r,z,phi_T,phi_L
0.0364186,0.507538,0.0766388,0.20691
0.0364186,0.512563,0.0765769,0.206826
0.0364186,0.517588,0.076484,0.2067
0.0364186,0.522613,0.0763603,0.206533
0.0364186,0.527638,0.0762058,0.206324
0.0364186,0.532663,0.0760206,0.206073
0.0364186,0.537688,0.0758049,0.205781
0.0364186,0.542714,0.0755586,0.205446
0.0364186,0.547739,0.0752821,0.20507
0.0364186,0.552764,0.0749755,0.204652
0.0364186,0.557789,0.0746389,0.204192
0.0364186,0.562814,0.0742726,0.20369
0.0364186,0.567839,0.0738767,0.203147
0.0364186,0.572864,0.0734516,0.202561
0.0364186,0.577889,0.0729975,0.201934
0.0364186,0.582915,0.0725147,0.201265
0.0364186,0.58794,0.0720034,0.200555
0.0364186,0.592965,0.0714641,0.199802
0.0364186,0.59799,0.070897,0.199008
0.0364186,0.603015,0.0703025,0.198172
0.0364186,0.60804,0.0696809,0.197294
0.0364186,0.613065,0.0690327,0.196374
0.0364186,0.61809,0.0683583,0.195412
0.0364186,0.623116,0.0676581,0.194409
0.0364186,0.628141,0.0669325,0.193364
0.0364186,0.633166,0.0661821,0.192277
0.0364186,0.638191,0.0654073,0.191148
0.0364186,0.643216,0.0646086,0.189977
0.0364186,0.648241,0.0637866,0.188765
0.0364186,0.653266,0.0629417,0.18751
0.0364186,0.658291,0.0620746,0.186214
0.0364186,0.663317,0.0611859,0.184877
0.0364186,0.668342,0.0602761,0.183497
0.0364186,0.673367,0.0593458,0.182075
0.0364186,0.678392,0.0583958,0.180612
0.0364186,0.683417,0.0574266,0.179107
0.0364186,0.688442,0.0564389,0.17756
0.0364186,0.693467,0.0554334,0.175971
0.0364186,0.698492,0.0544109,0.174341
0.0364186,0.703518,0.0533721,0.172668
0.0364186,0.708543,0.0523176,0.170954
0.0364186,0.713568,0.0512484,0.169198
0.0364186,0.718593,0.0501651,0.167401
0.0364186,0.723618,0.0490687,0.165561
0.0364186,0.728643,0.0479598,0.16368
0.0364186,0.733668,0.0468394,0.161756
0.0364186,0.738693,0.0457083,0.159791
0.0364186,0.743719,0.0445674,0.157785
0.0364186,0.748744,0.0434177,0.155736
0.0364186,0.753769,0.0422599,0.153646
0.0364186,0.758794,0.0410951,0.151513
0.0364186,0.763819,0.0399242,0.149339
0.0364186,0.768844,0.0387483,0.147124
0.0364186,0.773869,0.0375682,0.144866
0.0364186,0.778894,0.036385,0.142566
0.0364186,0.78392,0.0351998,0.140225
0.0364186,0.788945,0.0340135,0.137842
0.0364186,0.79397,0.0328273,0.135417
0.0364186,0.798995,0.0316423,0.132951
0.0364186,0.80402,0.0304595,0.130442
0.0364186,0.809045,0.0292801,0.127892
0.0364186,0.81407,0.0281052,0.1253
0.0364186,0.819095,0.0269361,0.122666
0.0364186,0.824121,0.0257738,0.11999
0.0364186,0.829146,0.0246195,0.117272
0.0364186,0.834171,0.0234746,0.114513
0.0364186,0.839196,0.0223402,0.111712
0.0364186,0.844221,0.0212176,0.108869
0.0364186,0.849246,0.020108,0.105984
0.0364186,0.854271,0.0190129,0.103058
0.0364186,0.859296,0.0179334,0.100089
0.0364186,0.864322,0.0168709,0.097079
0.0364186,0.869347,0.0158268,0.094027
0.0364186,0.874372,0.0148024,0.0909332
0.0364186,0.879397,0.0137992,0.0877975
0.0364186,0.884422,0.0128184,0.0846201
0.0364186,0.889447,0.0118617,0.0814008
0.0364186,0.894472,0.0109303,0.0781398
0.0364186,0.899497,0.0100258,0.0748369
0.0364186,0.904523,0.00914968,0.0714923
0.0364186,0.909548,0.0083034,0.0681058
0.0364186,0.914573,0.00748849,0.0646775
0.0364186,0.919598,0.0067065,0.0612074
0.0364186,0.924623,0.00595898,0.0576955
0.0364186,0.929648,0.00524751,0.0541418
0.0364186,0.934673,0.00457369,0.0505463
0.0364186,0.939698,0.00393912,0.046909
0.0364186,0.944724,0.00334545,0.0432298
0.0364186,0.949749,0.00279433,0.0395089
0.0364186,0.954774,0.00228742,0.0357461
0.0364186,0.959799,0.00182642,0.0319416
0.0364186,0.964824,0.00141303,0.0280952
0.0364186,0.969849,0.00104899,0.024207
0.0364186,0.974874,0.000736033,0.020277
0.0364186,0.979899,0.00047593,0.0163053
0.0364186,0.984925,0.000270463,0.0122917
0.0364186,0.98995,0.000121436,0.00823624
0.0364186,0.994975,3.06679e-05,0.00413903
0.0364186,1,0,0
0.0385877,0,0,0
0.0385877,0.00502513,3.0658e-05,0.00413769
0.0385877,0.0100503,0.000121397,0.00823359
0.0385877,0.0150754,0.000270376,0.0122877
0.0385877,0.0201005,0.000475777,0.0163
0.0385877,0.0251256,0.000735796,0.0202705
0.0385877,0.0301508,0.00104865,0.0241992
0.0385877,0.0351759,0.00141258,0.0280862
0.0385877,0.040201,0.00182583,0.0319313
0.0385877,0.0452261,0.00228669,0.0357346
0.0385877,0.0502513,0.00279343,0.0394962
0.0385877,0.0552764,0.00334438,0.0432159
0.0385877,0.0603015,0.00393786,0.0468939
0.0385877,0.0653266,0.00457222,0.05053
0.0385877,0.0703518,0.00524582,0.0541244
0.0385877,0.0753769,0.00595706,0.057677
0.0385877,0.080402,0.00670434,0.0611877
0.0385877,0.0854271,0.00748609,0.0646567
0.0385877,0.0904523,0.00830073,0.0680839
0.0385877,0.0954774,0.00914674,0.0714693
0.0385877,0.100503,0.0100226,0.0748129
0.0385877,0.105528,0.0109268,0.0781147
0.0385877,0.110553,0.0118579,0.0813747
0.0385877,0.115578,0.0128143,0.0845929
0.0385877,0.120603,0.0137947,0.0877693
0.0385877,0.125628,0.0147976,0.0909039
0.0385877,0.130653,0.0158217,0.0939967
0.0385877,0.135678,0.0168655,0.0970478
0.0385877,0.140704,0.0179276,0.100057
0.0385877,0.145729,0.0190068,0.103024
0.0385877,0.150754,0.0201016,0.10595
0.0385877,0.155779,0.0212108,0.108834
0.0385877,0.160804,0.022333,0.111676
0.0385877,0.165829,0.023467,0.114476
0.0385877,0.170854,0.0246116,0.117235
0.0385877,0.175879,0.0257655,0.119951
0.0385877,0.180905,0.0269274,0.122626
0.0385877,0.18593,0.0280962,0.125259
0.0385877,0.190955,0.0292707,0.127851
0.0385877,0.19598,0.0304497,0.1304
0.0385877,0.201005,0.0316321,0.132908
0.0385877,0.20603,0.0328168,0.135374
0.0385877,0.211055,0.0340026,0.137798
0.0385877,0.21608,0.0351885,0.14018
0.0385877,0.221106,0.0363733,0.142521
0.0385877,0.226131,0.0375561,0.144819
0.0385877,0.231156,0.0387358,0.147076
0.0385877,0.236181,0.0399114,0.149291
0.0385877,0.241206,0.0410819,0.151465
0.0385877,0.246231,0.0422463,0.153596
0.0385877,0.251256,0.0434037,0.155686
0.0385877,0.256281,0.0445531,0.157734
0.0385877,0.261307,0.0456936,0.15974
0.0385877,0.266332,0.0468243,0.161704
0.0385877,0.271357,0.0479444,0.163627
0.0385877,0.276382,0.0490529,0.165508
0.0385877,0.281407,0.050149,0.167347
0.0385877,0.286432,0.0512319,0.169144
0.0385877,0.291457,0.0523008,0.170899
0.0385877,0.296482,0.0533549,0.172613
0.0385877,0.301508,0.0543934,0.174285
0.0385877,0.306533,0.0554156,0.175915
0.0385877,0.311558,0.0564207,0.177503
0.0385877,0.316583,0.0574081,0.179049
0.0385877,0.321608,0.058377,0.180554
0.0385877,0.326633,0.0593267,0.182017
0.0385877,0.331658,0.0602567,0.183438
0.0385877,0.336683,0.0611662,0.184817
0.0385877,0.341709,0.0620547,0.186154
0.0385877,0.346734,0.0629215,0.18745
0.0385877,0.351759,0.0637661,0.188704
0.0385877,0.356784,0.0645878,0.189916
0.0385877,0.361809,0.0653863,0.191086
0.0385877,0.366834,0.0661608,0.192215
0.0385877,0.371859,0.066911,0.193301
0.0385877,0.376884,0.0676363,0.194346
0.0385877,0.38191,0.0683363,0.195349
0.0385877,0.386935,0.0690105,0.196311
0.0385877,0.39196,0.0696585,0.19723
0.0385877,0.396985,0.0702798,0.198108
0.0385877,0.40201,0.0708742,0.198944
0.0385877,0.407035,0.0714411,0.199738
0.0385877,0.41206,0.0719803,0.20049
0.0385877,0.417085,0.0724914,0.201201
0.0385877,0.422111,0.072974,0.201869
0.0385877,0.427136,0.073428,0.202496
0.0385877,0.432161,0.073853,0.203081
0.0385877,0.437186,0.0742487,0.203625
0.0385877,0.442211,0.0746149,0.204126
0.0385877,0.447236,0.0749514,0.204586
0.0385877,0.452261,0.0752579,0.205004
0.0385877,0.457286,0.0755343,0.20538
0.0385877,0.462312,0.0757805,0.205714
0.0385877,0.467337,0.0759962,0.206007
0.0385877,0.472362,0.0761813,0.206258
0.0385877,0.477387,0.0763358,0.206467
0.0385877,0.482412,0.0764594,0.206634
0.0385877,0.487437,0.0765522,0.206759
0.0385877,0.492462,0.0766142,0.206843
0.0385877,0.497487,0.0766451,0.206885
0.0385877,0.502513,0.0766451,0.206885
0.0385877,0.507538,0.0766142,0.206843
0.0385877,0.512563,0.0765522,0.206759
0.0385877,0.517588,0.0764594,0.206634
0.0385877,0.522613,0.0763358,0.206467
0.0385877,0.527638,0.0761813,0.206258
0.0385877,0.532663,0.0759962,0.206007
0.0385877,0.537688,0.0757805,0.205714
0.0385877,0.542714,0.0755343,0.20538
0.0385877,0.547739,0.0752579,0.205004
0.0385877,0.552764,0.0749514,0.204586
0.0385877,0.557789,0.0746149,0.204126
0.0385877,0.562814,0.0742487,0.203625
0.0385877,0.567839,0.073853,0.203081
0.0385877,0.572864,0.073428,0.202496
0.0385877,0.577889,0.072974,0.201869
0.0385877,0.582915,0.0724914,0.201201
0.0385877,0.58794,0.0719803,0.20049
0.0385877,0.592965,0.0714411,0.199738
0.0385877,0.59799,0.0708742,0.198944
0.0385877,0.603015,0.0702798,0.198108
0.0385877,0.60804,0.0696585,0.19723
0.0385877,0.613065,0.0690105,0.196311
0.0385877,0.61809,0.0683363,0.195349
0.0385877,0.623116,0.0676363,0.194346
0.0385877,0.628141,0.066911,0.193301
0.0385877,0.633166,0.0661608,0.192215
0.0385877,0.638191,0.0653863,0.191086
0.0385877,0.643216,0.0645878,0.189916
0.0385877,0.648241,0.0637661,0.188704
0.0385877,0.653266,0.0629215,0.18745
0.0385877,0.658291,0.0620547,0.186154
0.0385877,0.663317,0.0611662,0.184817
0.0385877,0.668342,0.0602567,0.183438
0.0385877,0.673367,0.0593267,0.182017
0.0385877,0.678392,0.058377,0.180554
0.0385877,0.683417,0.0574081,0.179049
0.0385877,0.688442,0.0564207,0.177503
0.0385877,0.693467,0.0554156,0.175915
0.0385877,0.698492,0.0543934,0.174285
0.0385877,0.703518,0.0533549,0.172613
0.0385877,0.708543,0.0523008,0.170899
0.0385877,0.713568,0.0512319,0.169144
0.0385877,0.718593,0.050149,0.167347
0.0385877,0.723618,0.0490529,0.165508
0.0385877,0.728643,0.0479444,0.163627
0.0385877,0.733668,0.0468243,0.161704
0.0385877,0.738693,0.0456936,0.15974
0.0385877,0.743719,0.0445531,0.157734
0.0385877,0.748744,0.0434037,0.155686
0.0385877,0.753769,0.0422463,0.153596
0.0385877,0.758794,0.0410819,0.151465
0.0385877,0.763819,0.0399114,0.149291
0.0385877,0.768844,0.0387358,0.147076
0.0385877,0.773869,0.0375561,0.144819
0.0385877,0.778894,0.0363733,0.142521
0.0385877,0.78392,0.0351885,0.14018
0.0385877,0.788945,0.0340026,0.137798
0.0385877,0.79397,0.0328168,0.135374
0.0385877,0.798995,0.0316321,0.132908
0.0385877,0.80402,0.0304497,0.1304
0.0385877,0.809045,0.0292707,0.127851
0.0385877,0.81407,0.0280962,0.125259
0.0385877,0.819095,0.0269274,0.122626
0.0385877,0.824121,0.0257655,0.119951
0.0385877,0.829146,0.0246116,0.117235
0.0385877,0.834171,0.023467,0.114476
0.0385877,0.839196,0.022333,0.111676
0.0385877,0.844221,0.0212108,0.108834
0.0385877,0.849246,0.0201016,0.10595
0.0385877,0.854271,0.0190068,0.103024
0.0385877,0.859296,0.0179276,0.100057
0.0385877,0.864322,0.0168655,0.0970478
0.0385877,0.869347,0.0158217,0.0939967
0.0385877,0.874372,0.0147976,0.0909039
0.0385877,0.879397,0.0137947,0.0877693
0.0385877,0.884422,0.0128143,0.0845929
0.0385877,0.889447,0.0118579,0.0813747
0.0385877,0.894472,0.0109268,0.0781147
0.0385877,0.899497,0.0100226,0.0748129
0.0385877,0.904523,0.00914674,0.0714693
0.0385877,0.909548,0.00830073,0.0680839
0.0385877,0.914573,0.00748609,0.0646567
0.0385877,0.919598,0.00670434,0.0611877
0.0385877,0.924623,0.00595706,0.057677
0.0385877,0.929648,0.00524582,0.0541244
0.0385877,0.934673,0.00457222,0.05053
0.0385877,0.939698,0.00393786,0.0468939
0.0385877,0.944724,0.00334438,0.0432159
0.0385877,0.949749,0.00279343,0.0394962
0.0385877,0.954774,0.00228669,0.0357346
0.0385877,0.959799,0.00182583,0.0319313
0.0385877,0.964824,0.00141258,0.0280862
0.0385877,0.969849,0.00104865,0.0241992
0.0385877,0.974874,0.000735796,0.0202705
0.0385877,0.979899,0.000475777,0.0163
0.0385877,0.984925,0.000270376,0.0122877
0.0385877,0.98995,0.000121397,0.00823359
0.0385877,0.994975,3.0658e-05,0.00413769
0.0385877,1,0,0
0.040886,0,0,0
0.040886,0.00502513,3.0647e-05,0.0041362
0.040886,0.0100503,0.000121353,0.00823062
0.040886,0.0150754,0.000270279,0.0122833
0.040886,0.0201005,0.000475605,0.0162941
0.040886,0.0251256,0.000735531,0.0202632
0.040886,0.0301508,0.00104827,0.0241905
0.040886,0.0351759,0.00141207,0.028076
0.040886,0.040201,0.00182517,0.0319198
0.040886,0.0452261,0.00228586,0.0357217
0.040886,0.0502513,0.00279242,0.0394819
0.040886,0.0552764,0.00334317,0.0432003
0.040886,0.0603015,0.00393643,0.0468769
0.040886,0.0653266,0.00457056,0.0505118
0.040886,0.0703518,0.00524393,0.0541048
0.040886,0.0753769,0.00595491,0.0576561
0.040886,0.080402,0.00670192,0.0611656
0.040886,0.0854271,0.00748338,0.0646334
0.040886,0.0904523,0.00829773,0.0680593
0.040886,0.0954774,0.00914344,0.0714435
0.040886,0.100503,0.010019,0.0747859
0.040886,0.105528,0.0109228,0.0780865
0.040886,0.110553,0.0118536,0.0813453
0.040886,0.115578,0.0128097,0.0845623
0.040886,0.120603,0.0137897,0.0877376
0.040886,0.125628,0.0147923,0.0908711
0.040886,0.130653,0.015816,0.0939628
0.040886,0.135678,0.0168594,0.0970127
0.040886,0.140704,0.0179211,0.100021
0.040886,0.145729,0.0189999,0.102987
0.040886,0.150754,0.0200943,0.105912
0.040886,0.155779,0.0212031,0.108795
0.040886,0.160804,0.0223249,0.111636
0.040886,0.165829,0.0234586,0.114435
0.040886,0.170854,0.0246027,0.117192
0.040886,0.175879,0.0257562,0.119908
0.040886,0.180905,0.0269177,0.122582
0.040886,0.18593,0.0280861,0.125214
0.040886,0.190955,0.0292601,0.127804
0.040886,0.19598,0.0304387,0.130353
0.040886,0.201005,0.0316207,0.13286
0.040886,0.20603,0.0328049,0.135325
0.040886,0.211055,0.0339903,0.137748
0.040886,0.21608,0.0351758,0.140129
0.040886,0.221106,0.0363602,0.142469
0.040886,0.226131,0.0375425,0.144767
0.040886,0.231156,0.0387218,0.147023
0.040886,0.236181,0.039897,0.149237
0.040886,0.241206,0.0410671,0.15141
0.040886,0.246231,0.0422311,0.153541
0.040886,0.251256,0.043388,0.15563
0.040886,0.256281,0.044537,0.157677
0.040886,0.261307,0.0456771,0.159682
0.040886,0.266332,0.0468074,0.161646
0.040886,0.271357,0.0479271,0.163568
0.040886,0.276382,0.0490352,0.165448
0.040886,0.281407,0.0501309,0.167286
0.040886,0.286432,0.0512134,0.169083
0.040886,0.291457,0.0522819,0.170838
0.040886,0.296482,0.0533356,0.172551
0.040886,0.301508,0.0543738,0.174222
0.040886,0.306533,0.0553956,0.175851
0.040886,0.311558,0.0564004,0.177439
0.040886,0.316583,0.0573874,0.178985
0.040886,0.321608,0.0583559,0.180489
0.040886,0.326633,0.0593053,0.181951
0.040886,0.331658,0.0602349,0.183372
0.040886,0.336683,0.0611441,0.18475
0.040886,0.341709,0.0620323,0.186087
0.040886,0.346734,0.0628988,0.187382
0.040886,0.351759,0.063743,0.188636
0.040886,0.356784,0.0645645,0.189847
0.040886,0.361809,0.0653627,0.191017
0.040886,0.366834,0.0661369,0.192145
0.040886,0.371859,0.0668869,0.193232
0.040886,0.376884,0.0676119,0.194276
0.040886,0.38191,0.0683116,0.195279
0.040886,0.386935,0.0689856,0.19624
0.040886,0.39196,0.0696333,0.197159
0.040886,0.396985,0.0702545,0.198036
0.040886,0.40201,0.0708486,0.198872
0.040886,0.407035,0.0714153,0.199666
0.040886,0.41206,0.0719543,0.200418
0.040886,0.417085,0.0724652,0.201128
0.040886,0.422111,0.0729477,0.201796
0.040886,0.427136,0.0734015,0.202423
0.040886,0.432161,0.0738263,0.203008
0.040886,0.437186,0.0742219,0.203551
0.040886,0.442211,0.0745879,0.204053
0.040886,0.447236,0.0749243,0.204512
0.040886,0.452261,0.0752307,0.20493
0.040886,0.457286,0.0755071,0.205306
0.040886,0.462312,0.0757531,0.20564
0.040886,0.467337,0.0759687,0.205933
0.040886,0.472362,0.0761538,0.206183
0.040886,0.477387,0.0763082,0.206392
0.040886,0.482412,0.0764318,0.206559
0.040886,0.487437,0.0765246,0.206685
0.040886,0.492462,0.0765865,0.206768
0.040886,0.497487,0.0766174,0.20681
0.040886,0.502513,0.0766174,0.20681
0.040886,0.507538,0.0765865,0.206768
0.040886,0.512563,0.0765246,0.206685
0.040886,0.517588,0.0764318,0.206559
0.040886,0.522613,0.0763082,0.206392
0.040886,0.527638,0.0761538,0.206183
0.040886,0.532663,0.0759687,0.205933
0.040886,0.537688,0.0757531,0.20564
0.040886,0.542714,0.0755071,0.205306
0.040886,0.547739,0.0752307,0.20493
0.040886,0.552764,0.0749243,0.204512
0.040886,0.557789,0.0745879,0.204053
0.040886,0.562814,0.0742219,0.203551
0.040886,0.567839,0.0738263,0.203008
0.040886,0.572864,0.0734015,0.202423
0.040886,0.577889,0.0729477,0.201796
0.040886,0.582915,0.0724652,0.201128
0.040886,0.58794,0.0719543,0.200418
0.040886,0.592965,0.0714153,0.199666
0.040886,0.59799,0.0708486,0.198872
0.040886,0.603015,0.0702545,0.198036
0.040886,0.60804,0.0696333,0.197159
0.040886,0.613065,0.0689856,0.19624
0.040886,0.61809,0.0683116,0.195279
0.040886,0.623116,0.0676119,0.194276
0.040886,0.628141,0.0668869,0.193232
0.040886,0.633166,0.0661369,0.192145
0.040886,0.638191,0.0653627,0.191017
0.040886,0.643216,0.0645645,0.189847
0.040886,0.648241,0.063743,0.188636
0.040886,0.653266,0.0628988,0.187382
0.040886,0.658291,0.0620323,0.186087
0.040886,0.663317,0.0611441,0.18475
0.040886,0.668342,0.0602349,0.183372
0.040886,0.673367,0.0593053,0.181951
0.040886,0.678392,0.0583559,0.180489
0.040886,0.683417,0.0573874,0.178985
0.040886,0.688442,0.0564004,0.177439
0.040886,0.693467,0.0553956,0.175851
0.040886,0.698492,0.0543738,0.174222
0.040886,0.703518,0.0533356,0.172551
0.040886,0.708543,0.0522819,0.170838
0.040886,0.713568,0.0512134,0.169083
0.040886,0.718593,0.0501309,0.167286
0.040886,0.723618,0.0490352,0.165448
0.040886,0.728643,0.0479271,0.163568
0.040886,0.733668,0.0468074,0.161646
0.040886,0.738693,0.0456771,0.159682
0.040886,0.743719,0.044537,0.157677
0.040886,0.748744,0.043388,0.15563
0.040886,0.753769,0.0422311,0.153541
0.040886,0.758794,0.0410671,0.15141
0.040886,0.763819,0.039897,0.149237
0.040886,0.768844,0.0387218,0.147023
0.040886,0.773869,0.0375425,0.144767
0.040886,0.778894,0.0363602,0.142469
0.040886,0.78392,0.0351758,0.140129
0.040886,0.788945,0.0339903,0.137748
0.040886,0.79397,0.0328049,0.135325
0.040886,0.798995,0.0316207,0.13286
0.040886,0.80402,0.0304387,0.130353
0.040886,0.809045,0.0292601,0.127804
0.040886,0.81407,0.0280861,0.125214
0.040886,0.819095,0.0269177,0.122582
0.040886,0.824121,0.0257562,0.119908
0.040886,0.829146,0.0246027,0.117192
0.040886,0.834171,0.0234586,0.114435
0.040886,0.839196,0.0223249,0.111636
0.040886,0.844221,0.0212031,0.108795
0.040886,0.849246,0.0200943,0.105912
0.040886,0.854271,0.0189999,0.102987
0.040886,0.859296,0.0179211,0.100021
0.040886,0.864322,0.0168594,0.0970127
0.040886,0.869347,0.015816,0.0939628
0.040886,0.874372,0.0147923,0.0908711
0.040886,0.879397,0.0137897,0.0877376
0.040886,0.884422,0.0128097,0.0845623
0.040886,0.889447,0.0118536,0.0813453
0.040886,0.894472,0.0109228,0.0780865
0.040886,0.899497,0.010019,0.0747859
0.040886,0.904523,0.00914344,0.0714435
0.040886,0.909548,0.00829773,0.0680593
0.040886,0.914573,0.00748338,0.0646334
0.040886,0.919598,0.00670192,0.0611656
0.040886,0.924623,0.00595491,0.0576561
0.040886,0.929648,0.00524393,0.0541048
0.040886,0.934673,0.00457056,0.0505118
0.040886,0.939698,0.00393643,0.0468769
0.040886,0.944724,0.00334317,0.0432003
0.040886,0.949749,0.00279242,0.0394819
0.040886,0.954774,0.00228586,0.0357217
0.040886,0.959799,0.00182517,0.0319198
0.040886,0.964824,0.00141207,0.028076
0.040886,0.969849,0.00104827,0.0241905
0.040886,0.974874,0.000735531,0.0202632
0.040886,0.979899,0.000475605,0.0162941
0.040886,0.984925,0.000270279,0.0122833
0.040886,0.98995,0.000121353,0.00823062
0.040886,0.994975,3.0647e-05,0.0041362
0.040886,1,0,0
0.0433212,0,0,0
0.0433212,0.00502513,3.06346e-05,0.00413452
0.0433212,0.0100503,0.000121304,0.00822729
0.0433212,0.0150754,0.000270169,0.0122783
0.0433212,0.0201005,0.000475412,0.0162875
0.0433212,0.0251256,0.000735232,0.020255
0.0433212,0.0301508,0.00104785,0.0241807
0.0433212,0.0351759,0.0014115,0.0280646
0.0433212,0.040201,0.00182443,0.0319068
0.0433212,0.0452261,0.00228493,0.0357073
0.0433212,0.0502513,0.00279129,0.0394659
0.0433212,0.0552764,0.00334181,0.0431828
0.0433212,0.0603015,0.00393484,0.0468579
0.0433212,0.0653266,0.00456871,0.0504913
0.0433212,0.0703518,0.0052418,0.0540829
0.0433212,0.0753769,0.0059525,0.0576328
0.0433212,0.080402,0.00669921,0.0611408
0.0433212,0.0854271,0.00748035,0.0646072
0.0433212,0.0904523,0.00829437,0.0680317
0.0433212,0.0954774,0.00913973,0.0714145
0.0433212,0.100503,0.0100149,0.0747555
0.0433212,0.105528,0.0109184,0.0780548
0.0433212,0.110553,0.0118488,0.0813123
0.0433212,0.115578,0.0128045,0.084528
0.0433212,0.120603,0.0137841,0.087702
0.0433212,0.125628,0.0147863,0.0908342
0.0433212,0.130653,0.0158096,0.0939247
0.0433212,0.135678,0.0168526,0.0969734
0.0433212,0.140704,0.0179139,0.0999803
0.0433212,0.145729,0.0189922,0.102945
0.0433212,0.150754,0.0200862,0.105869
0.0433212,0.155779,0.0211945,0.108751
0.0433212,0.160804,0.0223159,0.11159
0.0433212,0.165829,0.0234491,0.114388
0.0433212,0.170854,0.0245927,0.117145
0.0433212,0.175879,0.0257457,0.119859
0.0433212,0.180905,0.0269068,0.122532
0.0433212,0.18593,0.0280747,0.125163
0.0433212,0.190955,0.0292483,0.127753
0.0433212,0.19598,0.0304264,0.1303
0.0433212,0.201005,0.0316079,0.132806
0.0433212,0.20603,0.0327916,0.13527
0.0433212,0.211055,0.0339765,0.137692
0.0433212,0.21608,0.0351615,0.140073
0.0433212,0.221106,0.0363454,0.142411
0.0433212,0.226131,0.0375273,0.144708
0.0433212,0.231156,0.0387061,0.146964
0.0433212,0.236181,0.0398808,0.149177
0.0433212,0.241206,0.0410504,0.151349
0.0433212,0.246231,0.0422139,0.153479
0.0433212,0.251256,0.0433704,0.155567
0.0433212,0.256281,0.044519,0.157613
0.0433212,0.261307,0.0456586,0.159618
0.0433212,0.266332,0.0467884,0.161581
0.0433212,0.271357,0.0479076,0.163502
0.0433212,0.276382,0.0490153,0.165381
0.0433212,0.281407,0.0501106,0.167219
