r2,N_ipsat
29.8896,0.879689
29.9115,0.879874
29.9334,0.880059
29.9553,0.880243
29.9772,0.880428
29.9991,0.880612
30.021,0.880796
30.0429,0.88098
30.0648,0.881164
30.0868,0.881347
30.1087,0.88153
30.1307,0.881713
30.1527,0.881896
30.1746,0.882078
30.1966,0.882261
30.2186,0.882443
30.2406,0.882624
30.2626,0.882806
30.2846,0.882988
30.3066,0.883169
30.3287,0.88335
30.3507,0.883531
30.3727,0.883711
30.3948,0.883891
30.4169,0.884072
30.4389,0.884252
30.461,0.884431
30.4831,0.884611
30.5052,0.88479
30.5273,0.884969
30.5494,0.885148
30.5715,0.885327
30.5936,0.885505
30.6158,0.885683
30.6379,0.885861
30.6601,0.886039
30.6822,0.886217
30.7044,0.886394
30.7265,0.886571
30.7487,0.886748
30.7709,0.886925
30.7931,0.887101
30.8153,0.887278
30.8375,0.887454
30.8598,0.887629
30.882,0.887805
30.9042,0.887981
30.9265,0.888156
30.9487,0.888331
30.971,0.888506
30.9932,0.88868
31.0155,0.888855
31.0378,0.889029
31.0601,0.889203
31.0824,0.889377
31.1047,0.88955
31.127,0.889723
31.1494,0.889897
31.1717,0.89007
31.194,0.890242
31.2164,0.890415
31.2387,0.890587
31.2611,0.890759
31.2835,0.890931
31.3058,0.891103
31.3282,0.891274
31.3506,0.891445
31.373,0.891616
31.3955,0.891787
31.4179,0.891958
31.4403,0.892128
31.4627,0.892298
31.4852,0.892468
31.5076,0.892638
31.5301,0.892808
31.5526,0.892977
31.575,0.893146
31.5975,0.893315
31.62,0.893484
31.6425,0.893653
31.665,0.893821
31.6875,0.893989
31.7101,0.894157
31.7326,0.894325
31.7551,0.894492
31.7777,0.89466
31.8003,0.894827
31.8228,0.894994
31.8454,0.89516
31.868,0.895327
31.8906,0.895493
31.9132,0.895659
31.9358,0.895825
31.9584,0.895991
31.981,0.896156
32.0036,0.896321
32.0263,0.896486
32.0489,0.896651
32.0716,0.896816
32.0942,0.89698
32.1169,0.897144
32.1396,0.897308
32.1623,0.897472
32.1849,0.897636
32.2076,0.897799
32.2304,0.897962
32.2531,0.898125
32.2758,0.898288
32.2985,0.898451
32.3213,0.898613
32.344,0.898775
32.3668,0.898937
32.3895,0.899099
32.4123,0.899261
32.4351,0.899422
32.4579,0.899583
32.4807,0.899744
32.5035,0.899905
32.5263,0.900066
32.5491,0.900226
32.572,0.900386
32.5948,0.900546
32.6176,0.900706
32.6405,0.900865
32.6633,0.901025
32.6862,0.901184
32.7091,0.901343
32.732,0.901502
32.7549,0.90166
32.7778,0.901819
32.8007,0.901977
32.8236,0.902135
32.8465,0.902293
32.8695,0.90245
32.8924,0.902607
32.9153,0.902765
32.9383,0.902922
32.9613,0.903078
32.9842,0.903235
33.0072,0.903391
33.0302,0.903547
33.0532,0.903703
33.0762,0.903859
33.0992,0.904015
33.1223,0.90417
33.1453,0.904325
33.1683,0.90448
33.1914,0.904635
33.2144,0.90479
33.2375,0.904944
33.2605,0.905098
33.2836,0.905252
33.3067,0.905406
33.3298,0.90556
33.3529,0.905713
33.376,0.905866
33.3991,0.906019
33.4223,0.906172
33.4454,0.906325
33.4685,0.906477
33.4917,0.906629
33.5148,0.906781
33.538,0.906933
33.5612,0.907085
33.5844,0.907236
33.6075,0.907388
33.6307,0.907539
33.6539,0.90769
33.6772,0.90784
33.7004,0.907991
33.7236,0.908141
33.7468,0.908291
33.7701,0.908441
33.7933,0.908591
33.8166,0.90874
33.8399,0.90889
33.8632,0.909039
33.8864,0.909188
33.9097,0.909336
33.933,0.909485
33.9563,0.909633
33.9797,0.909781
34.003,0.909929
34.0263,0.910077
34.0497,0.910225
34.073,0.910372
34.0964,0.910519
34.1197,0.910666
34.1431,0.910813
34.1665,0.91096
34.1899,0.911106
34.2133,0.911252
34.2367,0.911399
34.2601,0.911544
34.2835,0.91169
34.3069,0.911836
34.3304,0.911981
34.3538,0.912126
34.3773,0.912271
34.4007,0.912416
34.4242,0.91256
34.4477,0.912704
34.4712,0.912849
34.4947,0.912993
34.5182,0.913136
34.5417,0.91328
34.5652,0.913423
34.5887,0.913567
34.6123,0.91371
34.6358,0.913852
34.6593,0.913995
34.6829,0.914137
34.7065,0.91428
34.73,0.914422
34.7536,0.914564
34.7772,0.914705
34.8008,0.914847
34.8244,0.914988
34.848,0.915129
34.8716,0.91527
34.8953,0.915411
34.9189,0.915552
34.9426,0.915692
34.9662,0.915832
34.9899,0.915972
35.0135,0.916112
35.0372,0.916252
35.0609,0.916391
35.0846,0.916531
35.1083,0.91667
35.132,0.916809
35.1557,0.916947
35.1795,0.917086
35.2032,0.917224
35.2269,0.917362
35.2507,0.9175
35.2744,0.917638
35.2982,0.917776
35.322,0.917913
35.3458,0.918051
35.3695,0.918188
35.3933,0.918325
35.4171,0.918461
35.441,0.918598
35.4648,0.918734
35.4886,0.91887
35.5124,0.919006
35.5363,0.919142
35.5601,0.919278
35.584,0.919413
35.6079,0.919548
35.6318,0.919683
35.6556,0.919818
35.6795,0.919953
35.7034,0.920087
35.7273,0.920222
35.7513,0.920356
35.7752,0.92049
35.7991,0.920624
35.8231,0.920757
35.847,0.920891
35.871,0.921024
35.8949,0.921157
35.9189,0.92129
35.9429,0.921423
35.9669,0.921555
35.9909,0.921688
36.0149,0.92182
36.0389,0.921952
36.0629,0.922084
36.0869,0.922215
36.111,0.922347
36.135,0.922478
36.1591,0.922609
36.1831,0.92274
36.2072,0.922871
36.2313,0.923001
36.2554,0.923132
36.2795,0.923262
36.3036,0.923392
36.3277,0.923522
36.3518,0.923651
36.3759,0.923781
36.4001,0.92391
36.4242,0.924039
36.4484,0.924168
36.4725,0.924297
36.4967,0.924426
36.5208,0.924554
36.545,0.924683
36.5692,0.924811
36.5934,0.924939
36.6176,0.925066
36.6418,0.925194
36.6661,0.925321
36.6903,0.925448
36.7145,0.925576
36.7388,0.925702
36.763,0.925829
36.7873,0.925956
36.8116,0.926082
36.8358,0.926208
36.8601,0.926334
36.8844,0.92646
36.9087,0.926586
36.933,0.926711
36.9573,0.926836
36.9817,0.926961
37.006,0.927086
37.0303,0.927211
37.0547,0.927336
37.0791,0.92746
37.1034,0.927585
37.1278,0.927709
37.1522,0.927833
37.1766,0.927956
37.201,0.92808
37.2254,0.928203
37.2498,0.928327
37.2742,0.92845
37.2986,0.928572
37.3231,0.928695
37.3475,0.928818
37.372,0.92894
37.3964,0.929062
37.4209,0.929184
37.4454,0.929306
37.4699,0.929428
37.4944,0.929549
37.5189,0.929671
37.5434,0.929792
37.5679,0.929913
37.5924,0.930034
37.6169,0.930155
37.6415,0.930275
37.666,0.930395
37.6906,0.930516
37.7152,0.930636
37.7397,0.930755
37.7643,0.930875
37.7889,0.930995
37.8135,0.931114
37.8381,0.931233
37.8627,0.931352
37.8873,0.931471
37.912,0.93159
37.9366,0.931708
37.9613,0.931826
37.9859,0.931945
38.0106,0.932063
38.0352,0.93218
38.0599,0.932298
38.0846,0.932416
38.1093,0.932533
38.134,0.93265
38.1587,0.932767
38.1834,0.932884
38.2082,0.933001
38.2329,0.933117
38.2576,0.933233
38.2824,0.93335
38.3071,0.933466
38.3319,0.933581
38.3567,0.933697
38.3815,0.933813
38.4062,0.933928
38.431,0.934043
38.4559,0.934158
38.4807,0.934273
38.5055,0.934388
38.5303,0.934502
38.5552,0.934617
38.58,0.934731
38.6049,0.934845
38.6297,0.934959
38.6546,0.935072
38.6795,0.935186
38.7044,0.935299
38.7292,0.935413
38.7541,0.935526
38.7791,0.935639
38.804,0.935751
38.8289,0.935864
38.8538,0.935976
38.8788,0.936089
38.9037,0.936201
38.9287,0.936313
38.9536,0.936424
38.9786,0.936536
39.0036,0.936648
39.0286,0.936759
39.0536,0.93687
39.0786,0.936981
39.1036,0.937092
39.1286,0.937202
39.1537,0.937313
39.1787,0.937423
39.2037,0.937533
39.2288,0.937643
39.2539,0.937753
39.2789,0.937863
39.304,0.937973
39.3291,0.938082
39.3542,0.938191
39.3793,0.9383
39.4044,0.938409
39.4295,0.938518
39.4546,0.938627
39.4798,0.938735
39.5049,0.938843
39.5301,0.938951
39.5552,0.939059
39.5804,0.939167
39.6056,0.939275
39.6308,0.939382
39.6559,0.93949
39.6811,0.939597
39.7063,0.939704
39.7316,0.939811
39.7568,0.939917
39.782,0.940024
39.8073,0.94013
39.8325,0.940237
39.8578,0.940343
39.883,0.940449
39.9083,0.940555
39.9336,0.94066
39.9588,0.940766
39.9841,0.940871
40.0094,0.940976
40.0348,0.941081
40.0601,0.941186
40.0854,0.941291
40.1107,0.941395
40.1361,0.9415
40.1614,0.941604
40.1868,0.941708
40.2121,0.941812
40.2375,0.941916
40.2629,0.942019
40.2883,0.942123
40.3137,0.942226
40.3391,0.942329
40.3645,0.942433
40.3899,0.942535
40.4154,0.942638
40.4408,0.942741
40.4662,0.942843
40.4917,0.942945
40.5172,0.943048
40.5426,0.943149
40.5681,0.943251
40.5936,0.943353
40.6191,0.943455
40.6446,0.943556
40.6701,0.943657
40.6956,0.943758
40.7211,0.943859
40.7467,0.94396
40.7722,0.94406
40.7978,0.944161
40.8233,0.944261
40.8489,0.944361
40.8745,0.944461
40.9001,0.944561
40.9256,0.944661
40.9512,0.944761
40.9768,0.94486
41.0025,0.944959
41.0281,0.945059
41.0537,0.945158
41.0794,0.945256
41.105,0.945355
41.1307,0.945454
41.1563,0.945552
41.182,0.94565
41.2077,0.945748
41.2334,0.945846
41.259,0.945944
41.2847,0.946042
41.3105,0.946139
41.3362,0.946237
41.3619,0.946334
41.3876,0.946431
41.4134,0.946528
41.4391,0.946625
41.4649,0.946721
41.4907,0.946818
41.5164,0.946914
41.5422,0.94701
41.568,0.947107
41.5938,0.947202
41.6196,0.947298
41.6454,0.947394
41.6712,0.947489
41.6971,0.947585
41.7229,0.94768
41.7488,0.947775
41.7746,0.94787
41.8005,0.947965
41.8263,0.948059
41.8522,0.948154
41.8781,0.948248
41.904,0.948342
41.9299,0.948436
41.9558,0.94853
41.9817,0.948624
42.0077,0.948718
42.0336,0.948811
42.0595,0.948904
42.0855,0.948998
42.1114,0.949091
42.1374,0.949184
42.1634,0.949276
42.1894,0.949369
42.2154,0.949462
42.2414,0.949554
42.2674,0.949646
42.2934,0.949738
42.3194,0.94983
42.3454,0.949922
42.3715,0.950014
42.3975,0.950105
42.4236,0.950197
42.4496,0.950288
42.4757,0.950379
42.5018,0.95047
42.5279,0.950561
42.554,0.950651
42.5801,0.950742
42.6062,0.950832
42.6323,0.950923
42.6584,0.951013
42.6845,0.951103
42.7107,0.951193
42.7368,0.951282
42.763,0.951372
42.7892,0.951461
42.8153,0.951551
42.8415,0.95164
42.8677,0.951729
42.8939,0.951818
42.9201,0.951906
42.9463,0.951995
42.9726,0.952084
42.9988,0.952172
43.025,0.95226
43.0513,0.952348
43.0775,0.952436
43.1038,0.952524
43.1301,0.952612
43.1563,0.952699
43.1826,0.952787
43.2089,0.952874
43.2352,0.952961
43.2615,0.953048
43.2878,0.953135
43.3142,0.953222
43.3405,0.953308
43.3669,0.953395
43.3932,0.953481
43.4196,0.953567
43.4459,0.953653
43.4723,0.953739
43.4987,0.953825
43.5251,0.953911
43.5515,0.953996
43.5779,0.954081
43.6043,0.954167
43.6307,0.954252
43.6571,0.954337
43.6836,0.954422
43.71,0.954506
43.7365,0.954591
43.7629,0.954675
43.7894,0.95476
43.8159,0.954844
43.8424,0.954928
43.8689,0.955012
43.8954,0.955096
43.9219,0.95518
43.9484,0.955263
43.9749,0.955346
44.0015,0.95543
44.028,0.955513
44.0546,0.955596
44.0811,0.955679
44.1077,0.955762
44.1343,0.955844
44.1608,0.955927
44.1874,0.956009
44.214,0.956091
44.2406,0.956173
44.2673,0.956255
44.2939,0.956337
44.3205,0.956419
44.3471,0.956501
44.3738,0.956582
44.4004,0.956663
44.4271,0.956745
44.4538,0.956826
44.4805,0.956907
44.5071,0.956988
44.5338,0.957068
44.5605,0.957149
44.5873,0.957229
44.614,0.95731
44.6407,0.95739
44.6674,0.95747
44.6942,0.95755
44.7209,0.95763
44.7477,0.957709
44.7745,0.957789
44.8012,0.957868
44.828,0.957948
44.8548,0.958027
44.8816,0.958106
44.9084,0.958185
44.9352,0.958264
44.962,0.958342
44.9889,0.958421
45.0157,0.958499
45.0426,0.958578
45.0694,0.958656
45.0963,0.958734
45.1231,0.958812
45.15,0.95889
45.1769,0.958967
45.2038,0.959045
45.2307,0.959122
45.2576,0.9592
45.2845,0.959277
45.3115,0.959354
45.3384,0.959431
45.3653,0.959508
45.3923,0.959584
45.4192,0.959661
45.4462,0.959738
45.4732,0.959814
45.5002,0.95989
45.5272,0.959966
45.5542,0.960042
45.5812,0.960118
45.6082,0.960194
45.6352,0.960269
45.6622,0.960345
45.6893,0.96042
45.7163,0.960495
45.7434,0.960571
45.7704,0.960646
45.7975,0.96072
45.8246,0.960795
45.8517,0.96087
45.8788,0.960944
45.9059,0.961019
45.933,0.961093
45.9601,0.961167
45.9872,0.961241
46.0144,0.961315
46.0415,0.961389
46.0687,0.961463
46.0958,0.961536
46.123,0.96161
46.1502,0.961683
46.1773,0.961756
46.2045,0.961829
46.2317,0.961902
46.2589,0.961975
46.2862,0.962048
46.3134,0.96212
46.3406,0.962193
46.3678,0.962265
46.3951,0.962338
46.4223,0.96241
46.4496,0.962482
46.4769,0.962554
46.5042,0.962625
46.5314,0.962697
46.5587,0.962769
46.586,0.96284
46.6134,0.962912
46.6407,0.962983
46.668,0.963054
46.6953,0.963125
46.7227,0.963196
46.75,0.963266
46.7774,0.963337
46.8048,0.963408
46.8321,0.963478
46.8595,0.963548
46.8869,0.963618
46.9143,0.963689
46.9417,0.963758
46.9691,0.963828
46.9965,0.963898
47.024,0.963968
47.0514,0.964037
47.0789,0.964107
47.1063,0.964176
47.1338,0.964245
47.1612,0.964314
47.1887,0.964383
47.2162,0.964452
47.2437,0.96452
47.2712,0.964589
47.2987,0.964657
47.3262,0.964726
47.3538,0.964794
47.3813,0.964862
47.4088,0.96493
47.4364,0.964998
47.464,0.965066
47.4915,0.965134
47.5191,0.965201
47.5467,0.965269
47.5743,0.965336
47.6019,0.965403
47.6295,0.96547
47.6571,0.965537
47.6847,0.965604
47.7123,0.965671
47.74,0.965738
47.7676,0.965804
47.7953,0.965871
47.8229,0.965937
47.8506,0.966003
47.8783,0.96607
47.906,0.966136
47.9337,0.966201
47.9614,0.966267
47.9891,0.966333
48.0168,0.966399
48.0445,0.966464
48.0723,0.966529
48.1,0.966595
48.1278,0.96666
48.1555,0.966725
48.1833,0.96679
48.2111,0.966855
48.2389,0.966919
48.2666,0.966984
48.2944,0.967049
48.3223,0.967113
48.3501,0.967177
48.3779,0.967241
48.4057,0.967305
48.4336,0.967369
48.4614,0.967433
48.4893,0.967497
48.5171,0.967561
48.545,0.967624
48.5729,0.967688
48.6008,0.967751
48.6287,0.967814
48.6566,0.967877
48.6845,0.96794
48.7124,0.968003
48.7403,0.968066
48.7683,0.968129
48.7962,0.968191
48.8241,0.968254
48.8521,0.968316
48.8801,0.968379
48.908,0.968441
48.936,0.968503
48.964,0.968565
48.992,0.968627
49.02,0.968688
49.048,0.96875
49.0761,0.968812
49.1041,0.968873
49.1321,0.968934
49.1602,0.968996
49.1882,0.969057
49.2163,0.969118
49.2444,0.969179
49.2724,0.96924
49.3005,0.9693
49.3286,0.969361
49.3567,0.969421
49.3848,0.969482
49.413,0.969542
49.4411,0.969602
49.4692,0.969662
49.4974,0.969722
49.5255,0.969782
49.5537,0.969842
49.5818,0.969902
49.61,0.969961
49.6382,0.970021
49.6664,0.97008
49.6946,0.97014
49.7228,0.970199
49.751,0.970258
49.7792,0.970317
49.8075,0.970376
49.8357,0.970435
49.864,0.970493
49.8922,0.970552
49.9205,0.97061
49.9487,0.970669
49.977,0.970727
50.0053,0.970785
50.0336,0.970843
50.0619,0.970901
50.0902,0.970959
50.1185,0.971017
50.1469,0.971075
50.1752,0.971132
50.2035,0.97119
50.2319,0.971247
50.2603,0.971305
50.2886,0.971362
50.317,0.971419
50.3454,0.971476
50.3738,0.971533
50.4022,0.97159
50.4306,0.971646
50.459,0.971703
50.4874,0.97176
50.5159,0.971816
50.5443,0.971872
50.5727,0.971929
50.6012,0.971985
50.6297,0.972041
50.6581,0.972097
50.6866,0.972152
50.7151,0.972208
50.7436,0.972264
50.7721,0.972319
50.8006,0.972375
50.8291,0.97243
50.8577,0.972486
50.8862,0.972541
50.9147,0.972596
50.9433,0.972651
50.9718,0.972706
51.0004,0.972761
51.029,0.972815
51.0576,0.97287
51.0862,0.972924
51.1148,0.972979
51.1434,0.973033
51.172,0.973087
51.2006,0.973141
51.2292,0.973196
51.2579,0.973249
51.2865,0.973303
51.3152,0.973357
51.3438,0.973411
51.3725,0.973464
51.4012,0.973518
51.4299,0.973571
51.4586,0.973625
51.4873,0.973678
51.516,0.973731
51.5447,0.973784
51.5734,0.973837
51.6022,0.97389
51.6309,0.973942
51.6597,0.973995
51.6884,0.974048
51.7172,0.9741
51.746,0.974152
51.7747,0.974205
51.8035,0.974257
51.8323,0.974309
51.8611,0.974361
51.89,0.974413
51.9188,0.974465
51.9476,0.974517
51.9765,0.974568
52.0053,0.97462
52.0342,0.974671
52.063,0.974723
52.0919,0.974774
52.1208,0.974825
52.1497,0.974876
52.1786,0.974927
52.2075,0.974978
52.2364,0.975029
52.2653,0.97508
52.2942,0.97513
52.3232,0.975181
52.3521,0.975231
52.381,0.975282
52.41,0.975332
52.439,0.975382
52.4679,0.975432
52.4969,0.975483
52.5259,0.975532
52.5549,0.975582
52.5839,0.975632
52.6129,0.975682
52.642,0.975731
52.671,0.975781
52.7,0.97583
52.7291,0.97588
52.7581,0.975929
52.7872,0.975978
52.8163,0.976027
52.8454,0.976076
52.8744,0.976125
52.9035,0.976174
52.9326,0.976223
52.9618,0.976271
52.9909,0.97632
53.02,0.976368
53.0491,0.976417
53.0783,0.976465
53.1074,0.976513
53.1366,0.976561
53.1658,0.976609
53.1949,0.976657
53.2241,0.976705
53.2533,0.976753
53.2825,0.976801
53.3117,0.976848
53.3409,0.976896
53.3702,0.976943
53.3994,0.976991
53.4286,0.977038
53.4579,0.977085
53.4871,0.977132
53.5164,0.977179
53.5457,0.977226
53.5749,0.977273
53.6042,0.97732
53.6335,0.977367
53.6628,0.977413
53.6921,0.97746
53.7215,0.977506
53.7508,0.977553
53.7801,0.977599
53.8095,0.977645
53.8388,0.977691
53.8682,0.977737
53.8975,0.977783
53.9269,0.977829
53.9563,0.977875
53.9857,0.97792
54.0151,0.977966
54.0445,0.978012
54.0739,0.978057
54.1033,0.978102
54.1328,0.978148
54.1622,0.978193
54.1917,0.978238
54.2211,0.978283
54.2506,0.978328
54.2801,0.978373
54.3095,0.978418
54.339,0.978462
54.3685,0.978507
54.398,0.978552
54.4275,0.978596
54.4571,0.978641
54.4866,0.978685
54.5161,0.978729
54.5457,0.978773
54.5752,0.978817
54.6048,0.978861
54.6343,0.978905
54.6639,0.978949
54.6935,0.978993
54.7231,0.979037
54.7527,0.97908
54.7823,0.979124
54.8119,0.979167
54.8415,0.979211
54.8712,0.979254
54.9008,0.979297
54.9305,0.97934
54.9601,0.979383
54.9898,0.979426
55.0194,0.979469
55.0491,0.979512
55.0788,0.979555
55.1085,0.979597
55.1382,0.97964
55.1679,0.979682
55.1976,0.979725
55.2274,0.979767
55.2571,0.97981
55.2868,0.979852
55.3166,0.979894
55.3464,0.979936
55.3761,0.979978
55.4059,0.98002
55.4357,0.980062
55.4655,0.980103
55.4953,0.980145
55.5251,0.980187
55.5549,0.980228
55.5847,0.98027
55.6146,0.980311
55.6444,0.980352
55.6742,0.980393
55.7041,0.980435
55.734,0.980476
55.7638,0.980517
55.7937,0.980557
55.8236,0.980598
55.8535,0.980639
55.8834,0.98068
55.9133,0.98072
55.9432,0.980761
55.9732,0.980801
56.0031,0.980842
56.033,0.980882
56.063,0.980922
56.093,0.980962
56.1229,0.981003
56.1529,0.981043
56.1829,0.981083
56.2129,0.981122
56.2429,0.981162
56.2729,0.981202
56.3029,0.981242
56.3329,0.981281
56.363,0.981321
56.393,0.98136
56.423,0.981399
56.4531,0.981439
56.4832,0.981478
56.5132,0.981517
56.5433,0.981556
56.5734,0.981595
56.6035,0.981634
56.6336,0.981673
56.6637,0.981712
56.6938,0.98175
56.724,0.981789
56.7541,0.981828
56.7842,0.981866
56.8144,0.981905
56.8446,0.981943
56.8747,0.981981
56.9049,0.982019
56.9351,0.982058
56.9653,0.982096
56.9955,0.982134
57.0257,0.982172
57.0559,0.982209
57.0861,0.982247
57.1163,0.982285
57.1466,0.982323
57.1768,0.98236
57.2071,0.982398
57.2374,0.982435
57.2676,0.982472
57.2979,0.98251
57.3282,0.982547
57.3585,0.982584
57.3888,0.982621
57.4191,0.982658
57.4494,0.982695
57.4798,0.982732
57.5101,0.982769
57.5404,0.982806
57.5708,0.982842
57.6011,0.982879
57.6315,0.982915
57.6619,0.982952
57.6923,0.982988
57.7227,0.983025
57.7531,0.983061
57.7835,0.983097
57.8139,0.983133
57.8443,0.983169
57.8747,0.983205
57.9052,0.983241
57.9356,0.983277
57.9661,0.983313
57.9966,0.983349
58.027,0.983384
58.0575,0.98342
58.088,0.983455
58.1185,0.983491
58.149,0.983526
58.1795,0.983561
58.21,0.983597
58.2406,0.983632
58.2711,0.983667
58.3016,0.983702
58.3322,0.983737
58.3627,0.983772
58.3933,0.983807
58.4239,0.983842
58.4545,0.983876
58.4851,0.983911
58.5157,0.983946
58.5463,0.98398
58.5769,0.984015
58.6075,0.984049
58.6381,0.984083
58.6688,0.984118
58.6994,0.984152
58.7301,0.984186
58.7608,0.98422
58.7914,0.984254
58.8221,0.984288
58.8528,0.984322
58.8835,0.984356
58.9142,0.984389
58.9449,0.984423
58.9756,0.984457
59.0064,0.98449
59.0371,0.984524
59.0678,0.984557
59.0986,0.984591
59.1293,0.984624
59.1601,0.984657
59.1909,0.98469
59.2217,0.984723
59.2525,0.984757
59.2833,0.98479
59.3141,0.984822
59.3449,0.984855
59.3757,0.984888
59.4065,0.984921
59.4374,0.984954
59.4682,0.984986
59.4991,0.985019
59.53,0.985051
59.5608,0.985084
59.5917,0.985116
59.6226,0.985148
59.6535,0.985181
59.6844,0.985213
59.7153,0.985245
59.7462,0.985277
59.7772,0.985309
59.8081,0.985341
59.839,0.985373
59.87,0.985405
59.901,0.985436
59.9319,0.985468
59.9629,0.9855
59.9939,0.985531
60.0249,0.985563
60.0559,0.985594
60.0869,0.985626
60.1179,0.985657
60.1489,0.985688
60.18,0.985719
60.211,0.98575
60.242,0.985782
60.2731,0.985813
60.3042,0.985844
60.3352,0.985874
60.3663,0.985905
60.3974,0.985936
60.4285,0.985967
60.4596,0.985998
60.4907,0.986028
60.5218,0.986059
60.553,0.986089
60.5841,0.98612
60.6152,0.98615
60.6464,0.98618
60.6776,0.986211
60.7087,0.986241
60.7399,0.986271
60.7711,0.986301
60.8023,0.986331
60.8335,0.986361
60.8647,0.986391
60.8959,0.986421
60.9271,0.986451
60.9584,0.98648
60.9896,0.98651
61.0208,0.98654
61.0521,0.986569
61.0834,0.986599
61.1146,0.986628
61.1459,0.986658
61.1772,0.986687
61.2085,0.986716
61.2398,0.986745
61.2711,0.986774
61.3024,0.986804
61.3338,0.986833
61.3651,0.986862
61.3965,0.986891
61.4278,0.986919
61.4592,0.986948
61.4905,0.986977
61.5219,0.987006
61.5533,0.987034
61.5847,0.987063
61.6161,0.987092
61.6475,0.98712
61.6789,0.987148
61.7103,0.987177
61.7418,0.987205
61.7732,0.987233
61.8047,0.987262
61.8361,0.98729
61.8676,0.987318
61.899,0.987346
61.9305,0.987374
61.962,0.987402
61.9935,0.98743
62.025,0.987458
62.0565,0.987485
62.0881,0.987513
62.1196,0.987541
62.1511,0.987568
62.1827,0.987596
62.2142,0.987623
62.2458,0.987651
62.2773,0.987678
62.3089,0.987706
62.3405,0.987733
62.3721,0.98776
62.4037,0.987787
62.4353,0.987814
62.4669,0.987841
62.4985,0.987869
62.5302,0.987895
62.5618,0.987922
62.5935,0.987949
62.6251,0.987976
62.6568,0.988003
62.6885,0.98803
62.7201,0.988056
62.7518,0.988083
62.7835,0.988109
62.8152,0.988136
62.8469,0.988162
62.8787,0.988189
62.9104,0.988215
62.9421,0.988241
62.9739,0.988267
63.0056,0.988294
63.0374,0.98832
63.0692,0.988346
63.1009,0.988372
63.1327,0.988398
63.1645,0.988424
63.1963,0.98845
63.2281,0.988475
63.2599,0.988501
63.2918,0.988527
63.3236,0.988553
63.3554,0.988578
63.3873,0.988604
63.4191,0.988629
63.451,0.988655
63.4829,0.98868
63.5148,0.988705
63.5466,0.988731
63.5785,0.988756
63.6104,0.988781
63.6424,0.988806
63.6743,0.988831
63.7062,0.988857
63.7381,0.988882
63.7701,0.988907
63.802,0.988931
63.834,0.988956
63.866,0.988981
63.8979,0.989006
63.9299,0.989031
63.9619,0.989055
63.9939,0.98908
64.0259,0.989104
64.0579,0.989129
64.09,0.989153
64.122,0.989178
64.154,0.989202
64.1861,0.989226
64.2181,0.989251
64.2502,0.989275
64.2823,0.989299
64.3144,0.989323
64.3465,0.989347
64.3785,0.989371
64.4107,0.989395
64.4428,0.989419
64.4749,0.989443
64.507,0.989467
64.5392,0.989491
64.5713,0.989514
64.6035,0.989538
64.6356,0.989562
64.6678,0.989585
64.7,0.989609
64.7321,0.989632
64.7643,0.989656
64.7965,0.989679
64.8287,0.989703
64.861,0.989726
64.8932,0.989749
64.9254,0.989772
64.9577,0.989796
64.9899,0.989819
65.0222,0.989842
65.0544,0.989865
65.0867,0.989888
65.119,0.989911
65.1513,0.989934
65.1836,0.989956
65.2159,0.989979
65.2482,0.990002
65.2805,0.990025
65.3128,0.990047
65.3452,0.99007
65.3775,0.990093
65.4099,0.990115
65.4422,0.990138
65.4746,0.99016
65.507,0.990182
65.5394,0.990205
65.5718,0.990227
65.6042,0.990249
65.6366,0.990271
65.669,0.990294
65.7014,0.990316
65.7338,0.990338
65.7663,0.99036
65.7987,0.990382
65.8312,0.990404
65.8636,0.990426
65.8961,0.990447
65.9286,0.990469
65.9611,0.990491
65.9936,0.990513
66.0261,0.990534
66.0586,0.990556
66.0911,0.990578
66.1237,0.990599
66.1562,0.990621
66.1887,0.990642
66.2213,0.990663
66.2538,0.990685
66.2864,0.990706
66.319,0.990727
66.3516,0.990749
66.3842,0.99077
66.4168,0.990791
66.4494,0.990812
66.482,0.990833
66.5146,0.990854
66.5473,0.990875
66.5799,0.990896
66.6125,0.990917
66.6452,0.990938
66.6779,0.990959
66.7105,0.990979
66.7432,0.991
66.7759,0.991021
66.8086,0.991041
66.8413,0.991062
66.874,0.991082
66.9067,0.991103
66.9395,0.991123
66.9722,0.991144
67.005,0.991164
67.0377,0.991185
67.0705,0.991205
67.1032,0.991225
67.136,0.991245
67.1688,0.991265
67.2016,0.991286
67.2344,0.991306
67.2672,0.991326
67.3,0.991346
67.3328,0.991366
67.3657,0.991386
67.3985,0.991406
67.4314,0.991425
67.4642,0.991445
67.4971,0.991465
67.53,0.991485
67.5628,0.991504
67.5957,0.991524
67.6286,0.991543
67.6615,0.991563
67.6944,0.991583
67.7274,0.991602
67.7603,0.991621
67.7932,0.991641
67.8262,0.99166
67.8591,0.99168
67.8921,0.991699
67.9251,0.991718
67.958,0.991737
67.991,0.991756
68.024,0.991775
68.057,0.991795
68.09,0.991814
68.123,0.991833
68.1561,0.991851
68.1891,0.99187
68.2221,0.991889
68.2552,0.991908
68.2882,0.991927
68.3213,0.991946
68.3544,0.991964
68.3875,0.991983
68.4206,0.992002
68.4536,0.99202
68.4868,0.992039
68.5199,0.992057
68.553,0.992076
68.5861,0.992094
68.6193,0.992113
68.6524,0.992131
68.6856,0.992149
68.7187,0.992168
68.7519,0.992186
68.7851,0.992204
