r,N_ipsat
1.63504,0.999577
1.63544,0.999578
1.63583,0.99958
1.63623,0.999581
1.63662,0.999583
1.63702,0.999584
1.63741,0.999586
1.63781,0.999587
1.6382,0.999589
1.6386,0.99959
1.63899,0.999592
1.63938,0.999593
1.63978,0.999595
1.64017,0.999596
1.64057,0.999598
1.64096,0.999599
1.64136,0.999601
1.64175,0.999602
1.64215,0.999603
1.64254,0.999605
1.64294,0.999606
1.64333,0.999608
1.64372,0.999609
1.64412,0.999611
1.64451,0.999612
1.64491,0.999613
1.6453,0.999615
1.6457,0.999616
1.64609,0.999618
1.64649,0.999619
1.64688,0.99962
1.64728,0.999622
1.64767,0.999623
1.64806,0.999625
1.64846,0.999626
1.64885,0.999627
1.64925,0.999629
1.64964,0.99963
1.65004,0.999631
1.65043,0.999633
1.65083,0.999634
1.65122,0.999635
1.65162,0.999637
1.65201,0.999638
1.6524,0.999639
1.6528,0.999641
1.65319,0.999642
1.65359,0.999643
1.65398,0.999645
1.65438,0.999646
1.65477,0.999647
1.65517,0.999649
1.65556,0.99965
1.65596,0.999651
1.65635,0.999652
1.65674,0.999654
1.65714,0.999655
1.65753,0.999656
1.65793,0.999657
1.65832,0.999659
1.65872,0.99966
1.65911,0.999661
1.65951,0.999662
1.6599,0.999664
1.6603,0.999665
1.66069,0.999666
1.66108,0.999667
1.66148,0.999669
1.66187,0.99967
1.66227,0.999671
1.66266,0.999672
1.66306,0.999673
1.66345,0.999675
1.66385,0.999676
1.66424,0.999677
1.66464,0.999678
1.66503,0.999679
1.66542,0.999681
1.66582,0.999682
1.66621,0.999683
1.66661,0.999684
1.667,0.999685
1.6674,0.999686
1.66779,0.999688
1.66819,0.999689
1.66858,0.99969
1.66898,0.999691
1.66937,0.999692
1.66976,0.999693
1.67016,0.999695
1.67055,0.999696
1.67095,0.999697
1.67134,0.999698
1.67174,0.999699
1.67213,0.9997
1.67253,0.999701
1.67292,0.999702
1.67332,0.999703
1.67371,0.999705
1.67411,0.999706
1.6745,0.999707
1.67489,0.999708
1.67529,0.999709
1.67568,0.99971
1.67608,0.999711
1.67647,0.999712
1.67687,0.999713
1.67726,0.999714
1.67766,0.999715
1.67805,0.999716
1.67845,0.999717
1.67884,0.999718
1.67923,0.99972
1.67963,0.999721
1.68002,0.999722
1.68042,0.999723
1.68081,0.999724
1.68121,0.999725
1.6816,0.999726
1.682,0.999727
1.68239,0.999728
1.68279,0.999729
1.68318,0.99973
1.68357,0.999731
1.68397,0.999732
1.68436,0.999733
1.68476,0.999734
1.68515,0.999735
1.68555,0.999736
1.68594,0.999737
1.68634,0.999738
1.68673,0.999739
1.68713,0.99974
1.68752,0.999741
1.68791,0.999742
1.68831,0.999743
1.6887,0.999744
1.6891,0.999745
1.68949,0.999746
1.68989,0.999746
1.69028,0.999747
1.69068,0.999748
1.69107,0.999749
1.69147,0.99975
1.69186,0.999751
1.69225,0.999752
1.69265,0.999753
1.69304,0.999754
1.69344,0.999755
1.69383,0.999756
1.69423,0.999757
1.69462,0.999758
1.69502,0.999759
1.69541,0.999759
1.69581,0.99976
1.6962,0.999761
1.69659,0.999762
1.69699,0.999763
1.69738,0.999764
1.69778,0.999765
1.69817,0.999766
1.69857,0.999767
1.69896,0.999767
1.69936,0.999768
1.69975,0.999769
1.70015,0.99977
1.70054,0.999771
1.70093,0.999772
1.70133,0.999773
1.70172,0.999774
1.70212,0.999774
1.70251,0.999775
1.70291,0.999776
1.7033,0.999777
1.7037,0.999778
1.70409,0.999779
1.70449,0.999779
1.70488,0.99978
1.70527,0.999781
1.70567,0.999782
1.70606,0.999783
1.70646,0.999784
1.70685,0.999784
1.70725,0.999785
1.70764,0.999786
1.70804,0.999787
1.70843,0.999788
1.70883,0.999788
1.70922,0.999789
1.70961,0.99979
1.71001,0.999791
1.7104,0.999792
1.7108,0.999792
1.71119,0.999793
1.71159,0.999794
1.71198,0.999795
1.71238,0.999796
1.71277,0.999796
1.71317,0.999797
1.71356,0.999798
1.71395,0.999799
1.71435,0.999799
1.71474,0.9998
1.71514,0.999801
1.71553,0.999802
1.71593,0.999802
1.71632,0.999803
1.71672,0.999804
1.71711,0.999805
1.71751,0.999805
1.7179,0.999806
1.71829,0.999807
1.71869,0.999808
1.71908,0.999808
1.71948,0.999809
1.71987,0.99981
1.72027,0.999811
1.72066,0.999811
1.72106,0.999812
1.72145,0.999813
1.72185,0.999813
1.72224,0.999814
1.72263,0.999815
1.72303,0.999816
1.72342,0.999816
1.72382,0.999817
1.72421,0.999818
1.72461,0.999818
1.725,0.999819
1.7254,0.99982
1.72579,0.99982
1.72619,0.999821
1.72658,0.999822
1.72698,0.999822
1.72737,0.999823
1.72776,0.999824
1.72816,0.999825
1.72855,0.999825
1.72895,0.999826
1.72934,0.999827
1.72974,0.999827
1.73013,0.999828
1.73053,0.999829
1.73092,0.999829
1.73132,0.99983
1.73171,0.99983
1.7321,0.999831
1.7325,0.999832
1.73289,0.999832
1.73329,0.999833
1.73368,0.999834
1.73408,0.999834
1.73447,0.999835
1.73487,0.999836
1.73526,0.999836
1.73566,0.999837
1.73605,0.999837
1.73644,0.999838
1.73684,0.999839
1.73723,0.999839
1.73763,0.99984
1.73802,0.999841
1.73842,0.999841
1.73881,0.999842
1.73921,0.999842
1.7396,0.999843
1.74,0.999844
1.74039,0.999844
1.74078,0.999845
1.74118,0.999845
1.74157,0.999846
1.74197,0.999847
1.74236,0.999847
1.74276,0.999848
1.74315,0.999848
1.74355,0.999849
1.74394,0.99985
1.74434,0.99985
1.74473,0.999851
1.74512,0.999851
1.74552,0.999852
1.74591,0.999852
1.74631,0.999853
1.7467,0.999854
1.7471,0.999854
1.74749,0.999855
1.74789,0.999855
1.74828,0.999856
1.74868,0.999856
1.74907,0.999857
1.74946,0.999858
1.74986,0.999858
1.75025,0.999859
1.75065,0.999859
1.75104,0.99986
1.75144,0.99986
1.75183,0.999861
1.75223,0.999861
1.75262,0.999862
1.75302,0.999862
1.75341,0.999863
1.7538,0.999863
1.7542,0.999864
1.75459,0.999865
1.75499,0.999865
1.75538,0.999866
1.75578,0.999866
1.75617,0.999867
1.75657,0.999867
1.75696,0.999868
1.75736,0.999868
1.75775,0.999869
1.75814,0.999869
1.75854,0.99987
1.75893,0.99987
1.75933,0.999871
1.75972,0.999871
1.76012,0.999872
1.76051,0.999872
1.76091,0.999873
1.7613,0.999873
1.7617,0.999874
1.76209,0.999874
1.76248,0.999875
1.76288,0.999875
1.76327,0.999876
1.76367,0.999876
1.76406,0.999877
1.76446,0.999877
1.76485,0.999878
1.76525,0.999878
1.76564,0.999879
1.76604,0.999879
1.76643,0.99988
1.76682,0.99988
1.76722,0.99988
1.76761,0.999881
1.76801,0.999881
1.7684,0.999882
1.7688,0.999882
1.76919,0.999883
1.76959,0.999883
1.76998,0.999884
1.77038,0.999884
1.77077,0.999885
1.77116,0.999885
1.77156,0.999886
1.77195,0.999886
1.77235,0.999886
1.77274,0.999887
1.77314,0.999887
1.77353,0.999888
1.77393,0.999888
1.77432,0.999889
1.77472,0.999889
1.77511,0.99989
1.7755,0.99989
1.7759,0.99989
1.77629,0.999891
1.77669,0.999891
1.77708,0.999892
1.77748,0.999892
1.77787,0.999893
1.77827,0.999893
1.77866,0.999893
1.77906,0.999894
1.77945,0.999894
1.77985,0.999895
1.78024,0.999895
1.78063,0.999895
1.78103,0.999896
1.78142,0.999896
1.78182,0.999897
1.78221,0.999897
1.78261,0.999897
1.783,0.999898
1.7834,0.999898
1.78379,0.999899
1.78419,0.999899
1.78458,0.999899
1.78497,0.9999
1.78537,0.9999
1.78576,0.999901
1.78616,0.999901
1.78655,0.999901
1.78695,0.999902
1.78734,0.999902
1.78774,0.999903
1.78813,0.999903
1.78853,0.999903
1.78892,0.999904
1.78931,0.999904
1.78971,0.999905
1.7901,0.999905
1.7905,0.999905
1.79089,0.999906
1.79129,0.999906
1.79168,0.999906
1.79208,0.999907
1.79247,0.999907
1.79287,0.999908
1.79326,0.999908
1.79365,0.999908
1.79405,0.999909
1.79444,0.999909
1.79484,0.999909
1.79523,0.99991
1.79563,0.99991
1.79602,0.99991
1.79642,0.999911
1.79681,0.999911
1.79721,0.999911
1.7976,0.999912
1.79799,0.999912
1.79839,0.999913
1.79878,0.999913
1.79918,0.999913
1.79957,0.999914
1.79997,0.999914
1.80036,0.999914
1.80076,0.999915
1.80115,0.999915
1.80155,0.999915
1.80194,0.999916
1.80233,0.999916
1.80273,0.999916
1.80312,0.999917
1.80352,0.999917
1.80391,0.999917
1.80431,0.999918
1.8047,0.999918
1.8051,0.999918
1.80549,0.999919
1.80589,0.999919
1.80628,0.999919
1.80667,0.99992
1.80707,0.99992
1.80746,0.99992
1.80786,0.999921
1.80825,0.999921
1.80865,0.999921
1.80904,0.999922
1.80944,0.999922
1.80983,0.999922
1.81023,0.999922
1.81062,0.999923
1.81101,0.999923
1.81141,0.999923
1.8118,0.999924
1.8122,0.999924
1.81259,0.999924
1.81299,0.999925
1.81338,0.999925
1.81378,0.999925
1.81417,0.999926
1.81457,0.999926
1.81496,0.999926
1.81535,0.999926
1.81575,0.999927
1.81614,0.999927
1.81654,0.999927
1.81693,0.999928
1.81733,0.999928
1.81772,0.999928
1.81812,0.999928
1.81851,0.999929
1.81891,0.999929
1.8193,0.999929
1.81969,0.99993
1.82009,0.99993
1.82048,0.99993
1.82088,0.99993
1.82127,0.999931
1.82167,0.999931
1.82206,0.999931
1.82246,0.999932
1.82285,0.999932
1.82325,0.999932
1.82364,0.999932
1.82403,0.999933
1.82443,0.999933
1.82482,0.999933
1.82522,0.999933
1.82561,0.999934
1.82601,0.999934
1.8264,0.999934
1.8268,0.999935
1.82719,0.999935
1.82759,0.999935
1.82798,0.999935
1.82838,0.999936
1.82877,0.999936
1.82916,0.999936
1.82956,0.999936
1.82995,0.999937
1.83035,0.999937
1.83074,0.999937
1.83114,0.999937
1.83153,0.999938
1.83193,0.999938
1.83232,0.999938
1.83272,0.999938
1.83311,0.999939
1.8335,0.999939
1.8339,0.999939
1.83429,0.999939
1.83469,0.99994
1.83508,0.99994
1.83548,0.99994
1.83587,0.99994
1.83627,0.999941
1.83666,0.999941
1.83706,0.999941
1.83745,0.999941
1.83784,0.999942
1.83824,0.999942
1.83863,0.999942
1.83903,0.999942
1.83942,0.999943
1.83982,0.999943
1.84021,0.999943
1.84061,0.999943
1.841,0.999943
1.8414,0.999944
1.84179,0.999944
1.84218,0.999944
1.84258,0.999944
1.84297,0.999945
1.84337,0.999945
1.84376,0.999945
1.84416,0.999945
1.84455,0.999946
1.84495,0.999946
1.84534,0.999946
1.84574,0.999946
1.84613,0.999946
1.84652,0.999947
1.84692,0.999947
1.84731,0.999947
1.84771,0.999947
1.8481,0.999947
1.8485,0.999948
1.84889,0.999948
1.84929,0.999948
1.84968,0.999948
1.85008,0.999949
1.85047,0.999949
1.85086,0.999949
1.85126,0.999949
1.85165,0.999949
1.85205,0.99995
1.85244,0.99995
1.85284,0.99995
1.85323,0.99995
1.85363,0.99995
1.85402,0.999951
1.85442,0.999951
1.85481,0.999951
1.8552,0.999951
1.8556,0.999951
1.85599,0.999952
1.85639,0.999952
1.85678,0.999952
1.85718,0.999952
1.85757,0.999952
1.85797,0.999953
1.85836,0.999953
1.85876,0.999953
1.85915,0.999953
1.85954,0.999953
1.85994,0.999954
1.86033,0.999954
1.86073,0.999954
1.86112,0.999954
1.86152,0.999954
1.86191,0.999955
1.86231,0.999955
1.8627,0.999955
1.8631,0.999955
1.86349,0.999955
1.86388,0.999955
1.86428,0.999956
1.86467,0.999956
1.86507,0.999956
1.86546,0.999956
1.86586,0.999956
1.86625,0.999957
1.86665,0.999957
1.86704,0.999957
1.86744,0.999957
1.86783,0.999957
1.86822,0.999957
1.86862,0.999958
1.86901,0.999958
1.86941,0.999958
1.8698,0.999958
1.8702,0.999958
1.87059,0.999958
1.87099,0.999959
1.87138,0.999959
1.87178,0.999959
1.87217,0.999959
1.87256,0.999959
1.87296,0.99996
1.87335,0.99996
1.87375,0.99996
1.87414,0.99996
1.87454,0.99996
1.87493,0.99996
1.87533,0.999961
1.87572,0.999961
1.87612,0.999961
1.87651,0.999961
1.8769,0.999961
1.8773,0.999961
1.87769,0.999961
1.87809,0.999962
1.87848,0.999962
1.87888,0.999962
1.87927,0.999962
1.87967,0.999962
1.88006,0.999962
1.88046,0.999963
1.88085,0.999963
1.88125,0.999963
1.88164,0.999963
1.88203,0.999963
1.88243,0.999963
1.88282,0.999964
1.88322,0.999964
1.88361,0.999964
1.88401,0.999964
1.8844,0.999964
1.8848,0.999964
1.88519,0.999964
1.88559,0.999965
1.88598,0.999965
1.88637,0.999965
1.88677,0.999965
1.88716,0.999965
1.88756,0.999965
1.88795,0.999965
1.88835,0.999966
1.88874,0.999966
1.88914,0.999966
1.88953,0.999966
1.88993,0.999966
1.89032,0.999966
1.89071,0.999966
1.89111,0.999967
1.8915,0.999967
1.8919,0.999967
1.89229,0.999967
1.89269,0.999967
1.89308,0.999967
1.89348,0.999967
1.89387,0.999968
1.89427,0.999968
1.89466,0.999968
1.89505,0.999968
1.89545,0.999968
1.89584,0.999968
1.89624,0.999968
1.89663,0.999968
1.89703,0.999969
1.89742,0.999969
1.89782,0.999969
1.89821,0.999969
1.89861,0.999969
1.899,0.999969
1.89939,0.999969
1.89979,0.99997
1.90018,0.99997
1.90058,0.99997
1.90097,0.99997
1.90137,0.99997
1.90176,0.99997
1.90216,0.99997
1.90255,0.99997
1.90295,0.999971
1.90334,0.999971
1.90373,0.999971
1.90413,0.999971
1.90452,0.999971
1.90492,0.999971
1.90531,0.999971
1.90571,0.999971
1.9061,0.999972
1.9065,0.999972
1.90689,0.999972
1.90729,0.999972
1.90768,0.999972
1.90807,0.999972
1.90847,0.999972
1.90886,0.999972
1.90926,0.999972
1.90965,0.999973
1.91005,0.999973
1.91044,0.999973
1.91084,0.999973
1.91123,0.999973
1.91163,0.999973
1.91202,0.999973
1.91241,0.999973
1.91281,0.999974
1.9132,0.999974
1.9136,0.999974
1.91399,0.999974
1.91439,0.999974
1.91478,0.999974
1.91518,0.999974
1.91557,0.999974
1.91597,0.999974
1.91636,0.999974
1.91675,0.999975
1.91715,0.999975
1.91754,0.999975
1.91794,0.999975
1.91833,0.999975
1.91873,0.999975
1.91912,0.999975
1.91952,0.999975
1.91991,0.999975
1.92031,0.999976
1.9207,0.999976
1.92109,0.999976
1.92149,0.999976
1.92188,0.999976
1.92228,0.999976
1.92267,0.999976
1.92307,0.999976
1.92346,0.999976
1.92386,0.999976
1.92425,0.999977
1.92465,0.999977
1.92504,0.999977
1.92543,0.999977
1.92583,0.999977
1.92622,0.999977
1.92662,0.999977
1.92701,0.999977
1.92741,0.999977
1.9278,0.999977
1.9282,0.999978
1.92859,0.999978
1.92899,0.999978
1.92938,0.999978
1.92977,0.999978
1.93017,0.999978
1.93056,0.999978
1.93096,0.999978
1.93135,0.999978
1.93175,0.999978
1.93214,0.999979
1.93254,0.999979
1.93293,0.999979
1.93333,0.999979
1.93372,0.999979
1.93412,0.999979
1.93451,0.999979
1.9349,0.999979
1.9353,0.999979
1.93569,0.999979
1.93609,0.999979
1.93648,0.999979
1.93688,0.99998
1.93727,0.99998
1.93767,0.99998
1.93806,0.99998
1.93846,0.99998
1.93885,0.99998
1.93924,0.99998
1.93964,0.99998
1.94003,0.99998
1.94043,0.99998
1.94082,0.99998
1.94122,0.999981
1.94161,0.999981
1.94201,0.999981
1.9424,0.999981
1.9428,0.999981
1.94319,0.999981
1.94358,0.999981
1.94398,0.999981
1.94437,0.999981
1.94477,0.999981
1.94516,0.999981
1.94556,0.999981
1.94595,0.999982
1.94635,0.999982
1.94674,0.999982
1.94714,0.999982
1.94753,0.999982
1.94792,0.999982
1.94832,0.999982
1.94871,0.999982
1.94911,0.999982
1.9495,0.999982
1.9499,0.999982
1.95029,0.999982
1.95069,0.999982
1.95108,0.999983
1.95148,0.999983
1.95187,0.999983
1.95226,0.999983
1.95266,0.999983
1.95305,0.999983
1.95345,0.999983
1.95384,0.999983
1.95424,0.999983
1.95463,0.999983
1.95503,0.999983
1.95542,0.999983
1.95582,0.999983
1.95621,0.999983
1.9566,0.999984
1.957,0.999984
1.95739,0.999984
1.95779,0.999984
1.95818,0.999984
1.95858,0.999984
1.95897,0.999984
1.95937,0.999984
1.95976,0.999984
1.96016,0.999984
1.96055,0.999984
1.96094,0.999984
1.96134,0.999984
1.96173,0.999984
1.96213,0.999985
1.96252,0.999985
1.96292,0.999985
1.96331,0.999985
1.96371,0.999985
1.9641,0.999985
1.9645,0.999985
1.96489,0.999985
1.96528,0.999985
1.96568,0.999985
1.96607,0.999985
1.96647,0.999985
1.96686,0.999985
1.96726,0.999985
1.96765,0.999985
1.96805,0.999986
1.96844,0.999986
1.96884,0.999986
1.96923,0.999986
1.96962,0.999986
1.97002,0.999986
1.97041,0.999986
1.97081,0.999986
1.9712,0.999986
1.9716,0.999986
1.97199,0.999986
1.97239,0.999986
