r2,N_ipsat
69.7841,0.999623
69.8175,0.999625
69.8509,0.999626
69.8844,0.999627
69.9178,0.999629
69.9513,0.99963
69.9848,0.999631
70.0182,0.999633
70.0517,0.999634
70.0852,0.999635
70.1187,0.999637
70.1522,0.999638
70.1857,0.999639
70.2192,0.999641
70.2528,0.999642
70.2863,0.999643
70.3199,0.999645
70.3534,0.999646
70.387,0.999647
70.4205,0.999649
70.4541,0.99965
70.4877,0.999651
70.5213,0.999652
70.5549,0.999654
70.5885,0.999655
70.6221,0.999656
70.6557,0.999657
70.6894,0.999659
70.723,0.99966
70.7567,0.999661
70.7903,0.999662
70.824,0.999664
70.8577,0.999665
70.8913,0.999666
70.925,0.999667
70.9587,0.999669
70.9924,0.99967
71.0261,0.999671
71.0599,0.999672
71.0936,0.999673
71.1273,0.999675
71.1611,0.999676
71.1948,0.999677
71.2286,0.999678
71.2624,0.999679
71.2961,0.999681
71.3299,0.999682
71.3637,0.999683
71.3975,0.999684
71.4313,0.999685
71.4651,0.999686
71.499,0.999688
71.5328,0.999689
71.5666,0.99969
71.6005,0.999691
71.6344,0.999692
71.6682,0.999693
71.7021,0.999695
71.736,0.999696
71.7699,0.999697
71.8038,0.999698
71.8377,0.999699
71.8716,0.9997
71.9055,0.999701
71.9394,0.999702
71.9734,0.999703
72.0073,0.999705
72.0413,0.999706
72.0752,0.999707
72.1092,0.999708
72.1432,0.999709
72.1772,0.99971
72.2112,0.999711
72.2452,0.999712
72.2792,0.999713
72.3132,0.999714
72.3472,0.999715
72.3812,0.999716
72.4153,0.999717
72.4493,0.999718
72.4834,0.99972
72.5175,0.999721
72.5515,0.999722
72.5856,0.999723
72.6197,0.999724
72.6538,0.999725
72.6879,0.999726
72.722,0.999727
72.7561,0.999728
72.7903,0.999729
72.8244,0.99973
72.8585,0.999731
72.8927,0.999732
72.9269,0.999733
72.961,0.999734
72.9952,0.999735
73.0294,0.999736
73.0636,0.999737
73.0978,0.999738
73.132,0.999739
73.1662,0.99974
73.2004,0.999741
73.2347,0.999742
73.2689,0.999743
73.3032,0.999744
73.3374,0.999745
73.3717,0.999746
73.406,0.999746
73.4402,0.999747
73.4745,0.999748
73.5088,0.999749
73.5431,0.99975
73.5774,0.999751
73.6118,0.999752
73.6461,0.999753
73.6804,0.999754
73.7148,0.999755
73.7491,0.999756
73.7835,0.999757
73.8179,0.999758
73.8522,0.999759
73.8866,0.999759
73.921,0.99976
73.9554,0.999761
73.9898,0.999762
74.0243,0.999763
74.0587,0.999764
74.0931,0.999765
74.1276,0.999766
74.162,0.999767
74.1965,0.999767
74.2309,0.999768
74.2654,0.999769
74.2999,0.99977
74.3344,0.999771
74.3689,0.999772
74.4034,0.999773
74.4379,0.999774
74.4724,0.999774
74.5069,0.999775
74.5415,0.999776
74.576,0.999777
74.6106,0.999778
74.6451,0.999779
74.6797,0.999779
74.7143,0.99978
74.7489,0.999781
74.7835,0.999782
74.8181,0.999783
74.8527,0.999784
74.8873,0.999784
74.9219,0.999785
74.9565,0.999786
74.9912,0.999787
75.0258,0.999788
75.0605,0.999788
75.0952,0.999789
75.1298,0.99979
75.1645,0.999791
75.1992,0.999792
75.2339,0.999792
75.2686,0.999793
75.3033,0.999794
75.338,0.999795
75.3728,0.999796
75.4075,0.999796
75.4423,0.999797
75.477,0.999798
75.5118,0.999799
75.5465,0.999799
75.5813,0.9998
75.6161,0.999801
75.6509,0.999802
75.6857,0.999802
75.7205,0.999803
75.7553,0.999804
75.7902,0.999805
75.825,0.999805
75.8598,0.999806
75.8947,0.999807
75.9295,0.999808
75.9644,0.999808
75.9993,0.999809
76.0342,0.99981
76.069,0.999811
76.1039,0.999811
76.1389,0.999812
76.1738,0.999813
76.2087,0.999813
76.2436,0.999814
76.2786,0.999815
76.3135,0.999816
76.3485,0.999816
76.3834,0.999817
76.4184,0.999818
76.4534,0.999818
76.4883,0.999819
76.5233,0.99982
76.5583,0.99982
76.5934,0.999821
76.6284,0.999822
76.6634,0.999822
76.6984,0.999823
76.7335,0.999824
76.7685,0.999825
76.8036,0.999825
76.8386,0.999826
76.8737,0.999827
76.9088,0.999827
76.9439,0.999828
76.979,0.999829
77.0141,0.999829
77.0492,0.99983
77.0843,0.99983
77.1195,0.999831
77.1546,0.999832
77.1897,0.999832
77.2249,0.999833
77.2601,0.999834
77.2952,0.999834
77.3304,0.999835
77.3656,0.999836
77.4008,0.999836
77.436,0.999837
77.4712,0.999837
77.5064,0.999838
77.5416,0.999839
77.5769,0.999839
77.6121,0.99984
77.6474,0.999841
77.6826,0.999841
77.7179,0.999842
77.7532,0.999842
77.7884,0.999843
77.8237,0.999844
77.859,0.999844
77.8943,0.999845
77.9297,0.999845
77.965,0.999846
78.0003,0.999847
78.0356,0.999847
78.071,0.999848
78.1063,0.999848
78.1417,0.999849
78.1771,0.99985
78.2125,0.99985
78.2478,0.999851
78.2832,0.999851
78.3186,0.999852
78.354,0.999852
78.3895,0.999853
78.4249,0.999854
78.4603,0.999854
78.4958,0.999855
78.5312,0.999855
78.5667,0.999856
78.6021,0.999856
78.6376,0.999857
78.6731,0.999858
78.7086,0.999858
78.7441,0.999859
78.7796,0.999859
78.8151,0.99986
78.8506,0.99986
78.8861,0.999861
78.9217,0.999861
78.9572,0.999862
78.9928,0.999862
79.0283,0.999863
79.0639,0.999863
79.0995,0.999864
79.1351,0.999865
79.1707,0.999865
79.2063,0.999866
79.2419,0.999866
79.2775,0.999867
79.3131,0.999867
79.3488,0.999868
79.3844,0.999868
79.4201,0.999869
79.4557,0.999869
79.4914,0.99987
79.5271,0.99987
79.5627,0.999871
79.5984,0.999871
79.6341,0.999872
79.6698,0.999872
79.7055,0.999873
79.7413,0.999873
79.777,0.999874
79.8127,0.999874
79.8485,0.999875
79.8842,0.999875
79.92,0.999876
79.9558,0.999876
79.9915,0.999877
80.0273,0.999877
80.0631,0.999878
80.0989,0.999878
80.1347,0.999879
80.1706,0.999879
80.2064,0.99988
80.2422,0.99988
80.2781,0.99988
80.3139,0.999881
80.3498,0.999881
80.3856,0.999882
80.4215,0.999882
80.4574,0.999883
80.4933,0.999883
80.5292,0.999884
80.5651,0.999884
80.601,0.999885
80.6369,0.999885
80.6728,0.999886
80.7088,0.999886
80.7447,0.999886
80.7807,0.999887
80.8166,0.999887
80.8526,0.999888
80.8886,0.999888
80.9246,0.999889
80.9606,0.999889
80.9966,0.99989
81.0326,0.99989
81.0686,0.99989
81.1046,0.999891
81.1407,0.999891
81.1767,0.999892
81.2128,0.999892
81.2488,0.999893
81.2849,0.999893
81.321,0.999893
81.357,0.999894
81.3931,0.999894
81.4292,0.999895
81.4653,0.999895
81.5014,0.999895
81.5376,0.999896
81.5737,0.999896
81.6098,0.999897
81.646,0.999897
81.6821,0.999897
81.7183,0.999898
81.7545,0.999898
81.7906,0.999899
81.8268,0.999899
81.863,0.999899
81.8992,0.9999
81.9354,0.9999
81.9717,0.999901
82.0079,0.999901
82.0441,0.999901
82.0804,0.999902
82.1166,0.999902
82.1529,0.999903
82.1891,0.999903
82.2254,0.999903
82.2617,0.999904
82.298,0.999904
82.3343,0.999905
82.3706,0.999905
82.4069,0.999905
82.4432,0.999906
82.4796,0.999906
82.5159,0.999906
82.5522,0.999907
82.5886,0.999907
82.625,0.999908
82.6613,0.999908
82.6977,0.999908
82.7341,0.999909
82.7705,0.999909
82.8069,0.999909
82.8433,0.99991
82.8797,0.99991
82.9161,0.99991
82.9526,0.999911
82.989,0.999911
83.0255,0.999911
83.0619,0.999912
83.0984,0.999912
83.1349,0.999913
83.1713,0.999913
83.2078,0.999913
83.2443,0.999914
83.2808,0.999914
83.3174,0.999914
83.3539,0.999915
83.3904,0.999915
83.4269,0.999915
83.4635,0.999916
83.5001,0.999916
83.5366,0.999916
83.5732,0.999917
83.6098,0.999917
83.6463,0.999917
83.6829,0.999918
83.7195,0.999918
83.7562,0.999918
83.7928,0.999919
83.8294,0.999919
83.866,0.999919
83.9027,0.99992
83.9393,0.99992
83.976,0.99992
84.0127,0.999921
84.0493,0.999921
84.086,0.999921
84.1227,0.999922
84.1594,0.999922
84.1961,0.999922
84.2328,0.999922
84.2695,0.999923
84.3063,0.999923
84.343,0.999923
84.3798,0.999924
84.4165,0.999924
84.4533,0.999924
84.49,0.999925
84.5268,0.999925
84.5636,0.999925
84.6004,0.999926
84.6372,0.999926
84.674,0.999926
84.7108,0.999926
84.7477,0.999927
84.7845,0.999927
84.8213,0.999927
84.8582,0.999928
84.895,0.999928
84.9319,0.999928
84.9688,0.999928
85.0057,0.999929
85.0426,0.999929
85.0795,0.999929
85.1164,0.99993
85.1533,0.99993
85.1902,0.99993
85.2271,0.99993
85.2641,0.999931
85.301,0.999931
85.338,0.999931
85.3749,0.999932
85.4119,0.999932
85.4489,0.999932
85.4859,0.999932
85.5229,0.999933
85.5599,0.999933
85.5969,0.999933
85.6339,0.999933
85.6709,0.999934
85.708,0.999934
85.745,0.999934
85.782,0.999935
85.8191,0.999935
85.8562,0.999935
85.8932,0.999935
85.9303,0.999936
85.9674,0.999936
86.0045,0.999936
86.0416,0.999936
86.0787,0.999937
86.1159,0.999937
86.153,0.999937
86.1901,0.999937
86.2273,0.999938
86.2644,0.999938
86.3016,0.999938
86.3388,0.999938
86.3759,0.999939
86.4131,0.999939
86.4503,0.999939
86.4875,0.999939
86.5247,0.99994
86.562,0.99994
86.5992,0.99994
86.6364,0.99994
86.6737,0.999941
86.7109,0.999941
86.7482,0.999941
86.7854,0.999941
86.8227,0.999942
86.86,0.999942
86.8973,0.999942
86.9346,0.999942
86.9719,0.999943
87.0092,0.999943
87.0465,0.999943
87.0839,0.999943
87.1212,0.999943
87.1585,0.999944
87.1959,0.999944
87.2333,0.999944
87.2706,0.999944
87.308,0.999945
87.3454,0.999945
87.3828,0.999945
87.4202,0.999945
87.4576,0.999946
87.495,0.999946
87.5324,0.999946
87.5699,0.999946
87.6073,0.999946
87.6448,0.999947
87.6822,0.999947
87.7197,0.999947
87.7572,0.999947
87.7947,0.999947
87.8321,0.999948
87.8696,0.999948
87.9072,0.999948
87.9447,0.999948
87.9822,0.999949
88.0197,0.999949
88.0573,0.999949
88.0948,0.999949
88.1324,0.999949
88.1699,0.99995
88.2075,0.99995
88.2451,0.99995
88.2827,0.99995
88.3203,0.99995
88.3579,0.999951
88.3955,0.999951
88.4331,0.999951
88.4707,0.999951
88.5083,0.999951
88.546,0.999952
88.5836,0.999952
88.6213,0.999952
88.659,0.999952
88.6966,0.999952
88.7343,0.999953
88.772,0.999953
88.8097,0.999953
88.8474,0.999953
88.8851,0.999953
88.9229,0.999954
88.9606,0.999954
88.9983,0.999954
89.0361,0.999954
89.0738,0.999954
89.1116,0.999955
89.1494,0.999955
89.1871,0.999955
89.2249,0.999955
89.2627,0.999955
89.3005,0.999955
89.3383,0.999956
89.3762,0.999956
89.414,0.999956
89.4518,0.999956
89.4897,0.999956
89.5275,0.999957
89.5654,0.999957
89.6032,0.999957
89.6411,0.999957
89.679,0.999957
89.7169,0.999957
89.7548,0.999958
89.7927,0.999958
89.8306,0.999958
89.8685,0.999958
89.9065,0.999958
89.9444,0.999958
89.9823,0.999959
90.0203,0.999959
90.0583,0.999959
90.0962,0.999959
90.1342,0.999959
90.1722,0.99996
90.2102,0.99996
90.2482,0.99996
90.2862,0.99996
90.3242,0.99996
90.3623,0.99996
90.4003,0.999961
90.4383,0.999961
90.4764,0.999961
90.5144,0.999961
90.5525,0.999961
90.5906,0.999961
90.6287,0.999961
90.6668,0.999962
90.7049,0.999962
90.743,0.999962
90.7811,0.999962
90.8192,0.999962
90.8573,0.999962
90.8955,0.999963
90.9336,0.999963
90.9718,0.999963
91.0099,0.999963
91.0481,0.999963
91.0863,0.999963
91.1245,0.999964
91.1627,0.999964
91.2009,0.999964
91.2391,0.999964
91.2773,0.999964
91.3155,0.999964
91.3538,0.999964
91.392,0.999965
91.4303,0.999965
91.4685,0.999965
91.5068,0.999965
91.5451,0.999965
91.5833,0.999965
91.6216,0.999965
91.6599,0.999966
91.6982,0.999966
91.7365,0.999966
91.7749,0.999966
91.8132,0.999966
91.8515,0.999966
91.8899,0.999966
91.9282,0.999967
91.9666,0.999967
92.005,0.999967
92.0434,0.999967
92.0817,0.999967
92.1201,0.999967
92.1585,0.999967
92.197,0.999968
92.2354,0.999968
92.2738,0.999968
92.3122,0.999968
92.3507,0.999968
92.3891,0.999968
92.4276,0.999968
92.4661,0.999968
92.5045,0.999969
92.543,0.999969
92.5815,0.999969
92.62,0.999969
92.6585,0.999969
92.697,0.999969
92.7355,0.999969
92.7741,0.99997
92.8126,0.99997
92.8512,0.99997
92.8897,0.99997
92.9283,0.99997
92.9669,0.99997
93.0054,0.99997
93.044,0.99997
93.0826,0.999971
93.1212,0.999971
93.1598,0.999971
93.1984,0.999971
93.2371,0.999971
93.2757,0.999971
93.3144,0.999971
93.353,0.999971
93.3917,0.999972
93.4303,0.999972
93.469,0.999972
93.5077,0.999972
93.5464,0.999972
93.5851,0.999972
93.6238,0.999972
93.6625,0.999972
93.7012,0.999972
93.74,0.999973
93.7787,0.999973
93.8174,0.999973
93.8562,0.999973
93.895,0.999973
93.9337,0.999973
93.9725,0.999973
94.0113,0.999973
94.0501,0.999974
94.0889,0.999974
94.1277,0.999974
94.1665,0.999974
94.2054,0.999974
94.2442,0.999974
94.283,0.999974
94.3219,0.999974
94.3607,0.999974
94.3996,0.999974
94.4385,0.999975
94.4774,0.999975
94.5163,0.999975
94.5552,0.999975
94.5941,0.999975
94.633,0.999975
94.6719,0.999975
94.7108,0.999975
94.7498,0.999975
94.7887,0.999976
94.8277,0.999976
94.8666,0.999976
94.9056,0.999976
94.9446,0.999976
94.9836,0.999976
95.0226,0.999976
95.0616,0.999976
95.1006,0.999976
95.1396,0.999976
95.1786,0.999977
95.2177,0.999977
95.2567,0.999977
95.2958,0.999977
95.3348,0.999977
95.3739,0.999977
95.413,0.999977
95.452,0.999977
95.4911,0.999977
95.5302,0.999977
95.5693,0.999978
95.6085,0.999978
95.6476,0.999978
95.6867,0.999978
95.7259,0.999978
95.765,0.999978
95.8042,0.999978
95.8433,0.999978
95.8825,0.999978
95.9217,0.999978
95.9609,0.999979
96.0001,0.999979
96.0393,0.999979
96.0785,0.999979
96.1177,0.999979
96.1569,0.999979
96.1961,0.999979
96.2354,0.999979
96.2746,0.999979
96.3139,0.999979
96.3532,0.999979
96.3924,0.999979
96.4317,0.99998
96.471,0.99998
96.5103,0.99998
96.5496,0.99998
96.5889,0.99998
96.6283,0.99998
96.6676,0.99998
96.7069,0.99998
96.7463,0.99998
96.7856,0.99998
96.825,0.99998
96.8644,0.999981
96.9038,0.999981
96.9431,0.999981
96.9825,0.999981
97.0219,0.999981
97.0613,0.999981
97.1008,0.999981
97.1402,0.999981
97.1796,0.999981
97.2191,0.999981
97.2585,0.999981
97.298,0.999981
97.3375,0.999982
97.3769,0.999982
97.4164,0.999982
97.4559,0.999982
97.4954,0.999982
97.5349,0.999982
97.5744,0.999982
97.6139,0.999982
97.6535,0.999982
97.693,0.999982
97.7326,0.999982
97.7721,0.999982
97.8117,0.999982
97.8513,0.999983
97.8908,0.999983
97.9304,0.999983
97.97,0.999983
98.0096,0.999983
98.0492,0.999983
98.0889,0.999983
98.1285,0.999983
98.1681,0.999983
98.2078,0.999983
98.2474,0.999983
98.2871,0.999983
98.3267,0.999983
98.3664,0.999983
98.4061,0.999984
98.4458,0.999984
98.4855,0.999984
98.5252,0.999984
98.5649,0.999984
98.6046,0.999984
98.6444,0.999984
98.6841,0.999984
98.7239,0.999984
98.7636,0.999984
98.8034,0.999984
98.8431,0.999984
98.8829,0.999984
98.9227,0.999984
98.9625,0.999985
99.0023,0.999985
99.0421,0.999985
99.0819,0.999985
99.1218,0.999985
99.1616,0.999985
99.2014,0.999985
99.2413,0.999985
99.2812,0.999985
99.321,0.999985
99.3609,0.999985
99.4008,0.999985
99.4407,0.999985
99.4806,0.999985
99.5205,0.999985
99.5604,0.999986
99.6003,0.999986
99.6403,0.999986
99.6802,0.999986
99.7201,0.999986
99.7601,0.999986
99.8001,0.999986
99.84,0.999986
99.88,0.999986
99.92,0.999986
99.96,0.999986
100,0.999986
