r,N_ipsat
1.07794,0.939114
1.07833,0.939234
1.07873,0.939354
1.07912,0.939473
1.07951,0.939592
1.07991,0.939711
1.0803,0.93983
1.0807,0.939949
1.08109,0.940067
1.08149,0.940186
1.08188,0.940304
1.08228,0.940422
1.08267,0.940539
1.08307,0.940657
1.08346,0.940774
1.08385,0.940891
1.08425,0.941008
1.08464,0.941125
1.08504,0.941242
1.08543,0.941358
1.08583,0.941474
1.08622,0.94159
1.08662,0.941706
1.08701,0.941822
1.08741,0.941937
1.0878,0.942052
1.08819,0.942167
1.08859,0.942282
1.08898,0.942397
1.08938,0.942511
1.08977,0.942626
1.09017,0.94274
1.09056,0.942854
1.09096,0.942968
1.09135,0.943081
1.09175,0.943195
1.09214,0.943308
1.09253,0.943421
1.09293,0.943534
1.09332,0.943646
1.09372,0.943759
1.09411,0.943871
1.09451,0.943983
1.0949,0.944095
1.0953,0.944207
1.09569,0.944318
1.09609,0.94443
1.09648,0.944541
1.09688,0.944652
1.09727,0.944763
1.09766,0.944873
1.09806,0.944984
1.09845,0.945094
1.09885,0.945204
1.09924,0.945314
1.09964,0.945424
1.10003,0.945533
1.10043,0.945643
1.10082,0.945752
1.10122,0.945861
1.10161,0.94597
1.102,0.946078
1.1024,0.946187
1.10279,0.946295
1.10319,0.946403
1.10358,0.946511
1.10398,0.946619
1.10437,0.946726
1.10477,0.946834
1.10516,0.946941
1.10556,0.947048
1.10595,0.947155
1.10634,0.947261
1.10674,0.947368
1.10713,0.947474
1.10753,0.94758
1.10792,0.947686
1.10832,0.947792
1.10871,0.947898
1.10911,0.948003
1.1095,0.948108
1.1099,0.948213
1.11029,0.948318
1.11068,0.948423
1.11108,0.948528
1.11147,0.948632
1.11187,0.948736
1.11226,0.94884
1.11266,0.948944
1.11305,0.949048
1.11345,0.949151
1.11384,0.949254
1.11424,0.949358
1.11463,0.949461
1.11502,0.949563
1.11542,0.949666
1.11581,0.949768
1.11621,0.949871
1.1166,0.949973
1.117,0.950075
1.11739,0.950177
1.11779,0.950278
1.11818,0.95038
1.11858,0.950481
1.11897,0.950582
1.11936,0.950683
1.11976,0.950784
1.12015,0.950884
1.12055,0.950985
1.12094,0.951085
1.12134,0.951185
1.12173,0.951285
1.12213,0.951384
1.12252,0.951484
1.12292,0.951583
1.12331,0.951683
1.1237,0.951782
1.1241,0.951881
1.12449,0.951979
1.12489,0.952078
1.12528,0.952176
1.12568,0.952274
1.12607,0.952372
1.12647,0.95247
1.12686,0.952568
1.12726,0.952666
1.12765,0.952763
1.12804,0.95286
1.12844,0.952957
1.12883,0.953054
1.12923,0.953151
1.12962,0.953247
1.13002,0.953344
1.13041,0.95344
1.13081,0.953536
1.1312,0.953632
1.1316,0.953727
1.13199,0.953823
1.13238,0.953918
1.13278,0.954014
1.13317,0.954109
1.13357,0.954204
1.13396,0.954298
1.13436,0.954393
1.13475,0.954487
1.13515,0.954581
1.13554,0.954676
1.13594,0.954769
1.13633,0.954863
1.13672,0.954957
1.13712,0.95505
1.13751,0.955143
1.13791,0.955237
1.1383,0.95533
1.1387,0.955422
1.13909,0.955515
1.13949,0.955607
1.13988,0.9557
1.14028,0.955792
1.14067,0.955884
1.14106,0.955976
1.14146,0.956067
1.14185,0.956159
1.14225,0.95625
1.14264,0.956341
1.14304,0.956432
1.14343,0.956523
1.14383,0.956614
1.14422,0.956704
1.14462,0.956795
1.14501,0.956885
1.14541,0.956975
1.1458,0.957065
1.14619,0.957155
1.14659,0.957244
1.14698,0.957334
1.14738,0.957423
1.14777,0.957512
1.14817,0.957601
1.14856,0.95769
1.14896,0.957779
1.14935,0.957867
1.14975,0.957956
1.15014,0.958044
1.15053,0.958132
1.15093,0.95822
1.15132,0.958307
1.15172,0.958395
1.15211,0.958482
1.15251,0.95857
1.1529,0.958657
1.1533,0.958744
1.15369,0.958831
1.15409,0.958917
1.15448,0.959004
1.15487,0.95909
1.15527,0.959176
1.15566,0.959262
1.15606,0.959348
1.15645,0.959434
1.15685,0.95952
1.15724,0.959605
1.15764,0.95969
1.15803,0.959775
1.15843,0.95986
1.15882,0.959945
1.15921,0.96003
1.15961,0.960114
1.16,0.960199
1.1604,0.960283
1.16079,0.960367
1.16119,0.960451
1.16158,0.960535
1.16198,0.960618
1.16237,0.960702
1.16277,0.960785
1.16316,0.960868
1.16355,0.960952
1.16395,0.961034
1.16434,0.961117
1.16474,0.9612
1.16513,0.961282
1.16553,0.961364
1.16592,0.961447
1.16632,0.961529
1.16671,0.961611
1.16711,0.961692
1.1675,0.961774
1.16789,0.961855
1.16829,0.961936
1.16868,0.962018
1.16908,0.962099
1.16947,0.962179
1.16987,0.96226
1.17026,0.962341
1.17066,0.962421
1.17105,0.962501
1.17145,0.962581
1.17184,0.962661
1.17223,0.962741
1.17263,0.962821
1.17302,0.9629
1.17342,0.96298
1.17381,0.963059
1.17421,0.963138
1.1746,0.963217
1.175,0.963296
1.17539,0.963375
1.17579,0.963453
1.17618,0.963531
1.17657,0.96361
1.17697,0.963688
1.17736,0.963766
1.17776,0.963844
1.17815,0.963921
1.17855,0.963999
1.17894,0.964076
1.17934,0.964153
1.17973,0.964231
1.18013,0.964308
1.18052,0.964384
1.18091,0.964461
1.18131,0.964538
1.1817,0.964614
1.1821,0.96469
1.18249,0.964766
1.18289,0.964842
1.18328,0.964918
1.18368,0.964994
1.18407,0.96507
1.18447,0.965145
1.18486,0.96522
1.18525,0.965296
1.18565,0.965371
1.18604,0.965446
1.18644,0.96552
1.18683,0.965595
1.18723,0.965669
1.18762,0.965744
1.18802,0.965818
1.18841,0.965892
1.18881,0.965966
1.1892,0.96604
1.18959,0.966113
1.18999,0.966187
1.19038,0.96626
1.19078,0.966334
1.19117,0.966407
1.19157,0.96648
1.19196,0.966553
1.19236,0.966625
1.19275,0.966698
1.19315,0.96677
1.19354,0.966843
1.19393,0.966915
1.19433,0.966987
1.19472,0.967059
1.19512,0.967131
1.19551,0.967202
1.19591,0.967274
1.1963,0.967345
1.1967,0.967416
1.19709,0.967487
1.19749,0.967558
1.19788,0.967629
1.19828,0.9677
1.19867,0.967771
1.19906,0.967841
1.19946,0.967911
1.19985,0.967982
1.20025,0.968052
1.20064,0.968122
1.20104,0.968191
1.20143,0.968261
1.20183,0.968331
1.20222,0.9684
1.20262,0.968469
1.20301,0.968539
1.2034,0.968608
1.2038,0.968677
1.20419,0.968745
1.20459,0.968814
1.20498,0.968882
1.20538,0.968951
1.20577,0.969019
1.20617,0.969087
1.20656,0.969155
1.20696,0.969223
1.20735,0.969291
1.20774,0.969358
1.20814,0.969426
1.20853,0.969493
1.20893,0.969561
1.20932,0.969628
1.20972,0.969695
1.21011,0.969762
1.21051,0.969828
1.2109,0.969895
1.2113,0.969961
1.21169,0.970028
1.21208,0.970094
1.21248,0.97016
1.21287,0.970226
1.21327,0.970292
1.21366,0.970358
1.21406,0.970423
1.21445,0.970489
1.21485,0.970554
1.21524,0.970619
1.21564,0.970685
1.21603,0.970749
1.21642,0.970814
1.21682,0.970879
1.21721,0.970944
1.21761,0.971008
1.218,0.971073
1.2184,0.971137
1.21879,0.971201
1.21919,0.971265
1.21958,0.971329
1.21998,0.971393
1.22037,0.971456
1.22076,0.97152
1.22116,0.971583
1.22155,0.971647
1.22195,0.97171
1.22234,0.971773
1.22274,0.971836
1.22313,0.971898
1.22353,0.971961
1.22392,0.972024
1.22432,0.972086
1.22471,0.972149
1.2251,0.972211
1.2255,0.972273
1.22589,0.972335
1.22629,0.972397
1.22668,0.972458
1.22708,0.97252
1.22747,0.972581
1.22787,0.972643
1.22826,0.972704
1.22866,0.972765
1.22905,0.972826
1.22944,0.972887
1.22984,0.972948
1.23023,0.973009
1.23063,0.973069
1.23102,0.97313
1.23142,0.97319
1.23181,0.97325
1.23221,0.97331
1.2326,0.97337
1.233,0.97343
1.23339,0.97349
1.23378,0.973549
1.23418,0.973609
1.23457,0.973668
1.23497,0.973728
1.23536,0.973787
1.23576,0.973846
1.23615,0.973905
1.23655,0.973964
1.23694,0.974022
1.23734,0.974081
1.23773,0.974139
1.23812,0.974198
1.23852,0.974256
1.23891,0.974314
1.23931,0.974372
1.2397,0.97443
1.2401,0.974488
1.24049,0.974546
1.24089,0.974603
1.24128,0.974661
1.24168,0.974718
1.24207,0.974775
1.24246,0.974832
1.24286,0.974889
1.24325,0.974946
1.24365,0.975003
1.24404,0.97506
1.24444,0.975116
1.24483,0.975173
1.24523,0.975229
1.24562,0.975285
1.24602,0.975342
1.24641,0.975398
1.2468,0.975454
1.2472,0.975509
1.24759,0.975565
1.24799,0.975621
1.24838,0.975676
1.24878,0.975731
1.24917,0.975787
1.24957,0.975842
1.24996,0.975897
1.25036,0.975952
1.25075,0.976007
1.25115,0.976061
1.25154,0.976116
1.25193,0.976171
1.25233,0.976225
1.25272,0.976279
1.25312,0.976333
1.25351,0.976387
1.25391,0.976441
1.2543,0.976495
1.2547,0.976549
1.25509,0.976603
1.25549,0.976656
1.25588,0.97671
1.25627,0.976763
1.25667,0.976816
1.25706,0.976869
1.25746,0.976922
1.25785,0.976975
1.25825,0.977028
1.25864,0.977081
1.25904,0.977133
1.25943,0.977186
1.25983,0.977238
1.26022,0.977291
1.26061,0.977343
1.26101,0.977395
1.2614,0.977447
1.2618,0.977499
1.26219,0.977551
1.26259,0.977602
1.26298,0.977654
1.26338,0.977705
1.26377,0.977757
1.26417,0.977808
1.26456,0.977859
1.26495,0.97791
1.26535,0.977961
1.26574,0.978012
1.26614,0.978063
1.26653,0.978113
1.26693,0.978164
1.26732,0.978214
1.26772,0.978265
1.26811,0.978315
1.26851,0.978365
1.2689,0.978415
1.26929,0.978465
1.26969,0.978515
1.27008,0.978564
1.27048,0.978614
1.27087,0.978664
1.27127,0.978713
1.27166,0.978762
1.27206,0.978812
1.27245,0.978861
1.27285,0.97891
1.27324,0.978959
1.27363,0.979008
1.27403,0.979056
1.27442,0.979105
1.27482,0.979154
1.27521,0.979202
1.27561,0.97925
1.276,0.979299
1.2764,0.979347
1.27679,0.979395
1.27719,0.979443
1.27758,0.979491
1.27797,0.979538
1.27837,0.979586
1.27876,0.979634
1.27916,0.979681
1.27955,0.979729
1.27995,0.979776
1.28034,0.979823
1.28074,0.97987
1.28113,0.979917
1.28153,0.979964
1.28192,0.980011
1.28231,0.980058
1.28271,0.980104
1.2831,0.980151
1.2835,0.980197
1.28389,0.980244
1.28429,0.98029
1.28468,0.980336
1.28508,0.980382
1.28547,0.980428
1.28587,0.980474
1.28626,0.98052
1.28665,0.980565
1.28705,0.980611
1.28744,0.980656
1.28784,0.980702
1.28823,0.980747
1.28863,0.980792
1.28902,0.980837
1.28942,0.980882
1.28981,0.980927
1.29021,0.980972
1.2906,0.981017
1.29099,0.981062
1.29139,0.981106
1.29178,0.981151
1.29218,0.981195
1.29257,0.981239
1.29297,0.981284
1.29336,0.981328
1.29376,0.981372
1.29415,0.981416
1.29455,0.98146
1.29494,0.981503
1.29533,0.981547
1.29573,0.981591
1.29612,0.981634
1.29652,0.981677
1.29691,0.981721
1.29731,0.981764
1.2977,0.981807
1.2981,0.98185
1.29849,0.981893
1.29889,0.981936
1.29928,0.981979
1.29967,0.982021
1.30007,0.982064
1.30046,0.982107
1.30086,0.982149
1.30125,0.982191
1.30165,0.982234
1.30204,0.982276
1.30244,0.982318
1.30283,0.98236
1.30323,0.982402
1.30362,0.982443
1.30402,0.982485
1.30441,0.982527
1.3048,0.982568
1.3052,0.98261
1.30559,0.982651
1.30599,0.982692
1.30638,0.982734
1.30678,0.982775
1.30717,0.982816
1.30757,0.982857
1.30796,0.982898
1.30836,0.982938
1.30875,0.982979
1.30914,0.98302
1.30954,0.98306
1.30993,0.983101
1.31033,0.983141
1.31072,0.983181
1.31112,0.983222
1.31151,0.983262
1.31191,0.983302
1.3123,0.983342
1.3127,0.983381
1.31309,0.983421
1.31348,0.983461
1.31388,0.9835
1.31427,0.98354
1.31467,0.983579
1.31506,0.983619
1.31546,0.983658
1.31585,0.983697
1.31625,0.983736
1.31664,0.983775
1.31704,0.983814
1.31743,0.983853
1.31782,0.983892
1.31822,0.983931
1.31861,0.983969
1.31901,0.984008
1.3194,0.984046
1.3198,0.984085
1.32019,0.984123
1.32059,0.984161
1.32098,0.984199
1.32138,0.984237
1.32177,0.984275
1.32216,0.984313
1.32256,0.984351
1.32295,0.984389
1.32335,0.984426
1.32374,0.984464
1.32414,0.984501
1.32453,0.984539
1.32493,0.984576
1.32532,0.984613
1.32572,0.984651
1.32611,0.984688
1.3265,0.984725
1.3269,0.984762
1.32729,0.984798
1.32769,0.984835
1.32808,0.984872
1.32848,0.984909
1.32887,0.984945
1.32927,0.984982
1.32966,0.985018
1.33006,0.985054
1.33045,0.985091
1.33084,0.985127
1.33124,0.985163
1.33163,0.985199
1.33203,0.985235
1.33242,0.985271
1.33282,0.985306
1.33321,0.985342
1.33361,0.985378
1.334,0.985413
1.3344,0.985449
1.33479,0.985484
1.33518,0.985519
1.33558,0.985555
1.33597,0.98559
1.33637,0.985625
1.33676,0.98566
1.33716,0.985695
1.33755,0.98573
1.33795,0.985764
1.33834,0.985799
1.33874,0.985834
1.33913,0.985868
1.33952,0.985903
1.33992,0.985937
1.34031,0.985972
1.34071,0.986006
1.3411,0.98604
1.3415,0.986074
1.34189,0.986108
1.34229,0.986142
1.34268,0.986176
1.34308,0.98621
1.34347,0.986244
1.34386,0.986277
1.34426,0.986311
1.34465,0.986345
1.34505,0.986378
1.34544,0.986411
1.34584,0.986445
1.34623,0.986478
1.34663,0.986511
1.34702,0.986544
1.34742,0.986577
1.34781,0.98661
1.3482,0.986643
1.3486,0.986676
1.34899,0.986709
1.34939,0.986741
1.34978,0.986774
1.35018,0.986807
1.35057,0.986839
1.35097,0.986871
1.35136,0.986904
1.35176,0.986936
1.35215,0.986968
1.35254,0.987
1.35294,0.987032
1.35333,0.987064
1.35373,0.987096
1.35412,0.987128
1.35452,0.98716
1.35491,0.987192
1.35531,0.987223
1.3557,0.987255
1.3561,0.987286
1.35649,0.987318
1.35689,0.987349
1.35728,0.98738
1.35767,0.987412
1.35807,0.987443
1.35846,0.987474
1.35886,0.987505
1.35925,0.987536
1.35965,0.987567
1.36004,0.987597
1.36044,0.987628
1.36083,0.987659
1.36123,0.98769
1.36162,0.98772
1.36201,0.987751
1.36241,0.987781
1.3628,0.987811
1.3632,0.987842
1.36359,0.987872
1.36399,0.987902
1.36438,0.987932
1.36478,0.987962
1.36517,0.987992
1.36557,0.988022
1.36596,0.988052
1.36635,0.988081
1.36675,0.988111
1.36714,0.988141
1.36754,0.98817
1.36793,0.9882
1.36833,0.988229
1.36872,0.988258
1.36912,0.988288
1.36951,0.988317
1.36991,0.988346
1.3703,0.988375
1.37069,0.988404
1.37109,0.988433
1.37148,0.988462
1.37188,0.988491
1.37227,0.98852
1.37267,0.988548
1.37306,0.988577
1.37346,0.988606
1.37385,0.988634
1.37425,0.988663
1.37464,0.988691
1.37503,0.988719
1.37543,0.988748
1.37582,0.988776
1.37622,0.988804
1.37661,0.988832
1.37701,0.98886
1.3774,0.988888
1.3778,0.988916
1.37819,0.988944
1.37859,0.988972
1.37898,0.988999
1.37937,0.989027
1.37977,0.989055
1.38016,0.989082
1.38056,0.98911
1.38095,0.989137
1.38135,0.989164
1.38174,0.989192
1.38214,0.989219
1.38253,0.989246
1.38293,0.989273
1.38332,0.9893
1.38371,0.989327
1.38411,0.989354
1.3845,0.989381
1.3849,0.989408
1.38529,0.989434
1.38569,0.989461
1.38608,0.989488
1.38648,0.989514
1.38687,0.989541
1.38727,0.989567
1.38766,0.989593
1.38805,0.98962
1.38845,0.989646
1.38884,0.989672
1.38924,0.989698
1.38963,0.989724
1.39003,0.98975
1.39042,0.989776
1.39082,0.989802
1.39121,0.989828
1.39161,0.989854
1.392,0.98988
1.39239,0.989905
1.39279,0.989931
1.39318,0.989957
1.39358,0.989982
1.39397,0.990008
1.39437,0.990033
1.39476,0.990058
1.39516,0.990083
1.39555,0.990109
1.39595,0.990134
1.39634,0.990159
1.39673,0.990184
1.39713,0.990209
1.39752,0.990234
1.39792,0.990259
1.39831,0.990284
1.39871,0.990308
1.3991,0.990333
1.3995,0.990358
1.39989,0.990382
1.40029,0.990407
1.40068,0.990431
1.40107,0.990456
1.40147,0.99048
1.40186,0.990504
1.40226,0.990529
1.40265,0.990553
1.40305,0.990577
1.40344,0.990601
1.40384,0.990625
1.40423,0.990649
1.40463,0.990673
1.40502,0.990697
1.40541,0.990721
1.40581,0.990745
1.4062,0.990768
1.4066,0.990792
1.40699,0.990816
1.40739,0.990839
1.40778,0.990863
1.40818,0.990886
1.40857,0.990909
1.40897,0.990933
1.40936,0.990956
1.40976,0.990979
1.41015,0.991002
1.41054,0.991026
1.41094,0.991049
1.41133,0.991072
1.41173,0.991095
1.41212,0.991117
1.41252,0.99114
1.41291,0.991163
1.41331,0.991186
1.4137,0.991209
1.4141,0.991231
1.41449,0.991254
1.41488,0.991276
1.41528,0.991299
1.41567,0.991321
1.41607,0.991344
1.41646,0.991366
1.41686,0.991388
1.41725,0.991411
1.41765,0.991433
1.41804,0.991455
1.41844,0.991477
1.41883,0.991499
1.41922,0.991521
1.41962,0.991543
1.42001,0.991565
1.42041,0.991587
1.4208,0.991608
1.4212,0.99163
1.42159,0.991652
1.42199,0.991673
1.42238,0.991695
1.42278,0.991717
1.42317,0.991738
1.42356,0.991759
1.42396,0.991781
1.42435,0.991802
1.42475,0.991823
1.42514,0.991845
1.42554,0.991866
1.42593,0.991887
1.42633,0.991908
1.42672,0.991929
1.42712,0.99195
1.42751,0.991971
1.4279,0.991992
1.4283,0.992013
1.42869,0.992033
1.42909,0.992054
1.42948,0.992075
1.42988,0.992096
1.43027,0.992116
1.43067,0.992137
1.43106,0.992157
1.43146,0.992178
1.43185,0.992198
1.43224,0.992218
1.43264,0.992239
1.43303,0.992259
1.43343,0.992279
1.43382,0.992299
1.43422,0.992319
1.43461,0.99234
1.43501,0.99236
1.4354,0.99238
1.4358,0.992399
1.43619,0.992419
1.43658,0.992439
1.43698,0.992459
1.43737,0.992479
1.43777,0.992498
1.43816,0.992518
1.43856,0.992538
1.43895,0.992557
1.43935,0.992577
1.43974,0.992596
1.44014,0.992616
1.44053,0.992635
1.44092,0.992654
1.44132,0.992674
1.44171,0.992693
1.44211,0.992712
1.4425,0.992731
1.4429,0.99275
1.44329,0.992769
1.44369,0.992788
1.44408,0.992807
1.44448,0.992826
1.44487,0.992845
1.44526,0.992864
1.44566,0.992883
1.44605,0.992902
1.44645,0.99292
1.44684,0.992939
1.44724,0.992958
1.44763,0.992976
1.44803,0.992995
1.44842,0.993013
1.44882,0.993032
1.44921,0.99305
1.4496,0.993068
1.45,0.993087
1.45039,0.993105
1.45079,0.993123
1.45118,0.993141
1.45158,0.993159
1.45197,0.993178
1.45237,0.993196
1.45276,0.993214
1.45316,0.993232
1.45355,0.993249
1.45394,0.993267
1.45434,0.993285
1.45473,0.993303
1.45513,0.993321
1.45552,0.993338
1.45592,0.993356
1.45631,0.993374
1.45671,0.993391
1.4571,0.993409
1.4575,0.993426
1.45789,0.993444
1.45828,0.993461
1.45868,0.993479
1.45907,0.993496
1.45947,0.993513
1.45986,0.99353
1.46026,0.993548
1.46065,0.993565
1.46105,0.993582
1.46144,0.993599
1.46184,0.993616
1.46223,0.993633
1.46263,0.99365
1.46302,0.993667
1.46341,0.993684
1.46381,0.993701
1.4642,0.993718
1.4646,0.993734
1.46499,0.993751
1.46539,0.993768
1.46578,0.993784
1.46618,0.993801
1.46657,0.993817
1.46697,0.993834
1.46736,0.99385
1.46775,0.993867
1.46815,0.993883
1.46854,0.9939
1.46894,0.993916
1.46933,0.993932
1.46973,0.993949
1.47012,0.993965
1.47052,0.993981
1.47091,0.993997
1.47131,0.994013
1.4717,0.994029
1.47209,0.994045
1.47249,0.994061
1.47288,0.994077
1.47328,0.994093
1.47367,0.994109
1.47407,0.994125
1.47446,0.99414
1.47486,0.994156
1.47525,0.994172
1.47565,0.994188
1.47604,0.994203
1.47643,0.994219
1.47683,0.994234
1.47722,0.99425
1.47762,0.994265
1.47801,0.994281
1.47841,0.994296
1.4788,0.994311
1.4792,0.994327
1.47959,0.994342
1.47999,0.994357
1.48038,0.994373
1.48077,0.994388
1.48117,0.994403
1.48156,0.994418
1.48196,0.994433
1.48235,0.994448
1.48275,0.994463
1.48314,0.994478
1.48354,0.994493
1.48393,0.994508
1.48433,0.994523
1.48472,0.994538
1.48511,0.994552
1.48551,0.994567
1.4859,0.994582
1.4863,0.994596
1.48669,0.994611
1.48709,0.994626
1.48748,0.99464
1.48788,0.994655
1.48827,0.994669
1.48867,0.994684
1.48906,0.994698
1.48945,0.994712
1.48985,0.994727
1.49024,0.994741
1.49064,0.994755
1.49103,0.99477
1.49143,0.994784
1.49182,0.994798
1.49222,0.994812
1.49261,0.994826
1.49301,0.99484
1.4934,0.994854
1.49379,0.994868
1.49419,0.994882
1.49458,0.994896
1.49498,0.99491
1.49537,0.994924
1.49577,0.994938
1.49616,0.994952
1.49656,0.994965
1.49695,0.994979
1.49735,0.994993
1.49774,0.995006
1.49813,0.99502
1.49853,0.995034
1.49892,0.995047
1.49932,0.995061
1.49971,0.995074
1.50011,0.995088
1.5005,0.995101
1.5009,0.995115
1.50129,0.995128
1.50169,0.995141
1.50208,0.995155
1.50247,0.995168
1.50287,0.995181
1.50326,0.995194
1.50366,0.995207
1.50405,0.995221
1.50445,0.995234
1.50484,0.995247
1.50524,0.99526
1.50563,0.995273
1.50603,0.995286
1.50642,0.995299
1.50681,0.995311
1.50721,0.995324
1.5076,0.995337
1.508,0.99535
1.50839,0.995363
1.50879,0.995376
1.50918,0.995388
1.50958,0.995401
1.50997,0.995414
1.51037,0.995426
1.51076,0.995439
1.51115,0.995451
1.51155,0.995464
1.51194,0.995476
1.51234,0.995489
1.51273,0.995501
1.51313,0.995514
1.51352,0.995526
1.51392,0.995538
1.51431,0.995551
1.51471,0.995563
1.5151,0.995575
1.5155,0.995587
1.51589,0.9956
1.51628,0.995612
1.51668,0.995624
1.51707,0.995636
1.51747,0.995648
1.51786,0.99566
1.51826,0.995672
1.51865,0.995684
1.51905,0.995696
1.51944,0.995708
1.51984,0.99572
1.52023,0.995732
1.52062,0.995743
1.52102,0.995755
1.52141,0.995767
1.52181,0.995779
1.5222,0.99579
1.5226,0.995802
1.52299,0.995814
1.52339,0.995825
1.52378,0.995837
1.52418,0.995848
1.52457,0.99586
1.52496,0.995871
1.52536,0.995883
1.52575,0.995894
1.52615,0.995906
1.52654,0.995917
1.52694,0.995929
1.52733,0.99594
1.52773,0.995951
1.52812,0.995962
1.52852,0.995974
1.52891,0.995985
1.5293,0.995996
1.5297,0.996007
1.53009,0.996018
1.53049,0.996029
1.53088,0.996041
1.53128,0.996052
1.53167,0.996063
1.53207,0.996074
1.53246,0.996085
1.53286,0.996095
1.53325,0.996106
1.53364,0.996117
1.53404,0.996128
1.53443,0.996139
1.53483,0.99615
1.53522,0.99616
1.53562,0.996171
1.53601,0.996182
1.53641,0.996193
1.5368,0.996203
1.5372,0.996214
1.53759,0.996224
1.53798,0.996235
1.53838,0.996246
1.53877,0.996256
1.53917,0.996267
1.53956,0.996277
1.53996,0.996288
1.54035,0.996298
1.54075,0.996308
1.54114,0.996319
1.54154,0.996329
1.54193,0.996339
1.54232,0.99635
1.54272,0.99636
1.54311,0.99637
1.54351,0.99638
1.5439,0.99639
1.5443,0.996401
1.54469,0.996411
1.54509,0.996421
1.54548,0.996431
1.54588,0.996441
1.54627,0.996451
1.54666,0.996461
1.54706,0.996471
1.54745,0.996481
1.54785,0.996491
1.54824,0.996501
1.54864,0.996511
1.54903,0.99652
1.54943,0.99653
1.54982,0.99654
1.55022,0.99655
1.55061,0.99656
1.551,0.996569
1.5514,0.996579
1.55179,0.996589
1.55219,0.996598
1.55258,0.996608
1.55298,0.996617
1.55337,0.996627
1.55377,0.996637
1.55416,0.996646
1.55456,0.996656
1.55495,0.996665
1.55534,0.996675
1.55574,0.996684
1.55613,0.996693
1.55653,0.996703
1.55692,0.996712
1.55732,0.996721
1.55771,0.996731
1.55811,0.99674
1.5585,0.996749
1.5589,0.996758
1.55929,0.996768
1.55968,0.996777
1.56008,0.996786
1.56047,0.996795
1.56087,0.996804
1.56126,0.996813
1.56166,0.996822
1.56205,0.996831
1.56245,0.99684
1.56284,0.996849
1.56324,0.996858
1.56363,0.996867
1.56402,0.996876
1.56442,0.996885
1.56481,0.996894
1.56521,0.996903
1.5656,0.996912
1.566,0.996921
1.56639,0.996929
1.56679,0.996938
1.56718,0.996947
1.56758,0.996956
1.56797,0.996964
1.56837,0.996973
1.56876,0.996982
1.56915,0.99699
1.56955,0.996999
1.56994,0.997007
1.57034,0.997016
1.57073,0.997024
1.57113,0.997033
1.57152,0.997041
1.57192,0.99705
1.57231,0.997058
1.57271,0.997067
1.5731,0.997075
1.57349,0.997084
1.57389,0.997092
1.57428,0.9971
1.57468,0.997109
1.57507,0.997117
1.57547,0.997125
1.57586,0.997133
1.57626,0.997142
1.57665,0.99715
1.57705,0.997158
1.57744,0.997166
1.57783,0.997174
1.57823,0.997182
1.57862,0.997191
1.57902,0.997199
1.57941,0.997207
1.57981,0.997215
1.5802,0.997223
1.5806,0.997231
1.58099,0.997239
1.58139,0.997247
1.58178,0.997255
1.58217,0.997262
1.58257,0.99727
1.58296,0.997278
1.58336,0.997286
1.58375,0.997294
1.58415,0.997302
1.58454,0.99731
1.58494,0.997317
1.58533,0.997325
1.58573,0.997333
1.58612,0.99734
1.58651,0.997348
1.58691,0.997356
1.5873,0.997363
1.5877,0.997371
1.58809,0.997379
1.58849,0.997386
1.58888,0.997394
1.58928,0.997401
1.58967,0.997409
1.59007,0.997416
1.59046,0.997424
1.59085,0.997431
1.59125,0.997439
1.59164,0.997446
1.59204,0.997454
1.59243,0.997461
1.59283,0.997468
1.59322,0.997476
1.59362,0.997483
1.59401,0.99749
1.59441,0.997498
1.5948,0.997505
1.59519,0.997512
1.59559,0.997519
1.59598,0.997527
1.59638,0.997534
1.59677,0.997541
1.59717,0.997548
1.59756,0.997555
1.59796,0.997562
1.59835,0.997569
1.59875,0.997576
1.59914,0.997584
1.59953,0.997591
1.59993,0.997598
1.60032,0.997605
1.60072,0.997612
1.60111,0.997619
1.60151,0.997626
1.6019,0.997632
1.6023,0.997639
1.60269,0.997646
1.60309,0.997653
1.60348,0.99766
1.60387,0.997667
1.60427,0.997674
1.60466,0.99768
1.60506,0.997687
1.60545,0.997694
1.60585,0.997701
1.60624,0.997707
1.60664,0.997714
1.60703,0.997721
1.60743,0.997727
1.60782,0.997734
1.60821,0.997741
1.60861,0.997747
1.609,0.997754
1.6094,0.997761
1.60979,0.997767
1.61019,0.997774
1.61058,0.99778
1.61098,0.997787
1.61137,0.997793
1.61177,0.9978
1.61216,0.997806
1.61255,0.997813
1.61295,0.997819
1.61334,0.997825
1.61374,0.997832
1.61413,0.997838
1.61453,0.997845
1.61492,0.997851
1.61532,0.997857
1.61571,0.997864
1.61611,0.99787
1.6165,0.997876
1.61689,0.997882
1.61729,0.997889
1.61768,0.997895
1.61808,0.997901
1.61847,0.997907
1.61887,0.997913
1.61926,0.997919
1.61966,0.997926
1.62005,0.997932
1.62045,0.997938
1.62084,0.997944
1.62124,0.99795
1.62163,0.997956
1.62202,0.997962
1.62242,0.997968
1.62281,0.997974
1.62321,0.99798
1.6236,0.997986
1.624,0.997992
1.62439,0.997998
1.62479,0.998004
1.62518,0.99801
1.62558,0.998016
1.62597,0.998022
1.62636,0.998027
1.62676,0.998033
1.62715,0.998039
1.62755,0.998045
1.62794,0.998051
1.62834,0.998056
1.62873,0.998062
1.62913,0.998068
1.62952,0.998074
1.62992,0.998079
