r,sigma_dipolo
0.429531,6.18016
0.430522,6.20601
0.431514,6.23196
0.432509,6.25801
0.433506,6.28416
0.434506,6.31041
0.435508,6.33675
0.436512,6.3632
0.437518,6.38974
0.438527,6.41639
0.439538,6.44314
0.440552,6.46998
0.441567,6.49693
0.442586,6.52398
0.443606,6.55113
0.444629,6.57839
0.445654,6.60575
0.446682,6.63321
0.447712,6.66078
0.448744,6.68845
0.449778,6.71622
0.450816,6.7441
0.451855,6.77208
0.452897,6.80017
0.453941,6.82836
0.454988,6.85665
0.456037,6.88505
0.457088,6.91356
0.458142,6.94217
0.459198,6.97088
0.460257,6.99971
0.461318,7.02864
0.462382,7.05768
0.463448,7.08682
0.464517,7.11608
0.465588,7.14544
0.466661,7.17491
0.467737,7.20448
0.468816,7.23417
0.469897,7.26397
0.47098,7.29387
0.472066,7.32389
0.473155,7.35401
0.474246,7.38425
0.475339,7.41459
0.476435,7.44505
0.477534,7.47562
0.478635,7.5063
0.479738,7.53709
0.480844,7.568
0.481953,7.59901
0.483064,7.63014
0.484178,7.66139
0.485294,7.69274
0.486413,7.72421
0.487535,7.7558
0.488659,7.78749
0.489786,7.81931
0.490915,7.85124
0.492047,7.88328
0.493181,7.91544
0.494318,7.94771
0.495458,7.9801
0.496601,8.01261
0.497746,8.04523
0.498893,8.07798
0.500044,8.11083
0.501197,8.14381
0.502352,8.1769
0.50351,8.21012
0.504671,8.24345
0.505835,8.2769
0.507001,8.31046
0.50817,8.34415
0.509342,8.37796
0.510516,8.41189
0.511693,8.44593
0.512873,8.4801
0.514056,8.51439
0.515241,8.5488
0.516429,8.58334
0.51762,8.61799
0.518813,8.65277
0.520009,8.68766
0.521208,8.72268
0.52241,8.75783
0.523615,8.79309
0.524822,8.82849
0.526032,8.864
0.527245,8.89964
0.528461,8.9354
0.529679,8.97129
0.5309,9.0073
0.532125,9.04344
0.533351,9.0797
0.534581,9.11609
0.535814,9.1526
0.537049,9.18925
0.538287,9.22601
0.539529,9.26291
0.540773,9.29993
0.542019,9.33708
0.543269,9.37436
0.544522,9.41176
0.545777,9.4493
0.547036,9.48696
0.548297,9.52475
0.549561,9.56267
0.550828,9.60072
0.552098,9.6389
0.553371,9.67721
0.554647,9.71565
0.555926,9.75422
0.557208,9.79292
0.558493,9.83175
0.55978,9.87071
0.561071,9.90981
0.562365,9.94904
0.563661,9.98839
0.564961,10.0279
0.566264,10.0675
0.567569,10.1073
0.568878,10.1472
0.57019,10.1872
0.571504,10.2273
0.572822,10.2676
0.574143,10.308
0.575467,10.3486
0.576793,10.3893
0.578123,10.4301
0.579456,10.4711
0.580792,10.5122
0.582131,10.5534
0.583474,10.5948
0.584819,10.6363
0.586167,10.678
0.587519,10.7197
0.588874,10.7616
0.590231,10.8037
0.591592,10.8459
0.592956,10.8882
0.594323,10.9307
0.595694,10.9733
0.597067,11.016
0.598444,11.0589
0.599824,11.1019
0.601207,11.1451
0.602593,11.1884
0.603982,11.2318
0.605375,11.2754
0.606771,11.3191
0.60817,11.363
0.609572,11.407
0.610978,11.4511
0.612386,11.4954
0.613798,11.5398
0.615214,11.5844
0.616632,11.6291
0.618054,11.6739
0.619479,11.7189
0.620907,11.7641
0.622339,11.8093
0.623774,11.8547
0.625212,11.9003
0.626653,11.946
0.628098,11.9918
0.629547,12.0378
0.630998,12.0839
0.632453,12.1302
0.633911,12.1766
0.635373,12.2232
0.636838,12.2699
0.638306,12.3167
0.639778,12.3637
0.641253,12.4109
0.642732,12.4582
0.644214,12.5056
0.645699,12.5532
0.647188,12.6009
0.64868,12.6487
0.650176,12.6967
0.651675,12.7449
0.653177,12.7932
0.654683,12.8417
0.656193,12.8902
0.657706,12.939
0.659222,12.9879
0.660742,13.0369
0.662266,13.0861
0.663793,13.1354
0.665323,13.1849
0.666857,13.2345
0.668395,13.2843
0.669936,13.3342
0.671481,13.3843
0.673029,13.4345
0.674581,13.4848
0.676136,13.5353
0.677695,13.586
0.679258,13.6368
0.680824,13.6878
0.682393,13.7389
0.683967,13.7901
0.685544,13.8415
0.687125,13.8931
0.688709,13.9448
0.690297,13.9966
0.691888,14.0486
0.693484,14.1008
0.695083,14.1531
0.696685,14.2055
0.698292,14.2581
0.699902,14.3108
0.701515,14.3637
0.703133,14.4168
0.704754,14.47
0.706379,14.5233
0.708008,14.5768
0.70964,14.6305
0.711277,14.6843
0.712917,14.7382
0.71456,14.7923
0.716208,14.8466
0.717859,14.901
0.719514,14.9555
0.721173,15.0102
0.722836,15.0651
0.724503,15.1201
0.726173,15.1752
0.727848,15.2305
0.729526,15.286
0.731208,15.3416
0.732894,15.3973
0.734584,15.4532
0.736277,15.5093
0.737975,15.5655
0.739677,15.6219
0.741382,15.6784
0.743091,15.735
0.744805,15.7918
0.746522,15.8488
0.748243,15.9059
0.749969,15.9632
0.751698,16.0206
0.753431,16.0782
0.755168,16.1359
0.756909,16.1938
0.758655,16.2518
0.760404,16.31
0.762157,16.3683
0.763914,16.4268
0.765676,16.4854
0.767441,16.5442
0.769211,16.6031
0.770984,16.6622
0.772762,16.7214
0.774544,16.7808
0.776329,16.8403
0.778119,16.9
0.779914,16.9598
0.781712,17.0198
0.783514,17.0799
0.785321,17.1402
0.787131,17.2006
0.788946,17.2612
0.790765,17.322
0.792589,17.3828
0.794416,17.4439
0.796248,17.5051
0.798084,17.5664
0.799924,17.6279
0.801768,17.6895
0.803617,17.7513
0.80547,17.8132
0.807327,17.8753
0.809188,17.9375
0.811054,17.9999
0.812924,18.0624
0.814799,18.1251
0.816677,18.1879
0.81856,18.2509
0.820448,18.314
0.822339,18.3773
0.824235,18.4407
0.826136,18.5043
0.828041,18.568
0.82995,18.6318
0.831864,18.6958
0.833782,18.76
0.835704,18.8243
0.837631,18.8888
0.839562,18.9533
0.841498,19.0181
0.843438,19.083
0.845383,19.148
0.847332,19.2132
0.849286,19.2785
0.851244,19.344
0.853207,19.4096
0.855174,19.4754
0.857146,19.5413
0.859122,19.6073
0.861103,19.6735
0.863088,19.7399
0.865078,19.8064
0.867073,19.873
0.869072,19.9398
0.871076,20.0067
0.873084,20.0738
0.875098,20.141
0.877115,20.2083
0.879138,20.2758
0.881165,20.3434
0.883196,20.4112
0.885233,20.4791
0.887274,20.5472
0.88932,20.6154
0.89137,20.6837
0.893425,20.7522
0.895485,20.8208
0.89755,20.8896
0.89962,20.9585
0.901694,21.0275
0.903773,21.0967
0.905857,21.166
0.907945,21.2355
0.910039,21.3051
0.912137,21.3748
0.91424,21.4447
0.916348,21.5147
0.918461,21.5848
0.920579,21.6551
0.922701,21.7255
0.924829,21.7961
0.926961,21.8668
0.929098,21.9376
0.931241,22.0086
0.933388,22.0797
0.93554,22.1509
0.937697,22.2223
0.939859,22.2938
0.942026,22.3654
0.944198,22.4372
0.946375,22.5091
0.948557,22.5811
0.950744,22.6533
0.952936,22.7256
0.955133,22.798
0.957336,22.8705
0.959543,22.9432
0.961755,23.016
0.963973,23.089
0.966196,23.1621
0.968423,23.2353
0.970656,23.3086
0.972894,23.3821
0.975138,23.4557
0.977386,23.5294
0.979639,23.6032
0.981898,23.6772
0.984162,23.7513
0.986431,23.8255
0.988706,23.8998
0.990985,23.9743
0.99327,24.0489
0.995561,24.1236
0.997856,24.1985
1.00016,24.2734
1.00246,24.3485
1.00477,24.4237
1.00709,24.4991
1.00941,24.5745
1.01174,24.6501
1.01407,24.7258
1.01641,24.8016
1.01875,24.8775
1.0211,24.9536
1.02346,25.0297
1.02582,25.106
1.02818,25.1824
1.03055,25.2589
1.03293,25.3356
1.03531,25.4123
1.0377,25.4892
1.04009,25.5662
1.04249,25.6433
1.04489,25.7205
1.0473,25.7978
1.04972,25.8753
1.05214,25.9528
1.05456,26.0305
1.05699,26.1082
1.05943,26.1861
1.06187,26.2641
1.06432,26.3422
1.06678,26.4204
1.06924,26.4988
1.0717,26.5772
1.07417,26.6557
1.07665,26.7344
1.07913,26.8131
1.08162,26.892
1.08411,26.971
1.08661,27.05
1.08912,27.1292
1.09163,27.2085
1.09415,27.2879
1.09667,27.3673
1.0992,27.4469
1.10173,27.5266
1.10427,27.6064
1.10682,27.6863
1.10937,27.7663
1.11193,27.8464
1.11449,27.9266
1.11706,28.0069
1.11964,28.0873
1.12222,28.1677
1.12481,28.2483
1.1274,28.329
1.13,28.4098
1.13261,28.4907
1.13522,28.5716
1.13783,28.6527
1.14046,28.7338
1.14309,28.8151
1.14572,28.8964
1.14837,28.9778
1.15101,29.0594
1.15367,29.141
1.15633,29.2227
1.15899,29.3045
1.16167,29.3863
1.16434,29.4683
1.16703,29.5504
1.16972,29.6325
1.17242,29.7147
1.17512,29.7971
1.17783,29.8795
1.18054,29.9619
1.18327,30.0445
1.186,30.1272
1.18873,30.2099
1.19147,30.2927
1.19422,30.3756
1.19697,30.4586
1.19973,30.5417
1.2025,30.6248
1.20527,30.708
1.20805,30.7913
1.21083,30.8747
1.21363,30.9582
1.21642,31.0417
1.21923,31.1253
1.22204,31.209
1.22486,31.2928
1.22768,31.3766
1.23051,31.4606
1.23335,31.5445
1.23619,31.6286
1.23904,31.7127
1.2419,31.7969
1.24476,31.8812
1.24763,31.9656
1.25051,32.05
1.25339,32.1345
1.25628,32.219
1.25918,32.3037
1.26208,32.3884
1.26499,32.4731
1.26791,32.558
1.27083,32.6429
1.27376,32.7278
1.2767,32.8129
1.27964,32.898
1.2826,32.9831
1.28555,33.0683
1.28852,33.1536
1.29149,33.239
1.29447,33.3244
1.29745,33.4098
1.30044,33.4954
1.30344,33.581
1.30645,33.6666
1.30946,33.7523
1.31248,33.8381
1.3155,33.9239
1.31854,34.0098
1.32158,34.0957
1.32462,34.1817
1.32768,34.2678
1.33074,34.3539
1.33381,34.4401
1.33688,34.5263
1.33997,34.6125
1.34305,34.6989
1.34615,34.7852
1.34926,34.8717
1.35237,34.9581
1.35548,35.0447
1.35861,35.1313
1.36174,35.2179
1.36488,35.3046
1.36803,35.3913
1.37118,35.4781
1.37434,35.5649
1.37751,35.6518
1.38069,35.7387
1.38387,35.8256
1.38706,35.9127
1.39026,35.9997
1.39347,36.0868
1.39668,36.174
1.3999,36.2611
1.40313,36.3484
1.40636,36.4357
1.40961,36.523
1.41286,36.6103
1.41611,36.6977
1.41938,36.7852
1.42265,36.8727
1.42593,36.9602
1.42922,37.0477
1.43252,37.1353
1.43582,37.223
1.43913,37.3106
1.44245,37.3984
1.44577,37.4861
1.44911,37.5739
1.45245,37.6617
1.4558,37.7496
1.45915,37.8375
1.46252,37.9254
1.46589,38.0134
1.46927,38.1014
1.47266,38.1894
1.47605,38.2775
1.47946,38.3656
1.48287,38.4537
1.48629,38.5419
1.48971,38.63
1.49315,38.7183
1.49659,38.8065
1.50004,38.8948
1.5035,38.9831
1.50697,39.0715
1.51044,39.1598
1.51392,39.2482
1.51741,39.3367
1.52091,39.4251
1.52442,39.5136
1.52794,39.6021
1.53146,39.6907
1.53499,39.7792
1.53853,39.8678
1.54208,39.9564
1.54563,40.0451
1.54919,40.1337
1.55277,40.2224
1.55635,40.3111
1.55994,40.3999
1.56353,40.4886
1.56714,40.5774
1.57075,40.6662
1.57437,40.7551
1.578,40.8439
1.58164,40.9328
1.58529,41.0217
1.58894,41.1106
1.59261,41.1995
1.59628,41.2885
1.59996,41.3775
1.60365,41.4665
1.60735,41.5555
1.61105,41.6445
1.61477,41.7336
1.61849,41.8226
1.62222,41.9117
1.62596,42.0008
1.62971,42.0899
1.63347,42.1791
1.63723,42.2682
1.64101,42.3574
1.64479,42.4466
1.64859,42.5358
1.65239,42.625
1.6562,42.7143
1.66002,42.8035
1.66384,42.8928
1.66768,42.9821
1.67152,43.0714
1.67538,43.1607
1.67924,43.25
1.68311,43.3394
1.68699,43.4287
1.69088,43.5181
1.69478,43.6075
1.69869,43.6969
1.70261,43.7863
1.70653,43.8757
1.71047,43.9652
1.71441,44.0546
1.71836,44.1441
1.72233,44.2335
1.7263,44.323
1.73028,44.4125
1.73427,44.502
1.73827,44.5915
1.74227,44.681
1.74629,44.7706
1.75032,44.8601
1.75435,44.9497
1.7584,45.0392
1.76245,45.1288
1.76652,45.2184
1.77059,45.308
1.77467,45.3976
1.77876,45.4872
1.78286,45.5768
1.78698,45.6664
1.7911,45.7561
1.79522,45.8457
1.79936,45.9354
1.80351,46.025
1.80767,46.1147
1.81184,46.2044
1.81602,46.294
1.8202,46.3837
1.8244,46.4734
1.82861,46.5631
1.83282,46.6528
1.83705,46.7426
1.84129,46.8323
1.84553,46.922
1.84979,47.0118
1.85405,47.1015
1.85833,47.1912
1.86261,47.281
1.86691,47.3708
1.87121,47.4605
1.87552,47.5503
1.87985,47.6401
1.88418,47.7299
1.88853,47.8197
1.89288,47.9094
1.89725,47.9992
1.90162,48.089
1.90601,48.1789
1.9104,48.2687
1.9148,48.3585
1.91922,48.4483
1.92364,48.5381
1.92808,48.628
1.93253,48.7178
1.93698,48.8076
1.94145,48.8975
1.94592,48.9873
1.95041,49.0772
1.95491,49.167
1.95942,49.2569
1.96393,49.3467
1.96846,49.4366
1.973,49.5265
