r2,N_GBW
68.8196,0.946628
68.8528,0.946633
68.886,0.946639
68.9192,0.946644
68.9524,0.94665
68.9857,0.946656
69.0189,0.946661
69.0521,0.946667
69.0854,0.946672
69.1187,0.946678
69.1519,0.946683
69.1852,0.946689
69.2185,0.946694
69.2518,0.9467
69.2851,0.946705
69.3184,0.946711
69.3517,0.946716
69.385,0.946721
69.4183,0.946727
69.4517,0.946732
69.485,0.946737
69.5184,0.946743
69.5517,0.946748
69.5851,0.946753
69.6185,0.946759
69.6519,0.946764
69.6853,0.946769
69.7187,0.946774
69.7521,0.94678
69.7855,0.946785
69.8189,0.94679
69.8523,0.946795
69.8858,0.9468
69.9192,0.946806
69.9527,0.946811
69.9862,0.946816
70.0196,0.946821
70.0531,0.946826
70.0866,0.946831
70.1201,0.946836
70.1536,0.946841
70.1871,0.946846
70.2206,0.946851
70.2542,0.946856
70.2877,0.946861
70.3213,0.946866
70.3548,0.946871
70.3884,0.946876
70.4219,0.946881
70.4555,0.946886
70.4891,0.946891
70.5227,0.946896
70.5563,0.946901
70.5899,0.946906
70.6235,0.946911
70.6572,0.946916
70.6908,0.94692
70.7244,0.946925
70.7581,0.94693
70.7917,0.946935
70.8254,0.94694
70.8591,0.946944
70.8928,0.946949
70.9265,0.946954
70.9601,0.946959
70.9939,0.946963
71.0276,0.946968
71.0613,0.946973
71.095,0.946977
71.1288,0.946982
71.1625,0.946987
71.1963,0.946991
71.23,0.946996
71.2638,0.947001
71.2976,0.947005
71.3314,0.94701
71.3651,0.947014
71.3989,0.947019
71.4328,0.947023
71.4666,0.947028
71.5004,0.947032
71.5342,0.947037
71.5681,0.947041
71.6019,0.947046
71.6358,0.94705
71.6697,0.947055
71.7035,0.947059
71.7374,0.947064
71.7713,0.947068
71.8052,0.947073
71.8391,0.947077
71.873,0.947081
71.9069,0.947086
71.9409,0.94709
71.9748,0.947094
72.0088,0.947099
72.0427,0.947103
72.0767,0.947107
72.1106,0.947112
72.1446,0.947116
72.1786,0.94712
72.2126,0.947124
72.2466,0.947129
72.2806,0.947133
72.3146,0.947137
72.3487,0.947141
72.3827,0.947146
72.4167,0.94715
72.4508,0.947154
72.4848,0.947158
72.5189,0.947162
72.553,0.947166
72.5871,0.947171
72.6211,0.947175
72.6552,0.947179
72.6894,0.947183
72.7235,0.947187
72.7576,0.947191
72.7917,0.947195
72.8259,0.947199
72.86,0.947203
72.8942,0.947207
72.9283,0.947211
72.9625,0.947215
72.9967,0.947219
73.0309,0.947223
73.065,0.947227
73.0993,0.947231
73.1335,0.947235
73.1677,0.947239
73.2019,0.947243
73.2361,0.947247
73.2704,0.947251
73.3046,0.947255
73.3389,0.947258
73.3732,0.947262
73.4074,0.947266
73.4417,0.94727
73.476,0.947274
73.5103,0.947278
73.5446,0.947282
73.5789,0.947285
73.6132,0.947289
73.6476,0.947293
73.6819,0.947297
73.7163,0.9473
73.7506,0.947304
73.785,0.947308
73.8193,0.947312
73.8537,0.947315
73.8881,0.947319
73.9225,0.947323
73.9569,0.947326
73.9913,0.94733
74.0257,0.947334
74.0602,0.947337
74.0946,0.947341
74.129,0.947345
74.1635,0.947348
74.1979,0.947352
74.2324,0.947356
74.2669,0.947359
74.3014,0.947363
74.3359,0.947366
74.3704,0.94737
74.4049,0.947373
74.4394,0.947377
74.4739,0.94738
74.5084,0.947384
74.543,0.947387
74.5775,0.947391
74.6121,0.947394
74.6466,0.947398
74.6812,0.947401
74.7158,0.947405
74.7504,0.947408
74.785,0.947412
74.8196,0.947415
74.8542,0.947419
74.8888,0.947422
74.9234,0.947425
74.958,0.947429
74.9927,0.947432
75.0273,0.947435
75.062,0.947439
75.0967,0.947442
75.1313,0.947446
75.166,0.947449
75.2007,0.947452
75.2354,0.947455
75.2701,0.947459
75.3048,0.947462
75.3396,0.947465
75.3743,0.947469
75.409,0.947472
75.4438,0.947475
75.4785,0.947478
75.5133,0.947482
75.5481,0.947485
75.5828,0.947488
75.6176,0.947491
75.6524,0.947494
75.6872,0.947498
75.722,0.947501
75.7568,0.947504
75.7917,0.947507
75.8265,0.94751
75.8613,0.947513
75.8962,0.947517
75.9311,0.94752
75.9659,0.947523
76.0008,0.947526
76.0357,0.947529
76.0706,0.947532
76.1055,0.947535
76.1404,0.947538
76.1753,0.947541
76.2102,0.947544
76.2451,0.947547
76.2801,0.94755
76.315,0.947553
76.35,0.947556
76.3849,0.947559
76.4199,0.947562
76.4549,0.947565
76.4899,0.947568
76.5249,0.947571
76.5599,0.947574
76.5949,0.947577
76.6299,0.94758
76.6649,0.947583
76.7,0.947586
76.735,0.947589
76.7701,0.947592
76.8051,0.947595
76.8402,0.947598
76.8753,0.947601
76.9103,0.947603
76.9454,0.947606
76.9805,0.947609
77.0156,0.947612
77.0507,0.947615
77.0859,0.947618
77.121,0.947621
77.1561,0.947623
77.1913,0.947626
77.2264,0.947629
77.2616,0.947632
77.2968,0.947635
77.332,0.947637
77.3671,0.94764
77.4023,0.947643
77.4375,0.947646
77.4727,0.947648
77.508,0.947651
77.5432,0.947654
77.5784,0.947656
77.6137,0.947659
77.6489,0.947662
77.6842,0.947665
77.7194,0.947667
77.7547,0.94767
77.79,0.947673
77.8253,0.947675
77.8606,0.947678
77.8959,0.947681
77.9312,0.947683
77.9665,0.947686
78.0019,0.947688
78.0372,0.947691
78.0725,0.947694
78.1079,0.947696
78.1433,0.947699
78.1786,0.947701
78.214,0.947704
78.2494,0.947707
78.2848,0.947709
78.3202,0.947712
78.3556,0.947714
78.391,0.947717
78.4265,0.947719
78.4619,0.947722
78.4973,0.947724
78.5328,0.947727
78.5682,0.947729
78.6037,0.947732
78.6392,0.947734
78.6747,0.947737
78.7102,0.947739
78.7457,0.947742
78.7812,0.947744
78.8167,0.947747
78.8522,0.947749
78.8877,0.947752
78.9233,0.947754
78.9588,0.947756
78.9944,0.947759
79.0299,0.947761
79.0655,0.947764
79.1011,0.947766
79.1367,0.947768
79.1723,0.947771
79.2079,0.947773
79.2435,0.947776
79.2791,0.947778
79.3147,0.94778
79.3504,0.947783
79.386,0.947785
79.4216,0.947787
79.4573,0.94779
79.493,0.947792
79.5286,0.947794
79.5643,0.947796
79.6,0.947799
79.6357,0.947801
79.6714,0.947803
79.7071,0.947806
79.7429,0.947808
79.7786,0.94781
79.8143,0.947812
79.8501,0.947815
79.8858,0.947817
79.9216,0.947819
79.9574,0.947821
79.9931,0.947824
80.0289,0.947826
80.0647,0.947828
80.1005,0.94783
80.1363,0.947832
80.1722,0.947835
80.208,0.947837
80.2438,0.947839
80.2797,0.947841
80.3155,0.947843
80.3514,0.947845
80.3872,0.947848
80.4231,0.94785
80.459,0.947852
80.4949,0.947854
80.5308,0.947856
80.5667,0.947858
80.6026,0.94786
80.6385,0.947862
80.6745,0.947864
80.7104,0.947867
80.7463,0.947869
80.7823,0.947871
80.8183,0.947873
80.8542,0.947875
80.8902,0.947877
80.9262,0.947879
80.9622,0.947881
80.9982,0.947883
81.0342,0.947885
81.0702,0.947887
81.1063,0.947889
81.1423,0.947891
81.1783,0.947893
81.2144,0.947895
81.2504,0.947897
81.2865,0.947899
81.3226,0.947901
81.3587,0.947903
81.3948,0.947905
81.4309,0.947907
81.467,0.947909
81.5031,0.947911
81.5392,0.947913
81.5753,0.947915
81.6115,0.947917
81.6476,0.947919
81.6838,0.947921
81.7199,0.947923
81.7561,0.947924
81.7923,0.947926
81.8285,0.947928
81.8647,0.94793
81.9009,0.947932
81.9371,0.947934
81.9733,0.947936
82.0095,0.947938
82.0458,0.94794
82.082,0.947941
82.1183,0.947943
82.1545,0.947945
82.1908,0.947947
82.2271,0.947949
82.2633,0.947951
82.2996,0.947952
82.3359,0.947954
82.3722,0.947956
82.4086,0.947958
82.4449,0.94796
82.4812,0.947962
82.5175,0.947963
82.5539,0.947965
82.5902,0.947967
82.6266,0.947969
82.663,0.94797
82.6994,0.947972
82.7357,0.947974
82.7721,0.947976
82.8085,0.947977
82.845,0.947979
82.8814,0.947981
82.9178,0.947983
82.9542,0.947984
82.9907,0.947986
83.0271,0.947988
83.0636,0.94799
83.1001,0.947991
83.1365,0.947993
83.173,0.947995
83.2095,0.947996
83.246,0.947998
83.2825,0.948
83.319,0.948001
83.3555,0.948003
83.3921,0.948005
83.4286,0.948006
83.4652,0.948008
83.5017,0.94801
83.5383,0.948011
83.5749,0.948013
83.6114,0.948015
83.648,0.948016
83.6846,0.948018
83.7212,0.94802
83.7578,0.948021
83.7944,0.948023
83.8311,0.948024
83.8677,0.948026
83.9044,0.948028
83.941,0.948029
83.9777,0.948031
84.0143,0.948032
84.051,0.948034
84.0877,0.948035
84.1244,0.948037
84.1611,0.948039
84.1978,0.94804
84.2345,0.948042
84.2712,0.948043
84.308,0.948045
84.3447,0.948046
84.3814,0.948048
84.4182,0.948049
84.455,0.948051
84.4917,0.948052
84.5285,0.948054
84.5653,0.948055
84.6021,0.948057
84.6389,0.948058
84.6757,0.94806
84.7125,0.948061
84.7494,0.948063
84.7862,0.948064
84.823,0.948066
84.8599,0.948067
84.8967,0.948069
84.9336,0.94807
84.9705,0.948072
85.0074,0.948073
85.0443,0.948075
85.0812,0.948076
85.1181,0.948078
85.155,0.948079
85.1919,0.94808
85.2288,0.948082
85.2658,0.948083
85.3027,0.948085
85.3397,0.948086
85.3766,0.948087
85.4136,0.948089
85.4506,0.94809
85.4876,0.948092
85.5246,0.948093
85.5616,0.948094
85.5986,0.948096
85.6356,0.948097
85.6726,0.948099
85.7097,0.9481
85.7467,0.948101
85.7838,0.948103
85.8208,0.948104
85.8579,0.948105
85.895,0.948107
85.932,0.948108
85.9691,0.948109
86.0062,0.948111
86.0433,0.948112
86.0805,0.948113
86.1176,0.948115
86.1547,0.948116
86.1919,0.948117
86.229,0.948119
86.2662,0.94812
86.3033,0.948121
86.3405,0.948123
86.3777,0.948124
86.4149,0.948125
86.4521,0.948126
86.4893,0.948128
86.5265,0.948129
86.5637,0.94813
86.6009,0.948132
86.6381,0.948133
86.6754,0.948134
86.7126,0.948135
86.7499,0.948137
86.7872,0.948138
86.8244,0.948139
86.8617,0.94814
86.899,0.948142
86.9363,0.948143
86.9736,0.948144
87.0109,0.948145
87.0483,0.948147
87.0856,0.948148
87.1229,0.948149
87.1603,0.94815
87.1976,0.948151
87.235,0.948153
87.2724,0.948154
87.3098,0.948155
87.3471,0.948156
87.3845,0.948157
87.4219,0.948159
87.4593,0.94816
87.4968,0.948161
87.5342,0.948162
87.5716,0.948163
87.6091,0.948164
87.6465,0.948166
87.684,0.948167
87.7215,0.948168
87.7589,0.948169
87.7964,0.94817
87.8339,0.948171
87.8714,0.948172
87.9089,0.948174
87.9464,0.948175
87.9839,0.948176
88.0215,0.948177
88.059,0.948178
88.0966,0.948179
88.1341,0.94818
88.1717,0.948181
88.2093,0.948183
88.2468,0.948184
88.2844,0.948185
88.322,0.948186
88.3596,0.948187
88.3972,0.948188
88.4349,0.948189
88.4725,0.94819
88.5101,0.948191
88.5478,0.948192
88.5854,0.948193
88.6231,0.948195
88.6607,0.948196
88.6984,0.948197
88.7361,0.948198
88.7738,0.948199
88.8115,0.9482
88.8492,0.948201
88.8869,0.948202
88.9246,0.948203
88.9624,0.948204
89.0001,0.948205
89.0379,0.948206
89.0756,0.948207
89.1134,0.948208
89.1511,0.948209
89.1889,0.94821
89.2267,0.948211
89.2645,0.948212
89.3023,0.948213
89.3401,0.948214
89.3779,0.948215
89.4158,0.948216
89.4536,0.948217
89.4914,0.948218
89.5293,0.948219
89.5672,0.94822
89.605,0.948221
89.6429,0.948222
89.6808,0.948223
89.7187,0.948224
89.7566,0.948225
89.7945,0.948226
89.8324,0.948227
89.8703,0.948228
89.9083,0.948229
89.9462,0.94823
89.9841,0.948231
90.0221,0.948232
90.0601,0.948233
90.098,0.948234
90.136,0.948235
90.174,0.948236
90.212,0.948237
90.25,0.948237
90.288,0.948238
90.326,0.948239
90.3641,0.94824
90.4021,0.948241
90.4401,0.948242
90.4782,0.948243
90.5162,0.948244
90.5543,0.948245
90.5924,0.948246
90.6305,0.948247
90.6686,0.948248
90.7067,0.948248
90.7448,0.948249
90.7829,0.94825
90.821,0.948251
90.8591,0.948252
90.8973,0.948253
90.9354,0.948254
90.9736,0.948255
91.0118,0.948255
91.0499,0.948256
91.0881,0.948257
91.1263,0.948258
91.1645,0.948259
91.2027,0.94826
91.2409,0.948261
91.2791,0.948262
91.3173,0.948262
91.3556,0.948263
91.3938,0.948264
91.4321,0.948265
91.4703,0.948266
91.5086,0.948267
91.5469,0.948267
91.5852,0.948268
91.6235,0.948269
91.6618,0.94827
91.7001,0.948271
91.7384,0.948272
91.7767,0.948272
91.815,0.948273
91.8534,0.948274
91.8917,0.948275
91.9301,0.948276
91.9684,0.948276
92.0068,0.948277
92.0452,0.948278
92.0836,0.948279
92.122,0.94828
92.1604,0.94828
92.1988,0.948281
92.2372,0.948282
92.2756,0.948283
92.3141,0.948284
92.3525,0.948284
92.391,0.948285
92.4294,0.948286
92.4679,0.948287
92.5064,0.948287
92.5449,0.948288
92.5834,0.948289
92.6219,0.94829
92.6604,0.94829
92.6989,0.948291
92.7374,0.948292
92.7759,0.948293
92.8145,0.948294
92.853,0.948294
92.8916,0.948295
92.9301,0.948296
92.9687,0.948296
93.0073,0.948297
93.0459,0.948298
93.0845,0.948299
93.1231,0.948299
93.1617,0.9483
93.2003,0.948301
93.2389,0.948302
93.2776,0.948302
93.3162,0.948303
93.3549,0.948304
93.3935,0.948304
93.4322,0.948305
93.4709,0.948306
93.5096,0.948307
93.5482,0.948307
93.5869,0.948308
93.6257,0.948309
93.6644,0.948309
93.7031,0.94831
93.7418,0.948311
93.7806,0.948311
93.8193,0.948312
93.8581,0.948313
93.8968,0.948314
93.9356,0.948314
93.9744,0.948315
94.0132,0.948316
94.052,0.948316
94.0908,0.948317
94.1296,0.948318
94.1684,0.948318
94.2072,0.948319
94.2461,0.94832
94.2849,0.94832
94.3238,0.948321
94.3626,0.948322
94.4015,0.948322
94.4404,0.948323
94.4793,0.948324
94.5181,0.948324
94.557,0.948325
94.596,0.948325
94.6349,0.948326
94.6738,0.948327
94.7127,0.948327
94.7517,0.948328
94.7906,0.948329
94.8296,0.948329
94.8685,0.94833
94.9075,0.948331
94.9465,0.948331
94.9855,0.948332
95.0245,0.948332
95.0635,0.948333
95.1025,0.948334
95.1415,0.948334
95.1805,0.948335
95.2196,0.948335
95.2586,0.948336
95.2977,0.948337
95.3367,0.948337
95.3758,0.948338
95.4149,0.948339
95.454,0.948339
95.493,0.94834
95.5321,0.94834
95.5713,0.948341
95.6104,0.948341
95.6495,0.948342
95.6886,0.948343
95.7278,0.948343
95.7669,0.948344
95.8061,0.948344
95.8452,0.948345
95.8844,0.948346
95.9236,0.948346
95.9628,0.948347
96.002,0.948347
96.0412,0.948348
96.0804,0.948348
96.1196,0.948349
96.1588,0.94835
96.1981,0.94835
96.2373,0.948351
96.2766,0.948351
96.3158,0.948352
96.3551,0.948352
96.3944,0.948353
96.4337,0.948353
96.4729,0.948354
96.5122,0.948355
96.5516,0.948355
96.5909,0.948356
96.6302,0.948356
96.6695,0.948357
96.7089,0.948357
96.7482,0.948358
96.7876,0.948358
96.8269,0.948359
96.8663,0.948359
96.9057,0.94836
96.9451,0.94836
96.9845,0.948361
97.0239,0.948361
97.0633,0.948362
97.1027,0.948363
97.1421,0.948363
97.1816,0.948364
97.221,0.948364
97.2605,0.948365
97.2999,0.948365
97.3394,0.948366
97.3789,0.948366
97.4184,0.948367
97.4579,0.948367
97.4974,0.948368
97.5369,0.948368
97.5764,0.948369
97.6159,0.948369
97.6554,0.94837
97.695,0.94837
97.7345,0.948371
97.7741,0.948371
97.8136,0.948372
97.8532,0.948372
97.8928,0.948373
97.9324,0.948373
97.972,0.948374
98.0116,0.948374
98.0512,0.948375
98.0908,0.948375
98.1304,0.948375
98.1701,0.948376
98.2097,0.948376
98.2494,0.948377
98.289,0.948377
98.3287,0.948378
98.3684,0.948378
98.4081,0.948379
98.4478,0.948379
98.4875,0.94838
98.5272,0.94838
98.5669,0.948381
98.6066,0.948381
98.6463,0.948382
98.6861,0.948382
98.7258,0.948382
98.7656,0.948383
98.8053,0.948383
98.8451,0.948384
98.8849,0.948384
98.9247,0.948385
98.9645,0.948385
99.0043,0.948386
99.0441,0.948386
99.0839,0.948386
99.1238,0.948387
99.1636,0.948387
99.2034,0.948388
99.2433,0.948388
99.2831,0.948389
99.323,0.948389
99.3629,0.948389
99.4028,0.94839
99.4427,0.94839
99.4826,0.948391
99.5225,0.948391
99.5624,0.948392
99.6023,0.948392
99.6422,0.948392
99.6822,0.948393
99.7221,0.948393
99.7621,0.948394
99.8021,0.948394
99.842,0.948395
99.882,0.948395
99.922,0.948395
99.962,0.948396
