r,sigma_dipolo
0.0277177,0.168118
0.0277816,0.16884
0.0278456,0.169565
0.0279098,0.170293
0.0279742,0.171025
0.0280387,0.171759
0.0281033,0.172496
0.0281681,0.173236
0.0282331,0.17398
0.0282982,0.174726
0.0283634,0.175476
0.0284288,0.176228
0.0284944,0.176984
0.0285601,0.177743
0.0286259,0.178505
0.0286919,0.17927
0.0287581,0.180038
0.0288244,0.18081
0.0288908,0.181584
0.0289575,0.182362
0.0290242,0.183143
0.0290911,0.183928
0.0291582,0.184715
0.0292255,0.185506
0.0292928,0.1863
0.0293604,0.187097
0.0294281,0.187898
0.0294959,0.188702
0.0295639,0.189509
0.0296321,0.190319
0.0297004,0.191133
0.0297689,0.19195
0.0298375,0.192771
0.0299063,0.193595
0.0299753,0.194422
0.0300444,0.195253
0.0301137,0.196087
0.0301831,0.196924
0.0302527,0.197765
0.0303225,0.19861
0.0303924,0.199458
0.0304624,0.200309
0.0305327,0.201164
0.0306031,0.202022
0.0306736,0.202884
0.0307444,0.20375
0.0308153,0.204619
0.0308863,0.205491
0.0309575,0.206367
0.0310289,0.207247
0.0311004,0.20813
0.0311722,0.209017
0.031244,0.209908
0.0313161,0.210802
0.0313883,0.2117
0.0314606,0.212601
0.0315332,0.213506
0.0316059,0.214415
0.0316788,0.215328
0.0317518,0.216244
0.031825,0.217164
0.0318984,0.218088
0.0319719,0.219016
0.0320457,0.219947
0.0321195,0.220882
0.0321936,0.221821
0.0322678,0.222764
0.0323422,0.223711
0.0324168,0.224661
0.0324915,0.225615
0.0325665,0.226574
0.0326416,0.227536
0.0327168,0.228502
0.0327922,0.229472
0.0328679,0.230446
0.0329436,0.231424
0.0330196,0.232406
0.0330957,0.233392
0.033172,0.234382
0.0332485,0.235375
0.0333252,0.236373
0.033402,0.237375
0.033479,0.238381
0.0335562,0.239392
0.0336336,0.240406
0.0337112,0.241424
0.0337889,0.242447
0.0338668,0.243473
0.0339449,0.244504
0.0340231,0.245539
0.0341016,0.246578
0.0341802,0.247622
0.034259,0.248669
0.034338,0.249721
0.0344172,0.250777
0.0344965,0.251837
0.0345761,0.252902
0.0346558,0.253971
0.0347357,0.255044
0.0348158,0.256122
0.0348961,0.257204
0.0349765,0.25829
0.0350572,0.259381
0.035138,0.260476
0.035219,0.261575
0.0353002,0.262679
0.0353816,0.263788
0.0354632,0.264901
0.035545,0.266018
0.0356269,0.26714
0.0357091,0.268266
0.0357914,0.269397
0.0358739,0.270532
0.0359566,0.271672
0.0360396,0.272817
0.0361227,0.273966
0.0362059,0.27512
0.0362894,0.276278
0.0363731,0.277441
0.036457,0.278609
0.036541,0.279782
0.0366253,0.280959
0.0367097,0.282141
0.0367944,0.283327
0.0368792,0.284519
0.0369642,0.285715
0.0370495,0.286916
0.0371349,0.288121
0.0372205,0.289332
0.0373063,0.290547
0.0373923,0.291768
0.0374786,0.292993
0.037565,0.294223
0.0376516,0.295458
0.0377384,0.296698
0.0378254,0.297943
0.0379126,0.299193
0.038,0.300447
0.0380877,0.301707
0.0381755,0.302972
0.0382635,0.304242
0.0383517,0.305517
0.0384401,0.306797
0.0385288,0.308082
0.0386176,0.309372
0.0387067,0.310668
0.0387959,0.311968
0.0388854,0.313274
0.038975,0.314585
0.0390649,0.315901
0.0391549,0.317222
0.0392452,0.318549
0.0393357,0.319881
0.0394264,0.321218
0.0395173,0.322561
0.0396084,0.323908
0.0396998,0.325262
0.0397913,0.32662
0.039883,0.327984
0.039975,0.329353
0.0400672,0.330728
0.0401595,0.332108
0.0402521,0.333494
0.040345,0.334885
0.040438,0.336282
0.0405312,0.337684
0.0406247,0.339092
0.0407183,0.340505
0.0408122,0.341924
0.0409063,0.343348
0.0410006,0.344778
0.0410952,0.346214
0.0411899,0.347655
0.0412849,0.349103
0.0413801,0.350555
0.0414755,0.352014
0.0415711,0.353478
0.041667,0.354948
0.0417631,0.356424
0.0418593,0.357906
0.0419559,0.359393
0.0420526,0.360886
0.0421496,0.362386
0.0422467,0.363891
0.0423441,0.365402
0.0424418,0.366919
0.0425396,0.368442
0.0426377,0.36997
0.042736,0.371505
0.0428346,0.373046
0.0429333,0.374593
0.0430323,0.376146
0.0431315,0.377705
0.043231,0.37927
0.0433307,0.380842
0.0434306,0.382419
0.0435307,0.384003
0.0436311,0.385593
0.0437317,0.387189
0.0438325,0.388791
0.0439336,0.390399
0.0440349,0.392014
0.0441364,0.393635
0.0442382,0.395263
0.0443402,0.396897
0.0444424,0.398537
0.0445449,0.400183
0.0446476,0.401836
0.0447505,0.403496
0.0448537,0.405162
0.0449571,0.406834
0.0450608,0.408513
0.0451647,0.410198
0.0452688,0.41189
0.0453732,0.413589
0.0454778,0.415294
0.0455827,0.417006
0.0456878,0.418724
0.0457931,0.420449
0.0458987,0.422181
0.0460045,0.423919
0.0461106,0.425664
0.0462169,0.427416
0.0463235,0.429175
0.0464303,0.430941
0.0465373,0.432713
0.0466446,0.434492
0.0467522,0.436278
0.04686,0.438071
0.046968,0.439871
0.0470763,0.441678
0.0471849,0.443492
0.0472937,0.445313
0.0474027,0.447141
0.047512,0.448976
0.0476216,0.450818
0.0477314,0.452667
0.0478414,0.454523
0.0479517,0.456387
0.0480623,0.458257
0.0481731,0.460135
0.0482842,0.46202
0.0483955,0.463912
0.0485071,0.465812
0.0486189,0.467718
0.048731,0.469633
0.0488434,0.471554
0.048956,0.473483
0.0490689,0.475419
0.049182,0.477363
0.0492954,0.479314
0.0494091,0.481272
0.049523,0.483238
0.0496372,0.485212
0.0497516,0.487193
0.0498664,0.489182
0.0499813,0.491178
0.0500966,0.493182
0.0502121,0.495194
0.0503279,0.497213
0.0504439,0.49924
0.0505602,0.501274
0.0506768,0.503317
0.0507936,0.505367
0.0509107,0.507425
0.0510281,0.509491
0.0511458,0.511565
0.0512637,0.513646
0.0513819,0.515736
0.0515004,0.517833
0.0516191,0.519939
0.0517381,0.522052
0.0518574,0.524174
0.051977,0.526303
0.0520968,0.528441
0.052217,0.530586
0.0523374,0.53274
0.052458,0.534902
0.052579,0.537072
0.0527002,0.539251
0.0528217,0.541437
0.0529435,0.543632
0.0530656,0.545835
0.0531879,0.548047
0.0533106,0.550267
0.0534335,0.552495
0.0535567,0.554732
0.0536802,0.556977
0.053804,0.55923
0.053928,0.561492
0.0540524,0.563763
0.054177,0.566042
0.0543019,0.568329
0.0544271,0.570626
0.0545526,0.57293
0.0546784,0.575244
0.0548044,0.577566
0.0549308,0.579897
0.0550575,0.582237
0.0551844,0.584585
0.0553117,0.586942
0.0554392,0.589309
0.055567,0.591684
0.0556951,0.594067
0.0558235,0.59646
0.0559523,0.598862
0.0560813,0.601272
0.0562106,0.603692
0.0563402,0.606121
0.0564701,0.608559
0.0566003,0.611006
0.0567308,0.613462
0.0568616,0.615927
0.0569927,0.618401
0.0571241,0.620885
0.0572558,0.623377
0.0573878,0.625879
0.0575202,0.628391
0.0576528,0.630911
0.0577857,0.633442
0.0579189,0.635981
0.0580525,0.63853
0.0581863,0.641088
0.0583205,0.643656
0.058455,0.646233
0.0585897,0.64882
0.0587248,0.651417
0.0588602,0.654024
0.058996,0.65664
0.059132,0.659266
0.0592683,0.661902
0.059405,0.664547
0.0595419,0.667202
0.0596792,0.669867
0.0598168,0.672541
0.0599548,0.675226
0.060093,0.67792
0.0602315,0.680624
0.0603704,0.683338
0.0605096,0.686062
0.0606491,0.688795
0.060789,0.691539
0.0609291,0.694293
0.0610696,0.697056
0.0612104,0.69983
0.0613516,0.702613
0.061493,0.705407
0.0616348,0.70821
0.0617769,0.711026
0.0619194,0.713853
0.0620621,0.71669
0.0622052,0.719537
0.0623486,0.722395
0.0624924,0.725262
0.0626365,0.728139
0.0627809,0.731026
0.0629257,0.733923
0.0630708,0.73683
0.0632162,0.739747
0.0633619,0.742674
0.063508,0.74561
0.0636545,0.748556
0.0638012,0.751512
0.0639483,0.754477
0.0640958,0.757452
0.0642436,0.760437
0.0643917,0.763431
0.0645402,0.76646
0.064689,0.76951
0.0648381,0.772569
0.0649876,0.77563
0.0651375,0.778699
0.0652876,0.781777
0.0654382,0.784866
0.0655891,0.787965
0.0657403,0.791073
0.0658919,0.794192
0.0660438,0.797321
0.0661961,0.80046
0.0663487,0.80361
0.0665017,0.80677
0.066655,0.80994
0.0668087,0.813121
0.0669627,0.816313
0.0671171,0.819516
0.0672719,0.82273
0.067427,0.825954
0.0675825,0.82919
0.0677383,0.832438
0.0678945,0.835696
0.068051,0.838966
0.0682079,0.842248
0.0683652,0.845548
0.0685228,0.848859
0.0686808,0.852181
0.0688392,0.855516
0.0689979,0.858863
0.069157,0.862221
0.0693164,0.865591
0.0694763,0.868973
0.0696365,0.872368
0.069797,0.875774
0.0699579,0.879192
0.0701192,0.882623
0.0702809,0.886066
0.070443,0.889521
0.0706054,0.892988
0.0707682,0.896467
0.0709314,0.899959
0.0710949,0.903463
0.0712588,0.906979
0.0714231,0.910508
0.0715878,0.914049
0.0717529,0.917602
0.0719183,0.921168
0.0720841,0.924747
0.0722503,0.928338
0.0724169,0.931942
0.0725839,0.935559
0.0727512,0.939188
0.072919,0.94283
0.0730871,0.946485
0.0732556,0.950152
0.0734245,0.953833
0.0735938,0.957526
0.0737635,0.961232
0.0739336,0.964951
0.0741041,0.968683
0.0742749,0.972428
0.0744462,0.976186
0.0746178,0.979958
0.0747899,0.983742
0.0749623,0.98754
0.0751352,0.99135
0.0753084,0.995174
0.075482,0.999012
0.0756561,1.00286
0.0758305,1.00673
0.0760054,1.0106
0.0761806,1.01449
0.0763563,1.0184
0.0765323,1.02232
0.0767088,1.02625
0.0768856,1.03019
0.0770629,1.03415
0.0772406,1.03812
0.0774187,1.04211
0.0775972,1.04611
0.0777761,1.05012
0.0779554,1.05415
0.0781352,1.05819
0.0783153,1.06225
0.0784959,1.06632
0.0786769,1.0704
0.0788583,1.0745
0.0790401,1.07861
0.0792224,1.08273
0.079405,1.08687
0.0795881,1.09102
0.0797716,1.09519
0.0799556,1.09937
0.0801399,1.10357
0.0803247,1.10778
0.0805099,1.112
0.0806955,1.11624
0.0808816,1.1205
0.0810681,1.12477
0.081255,1.12905
0.0814423,1.13335
0.0816301,1.13766
0.0818183,1.14198
0.082007,1.14633
0.0821961,1.15068
0.0823856,1.15505
0.0825755,1.15944
0.0827659,1.16384
0.0829568,1.16825
0.083148,1.17268
0.0833398,1.17713
0.0835319,1.18159
0.0837245,1.18606
0.0839176,1.19055
0.084111,1.19506
0.084305,1.19958
0.0844994,1.20411
0.0846942,1.20867
0.0848895,1.21323
0.0850852,1.21781
0.0852814,1.22241
0.085478,1.22702
0.0856751,1.23165
0.0858726,1.23629
0.0860706,1.24095
0.0862691,1.24563
0.086468,1.25032
0.0866674,1.25502
0.0868672,1.25974
0.0870675,1.26448
0.0872682,1.26923
0.0874695,1.274
0.0876711,1.27879
0.0878733,1.28359
0.0880759,1.2884
0.088279,1.29323
0.0884825,1.29808
0.0886865,1.30295
0.088891,1.30783
0.089096,1.31272
0.0893014,1.31764
0.0895073,1.32257
0.0897137,1.32751
0.0899205,1.33247
0.0901279,1.33745
0.0903357,1.34244
0.0905439,1.34746
0.0907527,1.35248
0.090962,1.35753
0.0911717,1.36259
0.0913819,1.36766
0.0915926,1.37276
0.0918038,1.37787
0.0920155,1.383
0.0922276,1.38814
0.0924403,1.3933
0.0926534,1.39848
0.092867,1.40367
0.0930812,1.40888
0.0932958,1.41411
0.0935109,1.41936
0.0937265,1.42462
0.0939426,1.4299
0.0941592,1.4352
0.0943763,1.44051
0.0945939,1.44584
0.094812,1.45119
0.0950306,1.45656
0.0952497,1.46194
0.0954694,1.46734
0.0956895,1.47276
0.0959101,1.4782
0.0961313,1.48365
0.0963529,1.48912
0.0965751,1.49461
0.0967977,1.50012
0.0970209,1.50564
0.0972446,1.51118
0.0974688,1.51674
0.0976936,1.52232
0.0979188,1.52791
0.0981446,1.53353
0.0983709,1.53916
0.0985977,1.54481
0.098825,1.55048
0.0990529,1.55616
0.0992813,1.56187
0.0995102,1.56759
0.0997396,1.57333
0.0999696,1.57909
0.1002,1.58486
0.100431,1.59066
0.100663,1.59647
0.100895,1.60231
0.101127,1.60816
0.101361,1.61403
0.101594,1.61991
0.101829,1.62582
0.102063,1.63175
0.102299,1.63769
0.102535,1.64365
0.102771,1.64964
0.103008,1.65564
0.103245,1.66166
0.103483,1.6677
0.103722,1.67375
0.103961,1.67983
0.104201,1.68593
0.104441,1.69204
0.104682,1.69818
0.104923,1.70433
0.105165,1.7105
0.105408,1.71669
0.105651,1.72291
0.105894,1.72914
0.106139,1.73539
0.106383,1.74166
0.106629,1.74795
0.106874,1.75426
0.107121,1.76059
0.107368,1.76694
0.107615,1.77331
0.107864,1.77969
0.108112,1.7861
0.108362,1.79253
0.108611,1.79898
0.108862,1.80545
0.109113,1.81194
0.109364,1.81844
0.109617,1.82497
0.109869,1.83152
0.110123,1.83809
0.110377,1.84468
0.110631,1.85129
0.110886,1.85792
0.111142,1.86457
0.111398,1.87124
0.111655,1.87793
0.111912,1.88464
0.11217,1.89138
0.112429,1.89813
0.112688,1.9049
0.112948,1.9117
0.113208,1.91851
0.113469,1.92535
0.113731,1.93221
0.113993,1.93909
0.114256,1.94599
0.11452,1.95291
0.114784,1.95985
0.115048,1.96681
0.115314,1.97379
0.115579,1.9808
0.115846,1.98783
0.116113,1.99487
0.116381,2.00194
0.116649,2.00903
0.116918,2.01614
0.117188,2.02328
0.117458,2.03043
0.117729,2.03761
0.118,2.04481
0.118272,2.05203
0.118545,2.05927
0.118818,2.06654
0.119092,2.07382
0.119367,2.08113
0.119642,2.08846
0.119918,2.09581
0.120194,2.10318
0.120471,2.11058
0.120749,2.118
0.121028,2.12544
0.121307,2.1329
0.121586,2.14039
0.121867,2.14789
0.122148,2.15542
0.122429,2.16298
0.122712,2.17055
0.122995,2.17815
0.123278,2.18577
0.123562,2.19341
0.123847,2.20108
0.124133,2.20877
0.124419,2.21648
0.124706,2.22421
0.124994,2.23197
0.125282,2.23975
0.125571,2.24755
0.12586,2.25538
0.12615,2.26323
0.126441,2.2711
0.126733,2.279
0.127025,2.28692
0.127318,2.29486
0.127611,2.30282
0.127906,2.31081
0.1282,2.31883
0.128496,2.32686
0.128792,2.33492
0.129089,2.34301
0.129387,2.35111
0.129685,2.35925
0.129984,2.3674
0.130284,2.37558
0.130584,2.38378
0.130885,2.39201
0.131187,2.40026
0.13149,2.40854
0.131793,2.41684
0.132097,2.42516
0.132401,2.43351
0.132707,2.44188
0.133013,2.45028
0.133319,2.4587
0.133627,2.46714
0.133935,2.47561
0.134244,2.48411
0.134553,2.49263
0.134863,2.50117
0.135174,2.50974
0.135486,2.51833
0.135798,2.52695
0.136112,2.5356
0.136425,2.54427
0.13674,2.55296
0.137055,2.56168
0.137371,2.57042
0.137688,2.57919
0.138005,2.58798
0.138324,2.5968
0.138643,2.60565
0.138962,2.61452
0.139283,2.62342
0.139604,2.63234
0.139926,2.64128
0.140248,2.65026
0.140572,2.65926
0.140896,2.66828
0.141221,2.67733
0.141546,2.68641
0.141873,2.69551
0.1422,2.70464
0.142528,2.71379
0.142856,2.72297
0.143186,2.73218
0.143516,2.74141
0.143847,2.75067
0.144178,2.75995
0.144511,2.76926
0.144844,2.7786
0.145178,2.78797
0.145513,2.79736
0.145848,2.80678
0.146184,2.81622
0.146521,2.82569
0.146859,2.83519
0.147198,2.84472
0.147537,2.85427
0.147877,2.86385
0.148218,2.87345
0.14856,2.88309
0.148903,2.89275
0.149246,2.90244
0.14959,2.91215
0.149935,2.9219
0.150281,2.93167
0.150627,2.94146
0.150975,2.95129
0.151323,2.96114
0.151672,2.97102
0.152021,2.98093
0.152372,2.99087
0.152723,3.00083
0.153075,3.01082
0.153428,3.02084
0.153782,3.03089
0.154137,3.04097
0.154492,3.05107
0.154848,3.06121
0.155205,3.07137
0.155563,3.08156
0.155922,3.09178
0.156281,3.10202
0.156642,3.1123
0.157003,3.1226
0.157365,3.13294
0.157728,3.1433
0.158091,3.15369
0.158456,3.16411
0.158821,3.17456
0.159187,3.18504
0.159554,3.19554
0.159922,3.20608
0.160291,3.21665
0.160661,3.22724
0.161031,3.23787
0.161402,3.24852
0.161774,3.2592
0.162147,3.26992
0.162521,3.28066
0.162896,3.29143
0.163272,3.30223
0.163648,3.31307
0.164025,3.32393
0.164404,3.33482
0.164783,3.34574
0.165163,3.3567
0.165543,3.36768
0.165925,3.37869
0.166308,3.38974
0.166691,3.40081
0.167075,3.41192
0.167461,3.42305
0.167847,3.43422
0.168234,3.44542
0.168622,3.45665
0.16901,3.4679
0.1694,3.47919
0.169791,3.49052
0.170182,3.50187
0.170575,3.51325
0.170968,3.52467
0.171362,3.53611
0.171757,3.54759
0.172153,3.5591
0.17255,3.57064
0.172948,3.58222
0.173347,3.59382
0.173746,3.60546
0.174147,3.61713
0.174549,3.62883
0.174951,3.64056
0.175354,3.65232
0.175759,3.66412
0.176164,3.67595
0.17657,3.68781
0.176977,3.69971
0.177385,3.71163
0.177794,3.72359
0.178204,3.73559
0.178615,3.74761
0.179027,3.75967
0.17944,3.77176
0.179854,3.78388
0.180268,3.79604
0.180684,3.80823
0.1811,3.82046
0.181518,3.83272
0.181937,3.84501
0.182356,3.85733
0.182777,3.86969
0.183198,3.88208
0.18362,3.89451
0.184044,3.90697
0.184468,3.91946
0.184893,3.93199
0.18532,3.94455
0.185747,3.95715
0.186175,3.96978
0.186605,3.98245
0.187035,3.99515
0.187466,4.00788
0.187898,4.02065
0.188332,4.03346
0.188766,4.0463
0.189201,4.05917
0.189637,4.07208
0.190074,4.08503
0.190513,4.09801
0.190952,4.11102
0.191392,4.12407
0.191834,4.13716
0.192276,4.15028
0.192719,4.16344
0.193164,4.17663
0.193609,4.18986
0.194055,4.20313
0.194503,4.21643
0.194951,4.22977
0.195401,4.24315
0.195851,4.25656
0.196303,4.27001
0.196755,4.28349
0.197209,4.29701
0.197664,4.31057
0.19812,4.32417
0.198576,4.3378
0.199034,4.35147
0.199493,4.36518
0.199953,4.37892
0.200414,4.3927
0.200876,4.40652
0.201339,4.42038
0.201804,4.43427
0.202269,4.44821
0.202735,4.46218
0.203203,4.47619
0.203671,4.49023
0.204141,4.50432
0.204612,4.51844
0.205083,4.53261
0.205556,4.54681
0.20603,4.56105
0.206505,4.57533
0.206981,4.58965
0.207459,4.604
0.207937,4.6184
0.208416,4.63283
0.208897,4.64731
0.209379,4.66182
0.209861,4.67638
0.210345,4.69097
0.21083,4.70561
0.211316,4.72028
0.211804,4.735
0.212292,4.74975
0.212781,4.76455
0.213272,4.77938
0.213764,4.79426
0.214257,4.80917
0.214751,4.82413
0.215246,4.83913
0.215742,4.85417
0.21624,4.86925
0.216738,4.88437
0.217238,4.89954
0.217739,4.91474
0.218241,4.92999
0.218744,4.94528
0.219248,4.96061
0.219754,4.97598
0.220261,4.9914
0.220768,5.00685
0.221277,5.02235
0.221788,5.0379
0.222299,5.05348
0.222812,5.06911
0.223325,5.08478
0.22384,5.10049
0.224356,5.11625
0.224874,5.13205
0.225392,5.1479
0.225912,5.16378
0.226433,5.17972
0.226955,5.19569
0.227478,5.21171
0.228003,5.22777
0.228528,5.24388
0.229055,5.26004
0.229583,5.27623
0.230113,5.29247
0.230643,5.30876
0.231175,5.32509
0.231708,5.34147
0.232242,5.35789
0.232778,5.37436
0.233314,5.39087
0.233852,5.40743
0.234392,5.42404
0.234932,5.44069
0.235474,5.45738
0.236017,5.47413
0.236561,5.49092
0.237106,5.50775
0.237653,5.52464
0.238201,5.54157
0.23875,5.55854
0.239301,5.57557
0.239852,5.59264
0.240405,5.60976
0.24096,5.62692
0.241515,5.64414
0.242072,5.6614
0.24263,5.67871
0.24319,5.69607
0.24375,5.71347
0.244312,5.73093
0.244876,5.74843
0.24544,5.76599
0.246006,5.78359
0.246574,5.80124
0.247142,5.81894
0.247712,5.83669
0.248283,5.85449
0.248856,5.87234
0.249429,5.89024
0.250004,5.90819
0.250581,5.92619
0.251159,5.94424
0.251738,5.96234
0.252318,5.98049
0.2529,5.9987
0.253483,6.01695
0.254067,6.03526
0.254653,6.05361
0.25524,6.07202
0.255829,6.09048
0.256419,6.10899
0.25701,6.12756
0.257603,6.14617
0.258197,6.16484
0.258792,6.18357
0.259389,6.20234
0.259987,6.22117
0.260586,6.24005
0.261187,6.25898
0.261789,6.27797
0.262393,6.29701
0.262998,6.31611
0.263604,6.33526
0.264212,6.35446
0.264821,6.37372
0.265432,6.39303
0.266044,6.4124
0.266657,6.43183
0.267272,6.4513
0.267888,6.47084
0.268506,6.49043
0.269125,6.51007
0.269746,6.52977
0.270367,6.54953
0.270991,6.56934
0.271616,6.58921
0.272242,6.60914
0.27287,6.62912
0.273499,6.64916
0.274129,6.66926
0.274761,6.68942
0.275395,6.70963
0.27603,6.7299
0.276666,6.75023
0.277304,6.77061
0.277944,6.79106
0.278585,6.81156
0.279227,6.83213
0.279871,6.85275
0.280516,6.87343
0.281163,6.89417
0.281811,6.91497
0.282461,6.93583
0.283112,6.95675
0.283765,6.97773
0.284419,6.99877
0.285075,7.01987
0.285732,7.04103
0.286391,7.06226
0.287051,7.08354
0.287713,7.10489
0.288377,7.1263
0.289042,7.14777
0.289708,7.1693
0.290376,7.19089
0.291045,7.21255
0.291717,7.23427
0.292389,7.25605
0.293063,7.2779
0.293739,7.29981
0.294416,7.32178
0.295095,7.34381
0.295776,7.36592
0.296458,7.38808
0.297141,7.41031
0.297826,7.4326
0.298513,7.45496
0.299201,7.47739
0.299891,7.49988
0.300582,7.52243
0.301276,7.54505
0.30197,7.56774
0.302666,7.59049
0.303364,7.61331
0.304064,7.63621
0.304765,7.65919
0.305468,7.68224
0.306172,7.70535
0.306878,7.72854
0.307585,7.75178
0.308295,7.7751
0.309005,7.79849
0.309718,7.82194
0.310432,7.84546
0.311148,7.86905
0.311865,7.89271
0.312584,7.91644
0.313305,7.94023
0.314027,7.9641
0.314751,7.98803
0.315477,8.01203
0.316205,8.03611
0.316934,8.06025
0.317664,8.08446
0.318397,8.10874
0.319131,8.13309
0.319867,8.15752
0.320604,8.18201
0.321343,8.20657
0.322084,8.23121
0.322827,8.25591
0.323571,8.28069
0.324317,8.30554
0.325065,8.33045
0.325815,8.35544
0.326566,8.38051
0.327319,8.40564
0.328074,8.43085
0.32883,8.45612
0.329588,8.48147
0.330348,8.5069
0.33111,8.53239
0.331873,8.55796
0.332638,8.5836
0.333405,8.60932
0.334174,8.6351
0.334945,8.66096
0.335717,8.6869
0.336491,8.71291
0.337267,8.73899
0.338044,8.76515
0.338824,8.79134
0.339605,8.8176
0.340388,8.84393
0.341173,8.87034
0.34196,8.89682
0.342748,8.92338
0.343538,8.95001
0.34433,8.97672
0.345124,9.00351
0.34592,9.03037
0.346718,9.05731
0.347517,9.08433
0.348318,9.11142
0.349122,9.13859
0.349927,9.16601
0.350733,9.19358
0.351542,9.22124
0.352353,9.24898
0.353165,9.27679
0.353979,9.30469
0.354795,9.33267
0.355614,9.36072
0.356433,9.38886
0.357255,9.41708
0.358079,9.44539
0.358905,9.47377
0.359732,9.50224
0.360562,9.53079
0.361393,9.55942
0.362226,9.58814
0.363061,9.61694
0.363898,9.64583
0.364738,9.67479
0.365579,9.70385
0.366421,9.73299
0.367266,9.76221
0.368113,9.79152
0.368962,9.82092
0.369813,9.8504
0.370665,9.87996
0.37152,9.90962
0.372376,9.93936
0.373235,9.96919
0.374096,9.99911
0.374958,10.0291
0.375823,10.0592
0.376689,10.0894
0.377558,10.1197
0.378428,10.15
0.379301,10.1805
0.380175,10.211
0.381052,10.2416
0.381931,10.2724
0.382811,10.3032
0.383694,10.3341
0.384579,10.3651
0.385465,10.3962
0.386354,10.4274
0.387245,10.4586
0.388138,10.49
0.389033,10.5215
0.38993,10.553
0.390829,10.5847
0.39173,10.6164
0.392633,10.6483
0.393538,10.6802
0.394446,10.7122
0.395355,10.7443
0.396267,10.7766
0.39718,10.8089
0.398096,10.8413
0.399014,10.8738
0.399934,10.9064
0.400856,10.9391
0.401781,10.9719
0.402707,11.0048
0.403635,11.0378
0.404566,11.0708
0.405499,11.104
0.406434,11.1373
0.407371,11.1707
0.40831,11.2042
0.409252,11.2378
0.410195,11.2714
0.411141,11.3052
0.412089,11.3391
0.413039,11.3731
0.413992,11.4072
0.414946,11.4414
0.415903,11.4756
0.416862,11.51
0.417823,11.5445
0.418786,11.5791
0.419752,11.6138
0.42072,11.6486
0.42169,11.6835
0.422662,11.7185
0.423637,11.7536
0.424613,11.7888
0.425592,11.8241
0.426574,11.8596
0.427557,11.8951
0.428543,11.9307
0.429531,11.9665
0.430522,12.0023
0.431514,12.0383
0.432509,12.0743
0.433506,12.1105
0.434506,12.1467
0.435508,12.1831
0.436512,12.2196
0.437518,12.2562
0.438527,12.2929
0.439538,12.3297
0.440552,12.3666
0.441567,12.4036
0.442586,12.4408
0.443606,12.478
0.444629,12.5154
0.445654,12.5529
0.446682,12.5905
0.447712,12.6282
0.448744,12.666
0.449778,12.7039
0.450816,12.7419
0.451855,12.7801
0.452897,12.8183
0.453941,12.8567
0.454988,12.8952
0.456037,12.9337
0.457088,12.9725
0.458142,13.0113
0.459198,13.0502
0.460257,13.0893
0.461318,13.1284
0.462382,13.1677
0.463448,13.2071
0.464517,13.2466
0.465588,13.2862
0.466661,13.3259
0.467737,13.3658
0.468816,13.4057
0.469897,13.4458
0.47098,13.486
0.472066,13.5263
0.473155,13.5668
0.474246,13.6073
0.475339,13.648
0.476435,13.6888
0.477534,13.7297
0.478635,13.7707
0.479738,13.8118
0.480844,13.8531
0.481953,13.8944
0.483064,13.9359
0.484178,13.9776
0.485294,14.0193
0.486413,14.0611
0.487535,14.1031
0.488659,14.1452
0.489786,14.1874
0.490915,14.2297
0.492047,14.2722
0.493181,14.3148
0.494318,14.3575
0.495458,14.4003
0.496601,14.4432
0.497746,14.4863
0.498893,14.5295
0.500044,14.5728
0.501197,14.6162
0.502352,14.6597
0.50351,14.7034
0.504671,14.7472
0.505835,14.7911
0.507001,14.8352
0.50817,14.8793
0.509342,14.9236
0.510516,14.9681
0.511693,15.0126
0.512873,15.0573
0.514056,15.1021
0.515241,15.147
0.516429,15.192
0.51762,15.2372
0.518813,15.2825
0.520009,15.3279
0.521208,15.3734
0.52241,15.4191
0.523615,15.4649
0.524822,15.5108
0.526032,15.5569
0.527245,15.603
0.528461,15.6493
0.529679,15.6958
0.5309,15.7423
0.532125,15.789
0.533351,15.8358
0.534581,15.8828
0.535814,15.9298
0.537049,15.977
0.538287,16.0244
0.539529,16.0718
0.540773,16.1194
0.542019,16.1671
0.543269,16.215
0.544522,16.2629
0.545777,16.311
0.547036,16.3593
0.548297,16.4076
0.549561,16.4561
0.550828,16.5047
0.552098,16.5535
0.553371,16.6024
0.554647,16.6514
0.555926,16.7005
0.557208,16.7498
0.558493,16.7992
0.55978,16.8488
0.561071,16.8984
0.562365,16.9482
0.563661,16.9982
0.564961,17.0482
0.566264,17.0984
0.567569,17.1487
0.568878,17.1992
0.57019,17.2498
0.571504,17.3005
0.572822,17.3514
0.574143,17.4023
0.575467,17.4535
0.576793,17.5047
0.578123,17.5561
0.579456,17.6076
0.580792,17.6593
0.582131,17.711
0.583474,17.763
0.584819,17.815
0.586167,17.8672
0.587519,17.9195
0.588874,17.972
0.590231,18.0245
0.591592,18.0773
0.592956,18.1301
0.594323,18.1831
0.595694,18.2362
0.597067,18.2895
0.598444,18.3429
0.599824,18.3964
0.601207,18.45
0.602593,18.5038
0.603982,18.5577
0.605375,18.6118
0.606771,18.666
0.60817,18.7203
0.609572,18.7748
0.610978,18.8294
0.612386,18.8841
0.613798,18.939
0.615214,18.994
0.616632,19.0491
0.618054,19.1043
0.619479,19.1597
0.620907,19.2153
0.622339,19.271
0.623774,19.3268
