r,x,sigma
0.0001189534067,0.01691172545,3.68017199e-09
0.0001189534067,0.01827027004,3.394112163e-09
0.0001189534067,0.01973794859,3.125441641e-09
0.0001189534067,0.02132352798,2.873326773e-09
0.0001189534067,0.02303647938,2.636970145e-09
0.0001189534067,0.02488703476,2.415605516e-09
0.0001189534067,0.02688624807,2.208499671e-09
0.0001189534067,0.02904606122,2.01495905e-09
0.0001189534067,0.03137937544,1.834318066e-09
0.0001189534067,0.03390012833,1.665936153e-09
0.0001189534067,0.03662337714,1.509202301e-09
0.0001189534067,0.03956538866,1.363540528e-09
0.0001189534067,0.04274373643,1.228395059e-09
0.0001189534067,0.04617740571,1.103229796e-09
0.0001189534067,0.04988690686,9.875411281e-10
0.0001189534067,0.05389439787,8.808466703e-10
0.0001189534067,0.05822381672,7.826751611e-10
0.0001189534067,0.06290102436,6.925840735e-10
0.0001189534067,0.0679539592,6.101414537e-10
0.0001189534067,0.07341280397,5.349390211e-10
0.0001189534067,0.07931016603,4.665722178e-10
0.0001189534067,0.08568127215,4.046621613e-10
0.0001189534067,0.0925641789,3.488291321e-10
0.0001189534067,0.1,2.987133564e-10
0.000126038293,1e-06,1.755929339e-06
0.000126038293,1.080331519e-06,1.69636943e-06
0.000126038293,1.167116191e-06,1.638648901e-06
0.000126038293,1.260872408e-06,1.582715976e-06
0.000126038293,1.362160204e-06,1.528520206e-06
0.000126038293,1.471584602e-06,1.476012436e-06
0.000126038293,1.589799228e-06,1.425144794e-06
0.000126038293,1.717510215e-06,1.375870632e-06
0.000126038293,1.85548042e-06,1.328144525e-06
0.000126038293,2.004533981e-06,1.28192222e-06
0.000126038293,2.165561241e-06,1.237160626e-06
0.000126038293,2.339524065e-06,1.193817769e-06
0.000126038293,2.527461587e-06,1.151852782e-06
0.000126038293,2.730496415e-06,1.111225866e-06
0.000126038293,2.94984134e-06,1.07189827e-06
0.000126038293,3.186806576e-06,1.033832261e-06
0.000126038293,3.44280759e-06,9.96991111e-07
0.000126038293,3.719373553e-06,9.613390613e-07
0.000126038293,4.018156481e-06,9.268412979e-07
0.000126038293,4.340941095e-06,8.934639397e-07
0.000126038293,4.689655487e-06,8.611740108e-07
0.000126038293,5.066382636e-06,8.299394103e-07
0.000126038293,5.47337285e-06,7.997289016e-07
0.000126038293,5.913057205e-06,7.705120916e-07
0.000126038293,6.388062073e-06,7.422593998e-07
0.000126038293,6.901224803e-06,7.149420462e-07
0.000126038293,7.455610675e-06,6.885320292e-07
0.000126038293,8.054531206e-06,6.630021149e-07
0.000126038293,8.701563933e-06,6.383258003e-07
0.000126038293,9.400573782e-06,6.144773109e-07
0.000126038293,1.015573615e-05,5.914315731e-07
0.000126038293,1.097156187e-05,5.691642074e-07
0.000126038293,1.18529241e-05,5.476514961e-07
0.000126038293,1.28050875e-05,5.268703825e-07
0.000126038293,1.383373963e-05,5.067984469e-07
0.000126038293,1.494502495e-05,4.874138826e-07
0.000126038293,1.61455815e-05,4.68695496e-07
0.000126038293,1.744258059e-05,4.50622682e-07
0.000126038293,1.884376959e-05,4.331754091e-07
0.000126038293,2.035751822e-05,4.163342156e-07
0.000126038293,2.199286859e-05,4.000801695e-07
0.000126038293,2.375958913e-05,3.843948849e-07
0.000126038293,2.566823302e-05,3.692604914e-07
0.000126038293,2.773020117e-05,3.546596233e-07
0.000126038293,2.995781035e-05,3.405754109e-07
0.000126038293,3.236436676e-05,3.269914608e-07
0.000126038293,3.496424551e-05,3.138918502e-07
0.000126038293,3.777297646e-05,3.012611101e-07
0.000126038293,4.080733704e-05,2.890842206e-07
0.000126038293,4.408545242e-05,2.773465848e-07
0.000126038293,4.762690378e-05,2.660340371e-07
0.000126038293,5.145284531e-05,2.551328158e-07
0.000126038293,5.558613053e-05,2.446295634e-07
0.000126038293,6.005144884e-05,2.34511304e-07
0.000126038293,6.487547295e-05,2.247654496e-07
0.000126038293,7.008701824e-05,2.15379776e-07
0.000126038293,7.571721488e-05,2.063424212e-07
0.000126038293,8.179969378e-05,1.976418679e-07
0.000126038293,8.837078744e-05,1.892669462e-07
0.000126038293,9.546974703e-05,1.812068096e-07
0.000126038293,0.0001031389768,1.734509412e-07
0.000126038293,0.0001114242875,1.659891337e-07
0.000126038293,0.0001203751698,1.588114903e-07
0.000126038293,0.0001300450901,1.519084041e-07
0.000126038293,0.0001404918097,1.45270562e-07
0.000126038293,0.0001517777302,1.388889334e-07
0.000126038293,0.0001639702658,1.327547597e-07
0.000126038293,0.0001771422463,1.268595482e-07
0.000126038293,0.0001913723521,1.21195068e-07
0.000126038293,0.0002067455838,1.15753335e-07
0.000126038293,0.0002233537706,1.10526615e-07
0.000126038293,0.0002412961183,1.05507412e-07
0.000126038293,0.0002606798021,1.006884637e-07
0.000126038293,0.0002816206065,9.60627225e-08
0.000126038293,0.0003042436177,9.162337714e-08
0.000126038293,0.0003286839697,8.73638123e-08
0.000126038293,0.0003550876522,8.327763135e-08
0.000126038293,0.0003836123827,7.935863637e-08
0.000126038293,0.0004144285482,7.560082454e-08
0.000126038293,0.000447720223,7.199837903e-08
0.000126038293,0.0004836862686,6.854567458e-08
0.000126038293,0.0005225415214,6.523726425e-08
0.000126038293,0.0005645180756,6.206787265e-08
0.000126038293,0.0006098666701,5.903239165e-08
0.000126038293,0.0006588581862,5.612589038e-08
0.000126038293,0.0007117852651,5.334357963e-08
0.000126038293,0.0007689640567,5.068083969e-08
0.000126038293,0.0008307361075,4.813319894e-08
0.000126038293,0.000897470401,4.569632493e-08
0.000126038293,0.0009695655616,4.336604148e-08
0.000126038293,0.001047452236,4.113829361e-08
0.000126038293,0.001131595665,3.9009173e-08
0.000126038293,0.001222498464,3.697489737e-08
0.000126038293,0.001320703623,3.503180998e-08
0.000126038293,0.001426797751,3.317637798e-08
0.000126038293,0.001541414582,3.140518679e-08
0.000126038293,0.001665238757,2.971493616e-08
0.000126038293,0.001799009916,2.810244114e-08
0.000126038293,0.001943527115,2.656462369e-08
0.000126038293,0.0020996536,2.509850835e-08
0.000126038293,0.002268321964,2.370122782e-08
0.000126038293,0.002450539713,2.237000902e-08
0.000126038293,0.00264739529,2.110217372e-08
0.000126038293,0.002860064576,1.989514394e-08
0.000126038293,0.003089817908,1.874642695e-08
0.000126038293,0.003338027674,1.765362017e-08
0.000126038293,0.003606176508,1.661440136e-08
0.000126038293,0.003895866145,1.562653975e-08
0.000126038293,0.00420882699,1.468787105e-08
0.000126038293,0.004546928456,1.379632356e-08
0.000126038293,0.004912190126,1.294989019e-08
0.000126038293,0.005306793821,1.21466402e-08
0.000126038293,0.00573309663,1.138471188e-08
0.000126038293,0.006193644991,1.066231856e-08
0.000126038293,0.006691189902,9.977730475e-09
0.000126038293,0.007228703351,9.329287972e-09
0.000126038293,0.007809396072,8.715394823e-09
0.000126038293,0.008436736722,8.134510431e-09
0.000126038293,0.009114472599,7.585157272e-09
0.000126038293,0.009846652028,7.065912778e-09
0.000126038293,0.01063764854,6.575409193e-09
0.000126038293,0.01149218701,6.112336363e-09
0.000126038293,0.01241537185,5.675430994e-09
0.000126038293,0.01341271753,5.263484082e-09
0.000126038293,0.0144901815,4.875332348e-09
0.000126038293,0.0156541998,4.509859322e-09
0.000126038293,0.01691172545,4.166001632e-09
0.000126038293,0.01827027004,3.842732275e-09
0.000126038293,0.01973794859,3.539073268e-09
0.000126038293,0.02132352798,3.254081395e-09
0.000126038293,0.02303647938,2.986862438e-09
0.000126038293,0.02488703476,2.736552758e-09
0.000126038293,0.02688624807,2.502335366e-09
0.000126038293,0.02904606122,2.283420888e-09
0.000126038293,0.03137937544,2.07906119e-09
0.000126038293,0.03390012833,1.888538268e-09
0.000126038293,0.03662337714,1.711167078e-09
0.000126038293,0.03956538866,1.546295101e-09
0.000126038293,0.04274373643,1.393291093e-09
0.000126038293,0.04617740571,1.251565247e-09
0.000126038293,0.04988690686,1.12054369e-09
0.000126038293,0.05389439787,9.996793941e-10
0.000126038293,0.05822381672,8.884497935e-10
0.000126038293,0.06290102436,7.863499654e-10
0.000126038293,0.0679539592,6.929010952e-10
0.000126038293,0.07341280397,6.076353853e-10
0.000126038293,0.07931016603,5.301042959e-10
0.000126038293,0.08568127215,4.598735083e-10
0.000126038293,0.0925641789,3.965253408e-10
0.000126038293,0.1,3.396449046e-10
0.0001335451563,1e-06,1.968280719e-06
0.0001335451563,1.080331519e-06,1.901618603e-06
0.0001335451563,1.167116191e-06,1.837011821e-06
0.0001335451563,1.260872408e-06,1.774402616e-06
0.0001335451563,1.362160204e-06,1.713734717e-06
0.0001335451563,1.471584602e-06,1.65495329e-06
0.0001335451563,1.589799228e-06,1.598004921e-06
0.0001335451563,1.717510215e-06,1.54283758e-06
0.0001335451563,1.85548042e-06,1.489400578e-06
0.0001335451563,2.004533981e-06,1.437644543e-06
0.0001335451563,2.165561241e-06,1.387521392e-06
0.0001335451563,2.339524065e-06,1.338984289e-06
0.0001335451563,2.527461587e-06,1.291987625e-06
0.0001335451563,2.730496415e-06,1.246486989e-06
0.0001335451563,2.94984134e-06,1.202439128e-06
0.0001335451563,3.186806576e-06,1.159801936e-06
0.0001335451563,3.44280759e-06,1.118534413e-06
0.0001335451563,3.719373553e-06,1.078596644e-06
0.0001335451563,4.018156481e-06,1.039949771e-06
0.0001335451563,4.340941095e-06,1.002555972e-06
0.0001335451563,4.689655487e-06,9.663784268e-07
0.0001335451563,5.066382636e-06,9.31381301e-07
0.0001335451563,5.47337285e-06,8.975297158e-07
0.0001335451563,5.913057205e-06,8.647897363e-07
0.0001335451563,6.388062073e-06,8.331283314e-07
0.0001335451563,6.901224803e-06,8.025133636e-07
0.0001335451563,7.455610675e-06,7.729135647e-07
0.0001335451563,8.054531206e-06,7.442985127e-07
0.0001335451563,8.701563933e-06,7.166386115e-07
0.0001335451563,9.400573782e-06,6.899050703e-07
0.0001335451563,1.015573615e-05,6.640698866e-07
0.0001335451563,1.097156187e-05,6.391058229e-07
0.0001335451563,1.18529241e-05,6.149863853e-07
0.0001335451563,1.28050875e-05,5.916858182e-07
0.0001335451563,1.383373963e-05,5.691790649e-07
0.0001335451563,1.494502495e-05,5.47441768e-07
0.0001335451563,1.61455815e-05,5.264502469e-07
0.0001335451563,1.744258059e-05,5.061814718e-07
0.0001335451563,1.884376959e-05,4.866130637e-07
0.0001335451563,2.035751822e-05,4.677232631e-07
0.0001335451563,2.199286859e-05,4.494909216e-07
0.0001335451563,2.375958913e-05,4.318954852e-07
0.0001335451563,2.566823302e-05,4.149169808e-07
0.0001335451563,2.773020117e-05,3.985359973e-07
0.0001335451563,2.995781035e-05,3.827336727e-07
0.0001335451563,3.236436676e-05,3.67491683e-07
0.0001335451563,3.496424551e-05,3.52792225e-07
0.0001335451563,3.777297646e-05,3.38618006e-07
0.0001335451563,4.080733704e-05,3.24952229e-07
0.0001335451563,4.408545242e-05,3.117785733e-07
0.0001335451563,4.762690378e-05,2.990811941e-07
0.0001335451563,5.145284531e-05,2.868447059e-07
0.0001335451563,5.558613053e-05,2.750541692e-07
0.0001335451563,6.005144884e-05,2.636950683e-07
0.0001335451563,6.487547295e-05,2.527533253e-07
0.0001335451563,7.008701824e-05,2.42215265e-07
0.0001335451563,7.571721488e-05,2.320676184e-07
0.0001335451563,8.179969378e-05,2.222974969e-07
0.0001335451563,8.837078744e-05,2.128924111e-07
0.0001335451563,9.546974703e-05,2.038402166e-07
0.0001335451563,0.0001031389768,1.951291536e-07
0.0001335451563,0.0001114242875,1.867477928e-07
0.0001335451563,0.0001203751698,1.786850621e-07
0.0001335451563,0.0001300450901,1.70930209e-07
0.0001335451563,0.0001404918097,1.634728127e-07
0.0001335451563,0.0001517777302,1.563027601e-07
0.0001335451563,0.0001639702658,1.494102524e-07
0.0001335451563,0.0001771422463,1.427857803e-07
0.0001335451563,0.0001913723521,1.364201237e-07
0.0001335451563,0.0002067455838,1.303043558e-07
0.0001335451563,0.0002233537706,1.244298094e-07
0.0001335451563,0.0002412961183,1.187880874e-07
0.0001335451563,0.0002606798021,1.133710627e-07
0.0001335451563,0.0002816206065,1.081708446e-07
0.0001335451563,0.0003042436177,1.031797964e-07
0.0001335451563,0.0003286839697,9.839051959e-08
0.0001335451563,0.0003550876522,9.379584174e-08
0.0001335451563,0.0003836123827,8.938882383e-08
0.0001335451563,0.0004144285482,8.516273313e-08
0.0001335451563,0.000447720223,8.111106525e-08
0.0001335451563,0.0004836862686,7.722751044e-08
0.0001335451563,0.0005225415214,7.35059631e-08
0.0001335451563,0.0005645180756,6.994051565e-08
0.0001335451563,0.0006098666701,6.652544487e-08
0.0001335451563,0.0006588581862,6.325521813e-08
0.0001335451563,0.0007117852651,6.012447524e-08
0.0001335451563,0.0007689640567,5.712803626e-08
0.0001335451563,0.0008307361075,5.426088397e-08
0.0001335451563,0.000897470401,5.151816988e-08
0.0001335451563,0.0009695655616,4.889520045e-08
0.0001335451563,0.001047452236,4.638743853e-08
0.0001335451563,0.001131595665,4.399049824e-08
0.0001335451563,0.001222498464,4.170013771e-08
0.0001335451563,0.001320703623,3.95122579e-08
0.0001335451563,0.001426797751,3.742289525e-08
0.0001335451563,0.001541414582,3.542821829e-08
0.0001335451563,0.001665238757,3.352452952e-08
0.0001335451563,0.001799009916,3.170824887e-08
0.0001335451563,0.001943527115,2.997593278e-08
0.0001335451563,0.0020996536,2.832423245e-08
0.0001335451563,0.002268321964,2.674993737e-08
0.0001335451563,0.002450539713,2.524993268e-08
0.0001335451563,0.00264739529,2.382121684e-08
0.0001335451563,0.002860064576,2.246089247e-08
0.0001335451563,0.003089817908,2.116616119e-08
0.0001335451563,0.003338027674,1.993432656e-08
0.0001335451563,0.003606176508,1.876278305e-08
0.0001335451563,0.003895866145,1.764902368e-08
0.0001335451563,0.00420882699,1.659062355e-08
0.0001335451563,0.004546928456,1.55852491e-08
0.0001335451563,0.004912190126,1.463065101e-08
0.0001335451563,0.005306793821,1.372465933e-08
0.0001335451563,0.00573309663,1.286518644e-08
0.0001335451563,0.006193644991,1.205021904e-08
0.0001335451563,0.006691189902,1.127781788e-08
0.0001335451563,0.007228703351,1.05461173e-08
0.0001335451563,0.007809396072,9.853323712e-09
0.0001335451563,0.008436736722,9.197705745e-09
0.0001335451563,0.009114472599,8.577603074e-09
0.0001335451563,0.009846652028,7.991417171e-09
0.0001335451563,0.01063764854,7.437611074e-09
0.0001335451563,0.01149218701,6.914710891e-09
0.0001335451563,0.01241537185,6.421296907e-09
0.0001335451563,0.01341271753,5.95600816e-09
0.0001335451563,0.0144901815,5.517539344e-09
0.0001335451563,0.0156541998,5.104635659e-09
0.0001335451563,0.01691172545,4.716099084e-09
0.0001335451563,0.01827027004,4.350774124e-09
0.0001335451563,0.01973794859,4.007561997e-09
0.0001335451563,0.02132352798,3.685403026e-09
0.0001335451563,0.02303647938,3.38328375e-09
0.0001335451563,0.02488703476,3.100244019e-09
0.0001335451563,0.02688624807,2.835356801e-09
0.0001335451563,0.02904606122,2.587737352e-09
0.0001335451563,0.03137937544,2.356539979e-09
0.0001335451563,0.03390012833,2.140960466e-09
0.0001335451563,0.03662337714,1.940228207e-09
0.0001335451563,0.03956538866,1.753602967e-09
0.0001335451563,0.04274373643,1.580384663e-09
0.0001335451563,0.04617740571,1.41990179e-09
0.0001335451563,0.04988690686,1.27150903e-09
0.0001335451563,0.05389439787,1.134592426e-09
0.0001335451563,0.05822381672,1.008561049e-09
0.0001335451563,0.06290102436,8.928524718e-10
0.0001335451563,0.0679539592,7.869206388e-10
0.0001335451563,0.07341280397,6.902437021e-10
0.0001335451563,0.07931016603,6.023133096e-10
0.0001335451563,0.08568127215,5.226457751e-10
0.0001335451563,0.0925641789,4.50762554e-10
0.0001335451563,0.1,3.86202408e-10
0.0001414991297,1e-06,2.206249717e-06
0.0001414991297,1.080331519e-06,2.131641464e-06
0.0001414991297,1.167116191e-06,2.05932973e-06
0.0001414991297,1.260872408e-06,1.9892501e-06
0.0001414991297,1.362160204e-06,1.921339798e-06
0.0001414991297,1.471584602e-06,1.855537668e-06
0.0001414991297,1.589799228e-06,1.791784128e-06
0.0001414991297,1.717510215e-06,1.730021123e-06
0.0001414991297,1.85548042e-06,1.670192112e-06
0.0001414991297,2.004533981e-06,1.612242012e-06
0.0001414991297,2.165561241e-06,1.556117168e-06
0.0001414991297,2.339524065e-06,1.501765325e-06
0.0001414991297,2.527461587e-06,1.449135591e-06
0.0001414991297,2.730496415e-06,1.398178403e-06
0.0001414991297,2.94984134e-06,1.348845496e-06
0.0001414991297,3.186806576e-06,1.301089873e-06
0.0001414991297,3.44280759e-06,1.254865782e-06
0.0001414991297,3.719373553e-06,1.210128664e-06
0.0001414991297,4.018156481e-06,1.16683515e-06
0.0001414991297,4.340941095e-06,1.124943018e-06
0.0001414991297,4.689655487e-06,1.084411165e-06
0.0001414991297,5.066382636e-06,1.045199584e-06
0.0001414991297,5.47337285e-06,1.007269343e-06
0.0001414991297,5.913057205e-06,9.705825448e-07
0.0001414991297,6.388062073e-06,9.351023122e-07
0.0001414991297,6.901224803e-06,9.007927563e-07
0.0001414991297,7.455610675e-06,8.676189669e-07
0.0001414991297,8.054531206e-06,8.355469647e-07
0.0001414991297,8.701563933e-06,8.045436944e-07
0.0001414991297,9.400573782e-06,7.745770081e-07
0.0001414991297,1.015573615e-05,7.456156234e-07
0.0001414991297,1.097156187e-05,7.17629116e-07
0.0001414991297,1.18529241e-05,6.905878972e-07
0.0001414991297,1.28050875e-05,6.644631839e-07
0.0001414991297,1.383373963e-05,6.39226992e-07
0.0001414991297,1.494502495e-05,6.148521054e-07
0.0001414991297,1.61455815e-05,5.913120667e-07
0.0001414991297,1.744258059e-05,5.685811416e-07
0.0001414991297,1.884376959e-05,5.466343249e-07
0.0001414991297,2.035751822e-05,5.254473017e-07
0.0001414991297,2.199286859e-05,5.049964315e-07
0.0001414991297,2.375958913e-05,4.852587501e-07
0.0001414991297,2.566823302e-05,4.662119274e-07
0.0001414991297,2.773020117e-05,4.4783427e-07
0.0001414991297,2.995781035e-05,4.301046941e-07
0.0001414991297,3.236436676e-05,4.130027166e-07
0.0001414991297,3.496424551e-05,3.965084291e-07
0.0001414991297,3.777297646e-05,3.806025043e-07
0.0001414991297,4.080733704e-05,3.652661547e-07
0.0001414991297,4.408545242e-05,3.504811396e-07
0.0001414991297,4.762690378e-05,3.36229738e-07
0.0001414991297,5.145284531e-05,3.224947423e-07
0.0001414991297,5.558613053e-05,3.092594457e-07
0.0001414991297,6.005144884e-05,2.965076156e-07
0.0001414991297,6.487547295e-05,2.842235053e-07
0.0001414991297,7.008701824e-05,2.723918165e-07
0.0001414991297,7.571721488e-05,2.609977087e-07
0.0001414991297,8.179969378e-05,2.500267651e-07
0.0001414991297,8.837078744e-05,2.394650049e-07
0.0001414991297,9.546974703e-05,2.292988507e-07
0.0001414991297,0.0001031389768,2.195151381e-07
0.0001414991297,0.0001114242875,2.101010853e-07
0.0001414991297,0.0001203751698,2.010442891e-07
0.0001414991297,0.0001300450901,1.923327292e-07
0.0001414991297,0.0001404918097,1.839547394e-07
0.0001414991297,0.0001517777302,1.758989992e-07
0.0001414991297,0.0001639702658,1.68154537e-07
0.0001414991297,0.0001771422463,1.607107111e-07
0.0001414991297,0.0001913723521,1.535572072e-07
0.0001414991297,0.0002067455838,1.466840168e-07
0.0001414991297,0.0002233537706,1.400814463e-07
0.0001414991297,0.0002412961183,1.337400959e-07
0.0001414991297,0.0002606798021,1.276508557e-07
0.0001414991297,0.0002816206065,1.21804896e-07
0.0001414991297,0.0003042436177,1.161936602e-07
0.0001414991297,0.0003286839697,1.108088657e-07
0.0001414991297,0.0003550876522,1.05642477e-07
0.0001414991297,0.0003836123827,1.0068672e-07
0.0001414991297,0.0004144285482,9.593405914e-08
0.0001414991297,0.000447720223,9.137719844e-08
0.0001414991297,0.0004836862686,8.70090756e-08
0.0001414991297,0.0005225415214,8.282284466e-08
0.0001414991297,0.0005645180756,7.881189105e-08
0.0001414991297,0.0006098666701,7.496979846e-08
0.0001414991297,0.0006588581862,7.129036501e-08
0.0001414991297,0.0007117852651,6.776758705e-08
0.0001414991297,0.0007689640567,6.439565495e-08
0.0001414991297,0.0008307361075,6.116894677e-08
