r2,N_IIM
69.1852,0.920942
69.2185,0.92098
69.2518,0.921019
69.2851,0.921058
69.3184,0.921097
69.3517,0.921136
69.385,0.921175
69.4183,0.921213
69.4517,0.921252
69.485,0.921291
69.5184,0.92133
69.5517,0.921368
69.5851,0.921407
69.6185,0.921446
69.6519,0.921484
69.6853,0.921523
69.7187,0.921561
69.7521,0.9216
69.7855,0.921638
69.8189,0.921677
69.8523,0.921715
69.8858,0.921754
69.9192,0.921792
69.9527,0.92183
69.9862,0.921869
70.0196,0.921907
70.0531,0.921945
70.0866,0.921984
70.1201,0.922022
70.1536,0.92206
70.1871,0.922098
70.2206,0.922137
70.2542,0.922175
70.2877,0.922213
70.3213,0.922251
70.3548,0.922289
70.3884,0.922327
70.4219,0.922365
70.4555,0.922403
70.4891,0.922441
70.5227,0.922479
70.5563,0.922517
70.5899,0.922555
70.6235,0.922593
70.6572,0.922631
70.6908,0.922669
70.7244,0.922706
70.7581,0.922744
70.7917,0.922782
70.8254,0.92282
70.8591,0.922858
70.8928,0.922895
70.9265,0.922933
70.9601,0.922971
70.9939,0.923008
71.0276,0.923046
71.0613,0.923083
71.095,0.923121
71.1288,0.923159
71.1625,0.923196
71.1963,0.923234
71.23,0.923271
71.2638,0.923308
71.2976,0.923346
71.3314,0.923383
71.3651,0.923421
71.3989,0.923458
71.4328,0.923495
71.4666,0.923533
71.5004,0.92357
71.5342,0.923607
71.5681,0.923644
71.6019,0.923682
71.6358,0.923719
71.6697,0.923756
71.7035,0.923793
71.7374,0.92383
71.7713,0.923867
71.8052,0.923904
71.8391,0.923941
71.873,0.923978
71.9069,0.924015
71.9409,0.924052
71.9748,0.924089
72.0088,0.924126
72.0427,0.924163
72.0767,0.9242
72.1106,0.924237
72.1446,0.924274
72.1786,0.924311
72.2126,0.924347
72.2466,0.924384
72.2806,0.924421
72.3146,0.924458
72.3487,0.924494
72.3827,0.924531
72.4167,0.924568
72.4508,0.924604
72.4848,0.924641
72.5189,0.924678
72.553,0.924714
72.5871,0.924751
72.6211,0.924787
72.6552,0.924824
72.6894,0.92486
72.7235,0.924897
72.7576,0.924933
72.7917,0.924969
72.8259,0.925006
72.86,0.925042
72.8942,0.925078
72.9283,0.925115
72.9625,0.925151
72.9967,0.925187
73.0309,0.925224
73.065,0.92526
73.0993,0.925296
73.1335,0.925332
73.1677,0.925368
73.2019,0.925404
73.2361,0.925441
73.2704,0.925477
73.3046,0.925513
73.3389,0.925549
73.3732,0.925585
73.4074,0.925621
73.4417,0.925657
73.476,0.925693
73.5103,0.925729
73.5446,0.925764
73.5789,0.9258
73.6132,0.925836
73.6476,0.925872
73.6819,0.925908
73.7163,0.925944
73.7506,0.925979
73.785,0.926015
73.8193,0.926051
73.8537,0.926087
73.8881,0.926122
73.9225,0.926158
73.9569,0.926194
73.9913,0.926229
74.0257,0.926265
74.0602,0.9263
74.0946,0.926336
74.129,0.926371
74.1635,0.926407
74.1979,0.926442
74.2324,0.926478
74.2669,0.926513
74.3014,0.926549
74.3359,0.926584
74.3704,0.92662
74.4049,0.926655
74.4394,0.92669
74.4739,0.926725
74.5084,0.926761
74.543,0.926796
74.5775,0.926831
74.6121,0.926867
74.6466,0.926902
74.6812,0.926937
74.7158,0.926972
74.7504,0.927007
74.785,0.927042
74.8196,0.927077
74.8542,0.927112
74.8888,0.927147
74.9234,0.927182
74.958,0.927217
74.9927,0.927252
75.0273,0.927287
75.062,0.927322
75.0967,0.927357
75.1313,0.927392
75.166,0.927427
75.2007,0.927462
75.2354,0.927497
75.2701,0.927532
75.3048,0.927566
75.3396,0.927601
75.3743,0.927636
75.409,0.927671
75.4438,0.927705
75.4785,0.92774
75.5133,0.927775
75.5481,0.927809
75.5828,0.927844
75.6176,0.927878
75.6524,0.927913
75.6872,0.927948
75.722,0.927982
75.7568,0.928017
75.7917,0.928051
75.8265,0.928086
75.8613,0.92812
75.8962,0.928154
75.9311,0.928189
75.9659,0.928223
76.0008,0.928258
76.0357,0.928292
76.0706,0.928326
76.1055,0.92836
76.1404,0.928395
76.1753,0.928429
76.2102,0.928463
76.2451,0.928497
76.2801,0.928532
76.315,0.928566
76.35,0.9286
76.3849,0.928634
76.4199,0.928668
76.4549,0.928702
76.4899,0.928736
76.5249,0.92877
76.5599,0.928804
76.5949,0.928838
76.6299,0.928872
76.6649,0.928906
76.7,0.92894
76.735,0.928974
76.7701,0.929008
76.8051,0.929042
76.8402,0.929076
76.8753,0.92911
76.9103,0.929143
76.9454,0.929177
76.9805,0.929211
77.0156,0.929245
77.0507,0.929278
77.0859,0.929312
77.121,0.929346
77.1561,0.929379
77.1913,0.929413
77.2264,0.929447
77.2616,0.92948
77.2968,0.929514
77.332,0.929548
77.3671,0.929581
77.4023,0.929615
77.4375,0.929648
77.4727,0.929682
77.508,0.929715
77.5432,0.929748
77.5784,0.929782
77.6137,0.929815
77.6489,0.929849
77.6842,0.929882
77.7194,0.929915
77.7547,0.929949
77.79,0.929982
77.8253,0.930015
77.8606,0.930048
77.8959,0.930082
77.9312,0.930115
77.9665,0.930148
78.0019,0.930181
78.0372,0.930214
78.0725,0.930248
78.1079,0.930281
78.1433,0.930314
78.1786,0.930347
78.214,0.93038
78.2494,0.930413
78.2848,0.930446
78.3202,0.930479
78.3556,0.930512
78.391,0.930545
78.4265,0.930578
78.4619,0.930611
78.4973,0.930644
78.5328,0.930676
78.5682,0.930709
78.6037,0.930742
78.6392,0.930775
78.6747,0.930808
78.7102,0.930841
78.7457,0.930873
78.7812,0.930906
78.8167,0.930939
78.8522,0.930971
78.8877,0.931004
78.9233,0.931037
78.9588,0.931069
78.9944,0.931102
79.0299,0.931135
79.0655,0.931167
79.1011,0.9312
79.1367,0.931232
79.1723,0.931265
79.2079,0.931297
79.2435,0.93133
79.2791,0.931362
79.3147,0.931395
79.3504,0.931427
79.386,0.931459
79.4216,0.931492
79.4573,0.931524
79.493,0.931556
79.5286,0.931589
79.5643,0.931621
79.6,0.931653
79.6357,0.931686
79.6714,0.931718
79.7071,0.93175
79.7429,0.931782
79.7786,0.931814
79.8143,0.931847
79.8501,0.931879
79.8858,0.931911
79.9216,0.931943
79.9574,0.931975
79.9931,0.932007
80.0289,0.932039
80.0647,0.932071
80.1005,0.932103
80.1363,0.932135
80.1722,0.932167
80.208,0.932199
80.2438,0.932231
80.2797,0.932263
80.3155,0.932295
80.3514,0.932327
80.3872,0.932358
80.4231,0.93239
80.459,0.932422
80.4949,0.932454
80.5308,0.932486
80.5667,0.932517
80.6026,0.932549
80.6385,0.932581
80.6745,0.932613
80.7104,0.932644
80.7463,0.932676
80.7823,0.932708
80.8183,0.932739
80.8542,0.932771
80.8902,0.932802
80.9262,0.932834
80.9622,0.932865
80.9982,0.932897
81.0342,0.932928
81.0702,0.93296
81.1063,0.932991
81.1423,0.933023
81.1783,0.933054
81.2144,0.933086
81.2504,0.933117
81.2865,0.933148
81.3226,0.93318
81.3587,0.933211
81.3948,0.933242
81.4309,0.933274
81.467,0.933305
81.5031,0.933336
81.5392,0.933367
81.5753,0.933399
81.6115,0.93343
81.6476,0.933461
81.6838,0.933492
81.7199,0.933523
81.7561,0.933554
81.7923,0.933586
81.8285,0.933617
81.8647,0.933648
81.9009,0.933679
81.9371,0.93371
81.9733,0.933741
82.0095,0.933772
82.0458,0.933803
82.082,0.933834
82.1183,0.933865
82.1545,0.933896
82.1908,0.933926
82.2271,0.933957
82.2633,0.933988
82.2996,0.934019
82.3359,0.93405
82.3722,0.934081
82.4086,0.934111
82.4449,0.934142
82.4812,0.934173
82.5175,0.934204
82.5539,0.934234
82.5902,0.934265
82.6266,0.934296
82.663,0.934326
82.6994,0.934357
82.7357,0.934388
82.7721,0.934418
82.8085,0.934449
82.845,0.93448
82.8814,0.93451
82.9178,0.934541
82.9542,0.934571
82.9907,0.934602
83.0271,0.934632
83.0636,0.934663
83.1001,0.934693
83.1365,0.934723
83.173,0.934754
83.2095,0.934784
83.246,0.934815
83.2825,0.934845
83.319,0.934875
83.3555,0.934906
83.3921,0.934936
83.4286,0.934966
83.4652,0.934996
83.5017,0.935027
83.5383,0.935057
83.5749,0.935087
83.6114,0.935117
83.648,0.935147
83.6846,0.935177
83.7212,0.935208
83.7578,0.935238
83.7944,0.935268
83.8311,0.935298
83.8677,0.935328
83.9044,0.935358
83.941,0.935388
83.9777,0.935418
84.0143,0.935448
84.051,0.935478
84.0877,0.935508
84.1244,0.935538
84.1611,0.935568
84.1978,0.935598
84.2345,0.935628
84.2712,0.935657
84.308,0.935687
84.3447,0.935717
84.3814,0.935747
84.4182,0.935777
84.455,0.935806
84.4917,0.935836
84.5285,0.935866
84.5653,0.935896
84.6021,0.935925
84.6389,0.935955
84.6757,0.935985
84.7125,0.936014
84.7494,0.936044
84.7862,0.936074
84.823,0.936103
84.8599,0.936133
84.8967,0.936162
84.9336,0.936192
84.9705,0.936221
85.0074,0.936251
85.0443,0.93628
85.0812,0.93631
85.1181,0.936339
85.155,0.936369
85.1919,0.936398
85.2288,0.936428
85.2658,0.936457
85.3027,0.936486
85.3397,0.936516
85.3766,0.936545
85.4136,0.936574
85.4506,0.936604
85.4876,0.936633
85.5246,0.936662
85.5616,0.936691
85.5986,0.936721
85.6356,0.93675
85.6726,0.936779
85.7097,0.936808
85.7467,0.936837
85.7838,0.936866
85.8208,0.936896
85.8579,0.936925
85.895,0.936954
85.932,0.936983
85.9691,0.937012
86.0062,0.937041
86.0433,0.93707
86.0805,0.937099
86.1176,0.937128
86.1547,0.937157
86.1919,0.937186
86.229,0.937215
86.2662,0.937244
86.3033,0.937273
86.3405,0.937302
86.3777,0.93733
86.4149,0.937359
86.4521,0.937388
86.4893,0.937417
86.5265,0.937446
86.5637,0.937474
86.6009,0.937503
86.6381,0.937532
86.6754,0.937561
86.7126,0.937589
86.7499,0.937618
86.7872,0.937647
86.8244,0.937675
86.8617,0.937704
86.899,0.937733
86.9363,0.937761
86.9736,0.93779
87.0109,0.937818
87.0483,0.937847
87.0856,0.937876
87.1229,0.937904
87.1603,0.937933
87.1976,0.937961
87.235,0.93799
87.2724,0.938018
87.3098,0.938046
87.3471,0.938075
87.3845,0.938103
87.4219,0.938132
87.4593,0.93816
87.4968,0.938188
87.5342,0.938217
87.5716,0.938245
87.6091,0.938273
87.6465,0.938302
87.684,0.93833
87.7215,0.938358
87.7589,0.938386
87.7964,0.938415
87.8339,0.938443
87.8714,0.938471
87.9089,0.938499
87.9464,0.938527
87.9839,0.938556
88.0215,0.938584
88.059,0.938612
88.0966,0.93864
88.1341,0.938668
88.1717,0.938696
88.2093,0.938724
88.2468,0.938752
88.2844,0.93878
88.322,0.938808
88.3596,0.938836
88.3972,0.938864
88.4349,0.938892
88.4725,0.93892
88.5101,0.938948
88.5478,0.938976
88.5854,0.939004
88.6231,0.939031
88.6607,0.939059
88.6984,0.939087
88.7361,0.939115
88.7738,0.939143
88.8115,0.93917
88.8492,0.939198
88.8869,0.939226
88.9246,0.939254
88.9624,0.939281
89.0001,0.939309
89.0379,0.939337
89.0756,0.939364
89.1134,0.939392
89.1511,0.93942
89.1889,0.939447
89.2267,0.939475
89.2645,0.939503
89.3023,0.93953
89.3401,0.939558
89.3779,0.939585
89.4158,0.939613
89.4536,0.93964
89.4914,0.939668
89.5293,0.939695
89.5672,0.939723
89.605,0.93975
89.6429,0.939778
89.6808,0.939805
89.7187,0.939832
89.7566,0.93986
89.7945,0.939887
89.8324,0.939914
89.8703,0.939942
89.9083,0.939969
89.9462,0.939996
89.9841,0.940024
90.0221,0.940051
90.0601,0.940078
90.098,0.940105
90.136,0.940133
90.174,0.94016
90.212,0.940187
90.25,0.940214
90.288,0.940241
90.326,0.940268
90.3641,0.940296
90.4021,0.940323
90.4401,0.94035
90.4782,0.940377
90.5162,0.940404
90.5543,0.940431
90.5924,0.940458
90.6305,0.940485
90.6686,0.940512
90.7067,0.940539
90.7448,0.940566
90.7829,0.940593
90.821,0.94062
90.8591,0.940647
90.8973,0.940674
90.9354,0.9407
90.9736,0.940727
91.0118,0.940754
91.0499,0.940781
91.0881,0.940808
91.1263,0.940835
91.1645,0.940861
91.2027,0.940888
91.2409,0.940915
91.2791,0.940942
91.3173,0.940968
91.3556,0.940995
91.3938,0.941022
91.4321,0.941048
91.4703,0.941075
91.5086,0.941102
91.5469,0.941128
91.5852,0.941155
91.6235,0.941182
91.6618,0.941208
91.7001,0.941235
91.7384,0.941261
91.7767,0.941288
91.815,0.941314
91.8534,0.941341
91.8917,0.941367
91.9301,0.941394
91.9684,0.94142
92.0068,0.941447
92.0452,0.941473
92.0836,0.9415
92.122,0.941526
92.1604,0.941552
92.1988,0.941579
92.2372,0.941605
92.2756,0.941632
92.3141,0.941658
92.3525,0.941684
92.391,0.94171
92.4294,0.941737
92.4679,0.941763
92.5064,0.941789
92.5449,0.941816
92.5834,0.941842
92.6219,0.941868
92.6604,0.941894
92.6989,0.94192
92.7374,0.941946
92.7759,0.941973
92.8145,0.941999
92.853,0.942025
92.8916,0.942051
92.9301,0.942077
92.9687,0.942103
93.0073,0.942129
93.0459,0.942155
93.0845,0.942181
93.1231,0.942207
93.1617,0.942233
93.2003,0.942259
93.2389,0.942285
93.2776,0.942311
93.3162,0.942337
93.3549,0.942363
93.3935,0.942389
93.4322,0.942415
93.4709,0.942441
93.5096,0.942466
93.5482,0.942492
93.5869,0.942518
93.6257,0.942544
93.6644,0.94257
93.7031,0.942596
93.7418,0.942621
93.7806,0.942647
93.8193,0.942673
93.8581,0.942699
93.8968,0.942724
93.9356,0.94275
93.9744,0.942776
94.0132,0.942801
94.052,0.942827
94.0908,0.942853
94.1296,0.942878
94.1684,0.942904
94.2072,0.942929
94.2461,0.942955
94.2849,0.942981
94.3238,0.943006
94.3626,0.943032
94.4015,0.943057
94.4404,0.943083
94.4793,0.943108
94.5181,0.943134
94.557,0.943159
94.596,0.943184
94.6349,0.94321
94.6738,0.943235
94.7127,0.943261
94.7517,0.943286
94.7906,0.943311
94.8296,0.943337
94.8685,0.943362
94.9075,0.943388
94.9465,0.943413
94.9855,0.943438
95.0245,0.943463
95.0635,0.943489
95.1025,0.943514
95.1415,0.943539
95.1805,0.943564
95.2196,0.94359
95.2586,0.943615
95.2977,0.94364
95.3367,0.943665
95.3758,0.94369
95.4149,0.943715
95.454,0.943741
95.493,0.943766
95.5321,0.943791
95.5713,0.943816
95.6104,0.943841
95.6495,0.943866
95.6886,0.943891
95.7278,0.943916
95.7669,0.943941
95.8061,0.943966
95.8452,0.943991
95.8844,0.944016
95.9236,0.944041
95.9628,0.944066
96.002,0.944091
96.0412,0.944116
96.0804,0.944141
96.1196,0.944166
96.1588,0.94419
96.1981,0.944215
96.2373,0.94424
96.2766,0.944265
96.3158,0.94429
96.3551,0.944315
96.3944,0.944339
96.4337,0.944364
96.4729,0.944389
96.5122,0.944414
96.5516,0.944438
96.5909,0.944463
96.6302,0.944488
96.6695,0.944512
96.7089,0.944537
96.7482,0.944562
96.7876,0.944586
96.8269,0.944611
96.8663,0.944636
96.9057,0.94466
96.9451,0.944685
96.9845,0.944709
97.0239,0.944734
97.0633,0.944758
97.1027,0.944783
97.1421,0.944807
97.1816,0.944832
97.221,0.944856
97.2605,0.944881
97.2999,0.944905
97.3394,0.94493
97.3789,0.944954
97.4184,0.944979
97.4579,0.945003
97.4974,0.945027
97.5369,0.945052
97.5764,0.945076
97.6159,0.945101
97.6554,0.945125
97.695,0.945149
97.7345,0.945174
97.7741,0.945198
97.8136,0.945222
97.8532,0.945246
97.8928,0.945271
97.9324,0.945295
97.972,0.945319
98.0116,0.945343
98.0512,0.945367
98.0908,0.945392
98.1304,0.945416
98.1701,0.94544
98.2097,0.945464
98.2494,0.945488
98.289,0.945512
98.3287,0.945536
98.3684,0.945561
98.4081,0.945585
98.4478,0.945609
98.4875,0.945633
98.5272,0.945657
98.5669,0.945681
98.6066,0.945705
98.6463,0.945729
98.6861,0.945753
98.7258,0.945777
98.7656,0.945801
98.8053,0.945825
98.8451,0.945848
98.8849,0.945872
98.9247,0.945896
98.9645,0.94592
99.0043,0.945944
99.0441,0.945968
99.0839,0.945992
99.1238,0.946016
99.1636,0.946039
99.2034,0.946063
99.2433,0.946087
99.2831,0.946111
99.323,0.946135
99.3629,0.946158
99.4028,0.946182
99.4427,0.946206
99.4826,0.946229
99.5225,0.946253
99.5624,0.946277
99.6023,0.9463
99.6422,0.946324
99.6822,0.946348
99.7221,0.946371
99.7621,0.946395
99.8021,0.946419
99.842,0.946442
99.882,0.946466
99.922,0.946489
99.962,0.946513
