r2,N_IIM
69.9862,0.956836
70.0196,0.956859
70.0531,0.956883
70.0866,0.956906
70.1201,0.95693
70.1536,0.956953
70.1871,0.956976
70.2206,0.957
70.2542,0.957023
70.2877,0.957047
70.3213,0.95707
70.3548,0.957093
70.3884,0.957117
70.4219,0.95714
70.4555,0.957163
70.4891,0.957187
70.5227,0.95721
70.5563,0.957233
70.5899,0.957256
70.6235,0.95728
70.6572,0.957303
70.6908,0.957326
70.7244,0.957349
70.7581,0.957372
70.7917,0.957395
70.8254,0.957418
70.8591,0.957442
70.8928,0.957465
70.9265,0.957488
70.9601,0.957511
70.9939,0.957534
71.0276,0.957557
71.0613,0.95758
71.095,0.957603
71.1288,0.957626
71.1625,0.957649
71.1963,0.957672
71.23,0.957695
71.2638,0.957718
71.2976,0.957741
71.3314,0.957763
71.3651,0.957786
71.3989,0.957809
71.4328,0.957832
71.4666,0.957855
71.5004,0.957878
71.5342,0.9579
71.5681,0.957923
71.6019,0.957946
71.6358,0.957969
71.6697,0.957991
71.7035,0.958014
71.7374,0.958037
71.7713,0.958059
71.8052,0.958082
71.8391,0.958105
71.873,0.958127
71.9069,0.95815
71.9409,0.958173
71.9748,0.958195
72.0088,0.958218
72.0427,0.95824
72.0767,0.958263
72.1106,0.958285
72.1446,0.958308
72.1786,0.95833
72.2126,0.958353
72.2466,0.958375
72.2806,0.958398
72.3146,0.95842
72.3487,0.958443
72.3827,0.958465
72.4167,0.958487
72.4508,0.95851
72.4848,0.958532
72.5189,0.958554
72.553,0.958577
72.5871,0.958599
72.6211,0.958621
72.6552,0.958644
72.6894,0.958666
72.7235,0.958688
72.7576,0.95871
72.7917,0.958733
72.8259,0.958755
72.86,0.958777
72.8942,0.958799
72.9283,0.958821
72.9625,0.958843
72.9967,0.958865
73.0309,0.958888
73.065,0.95891
73.0993,0.958932
73.1335,0.958954
73.1677,0.958976
73.2019,0.958998
73.2361,0.95902
73.2704,0.959042
73.3046,0.959064
73.3389,0.959086
73.3732,0.959108
73.4074,0.95913
73.4417,0.959152
73.476,0.959174
73.5103,0.959195
73.5446,0.959217
73.5789,0.959239
73.6132,0.959261
73.6476,0.959283
73.6819,0.959305
73.7163,0.959327
73.7506,0.959348
73.785,0.95937
73.8193,0.959392
73.8537,0.959414
73.8881,0.959435
73.9225,0.959457
73.9569,0.959479
73.9913,0.9595
74.0257,0.959522
74.0602,0.959544
74.0946,0.959565
74.129,0.959587
74.1635,0.959609
74.1979,0.95963
74.2324,0.959652
74.2669,0.959673
74.3014,0.959695
74.3359,0.959716
74.3704,0.959738
74.4049,0.95976
74.4394,0.959781
74.4739,0.959802
74.5084,0.959824
74.543,0.959845
74.5775,0.959867
74.6121,0.959888
74.6466,0.95991
74.6812,0.959931
74.7158,0.959952
74.7504,0.959974
74.785,0.959995
74.8196,0.960016
74.8542,0.960038
74.8888,0.960059
74.9234,0.96008
74.958,0.960102
74.9927,0.960123
75.0273,0.960144
75.062,0.960165
75.0967,0.960187
75.1313,0.960208
75.166,0.960229
75.2007,0.96025
75.2354,0.960271
75.2701,0.960292
75.3048,0.960314
75.3396,0.960335
75.3743,0.960356
75.409,0.960377
75.4438,0.960398
75.4785,0.960419
75.5133,0.96044
75.5481,0.960461
75.5828,0.960482
75.6176,0.960503
75.6524,0.960524
75.6872,0.960545
75.722,0.960566
75.7568,0.960587
75.7917,0.960608
75.8265,0.960629
75.8613,0.96065
75.8962,0.960671
75.9311,0.960692
75.9659,0.960712
76.0008,0.960733
76.0357,0.960754
76.0706,0.960775
76.1055,0.960796
76.1404,0.960816
76.1753,0.960837
76.2102,0.960858
76.2451,0.960879
76.2801,0.960899
76.315,0.96092
76.35,0.960941
76.3849,0.960962
76.4199,0.960982
76.4549,0.961003
76.4899,0.961024
76.5249,0.961044
76.5599,0.961065
76.5949,0.961085
76.6299,0.961106
76.6649,0.961127
76.7,0.961147
76.735,0.961168
76.7701,0.961188
76.8051,0.961209
76.8402,0.961229
76.8753,0.96125
76.9103,0.96127
76.9454,0.961291
76.9805,0.961311
77.0156,0.961332
77.0507,0.961352
77.0859,0.961372
77.121,0.961393
77.1561,0.961413
77.1913,0.961434
77.2264,0.961454
77.2616,0.961474
77.2968,0.961495
77.332,0.961515
77.3671,0.961535
77.4023,0.961556
77.4375,0.961576
77.4727,0.961596
77.508,0.961616
77.5432,0.961637
77.5784,0.961657
77.6137,0.961677
77.6489,0.961697
77.6842,0.961717
77.7194,0.961738
77.7547,0.961758
77.79,0.961778
77.8253,0.961798
77.8606,0.961818
77.8959,0.961838
77.9312,0.961858
77.9665,0.961878
78.0019,0.961898
78.0372,0.961918
78.0725,0.961938
78.1079,0.961959
78.1433,0.961979
78.1786,0.961999
78.214,0.962018
78.2494,0.962038
78.2848,0.962058
78.3202,0.962078
78.3556,0.962098
78.391,0.962118
78.4265,0.962138
78.4619,0.962158
78.4973,0.962178
78.5328,0.962198
78.5682,0.962218
78.6037,0.962237
78.6392,0.962257
78.6747,0.962277
78.7102,0.962297
78.7457,0.962317
78.7812,0.962336
78.8167,0.962356
78.8522,0.962376
78.8877,0.962396
78.9233,0.962415
78.9588,0.962435
78.9944,0.962455
79.0299,0.962474
79.0655,0.962494
79.1011,0.962514
79.1367,0.962533
79.1723,0.962553
79.2079,0.962572
79.2435,0.962592
79.2791,0.962612
79.3147,0.962631
79.3504,0.962651
79.386,0.96267
79.4216,0.96269
79.4573,0.962709
79.493,0.962729
79.5286,0.962748
79.5643,0.962768
79.6,0.962787
79.6357,0.962807
79.6714,0.962826
79.7071,0.962846
79.7429,0.962865
79.7786,0.962884
79.8143,0.962904
79.8501,0.962923
79.8858,0.962943
79.9216,0.962962
79.9574,0.962981
79.9931,0.963001
80.0289,0.96302
80.0647,0.963039
80.1005,0.963058
80.1363,0.963078
80.1722,0.963097
80.208,0.963116
80.2438,0.963135
80.2797,0.963155
80.3155,0.963174
80.3514,0.963193
80.3872,0.963212
80.4231,0.963231
80.459,0.96325
80.4949,0.96327
80.5308,0.963289
80.5667,0.963308
80.6026,0.963327
80.6385,0.963346
80.6745,0.963365
80.7104,0.963384
80.7463,0.963403
80.7823,0.963422
80.8183,0.963441
80.8542,0.96346
80.8902,0.963479
80.9262,0.963498
80.9622,0.963517
80.9982,0.963536
81.0342,0.963555
81.0702,0.963574
81.1063,0.963593
81.1423,0.963612
81.1783,0.963631
81.2144,0.96365
81.2504,0.963669
81.2865,0.963688
81.3226,0.963706
81.3587,0.963725
81.3948,0.963744
81.4309,0.963763
81.467,0.963782
81.5031,0.9638
81.5392,0.963819
81.5753,0.963838
81.6115,0.963857
81.6476,0.963875
81.6838,0.963894
81.7199,0.963913
81.7561,0.963932
81.7923,0.96395
81.8285,0.963969
81.8647,0.963988
81.9009,0.964006
81.9371,0.964025
81.9733,0.964044
82.0095,0.964062
82.0458,0.964081
82.082,0.964099
82.1183,0.964118
82.1545,0.964137
82.1908,0.964155
82.2271,0.964174
82.2633,0.964192
82.2996,0.964211
82.3359,0.964229
82.3722,0.964248
82.4086,0.964266
82.4449,0.964285
82.4812,0.964303
82.5175,0.964322
82.5539,0.96434
82.5902,0.964358
82.6266,0.964377
82.663,0.964395
82.6994,0.964414
82.7357,0.964432
82.7721,0.96445
82.8085,0.964469
82.845,0.964487
82.8814,0.964505
82.9178,0.964524
82.9542,0.964542
82.9907,0.96456
83.0271,0.964578
83.0636,0.964597
83.1001,0.964615
83.1365,0.964633
83.173,0.964651
83.2095,0.96467
83.246,0.964688
83.2825,0.964706
83.319,0.964724
83.3555,0.964742
83.3921,0.964761
83.4286,0.964779
83.4652,0.964797
83.5017,0.964815
83.5383,0.964833
83.5749,0.964851
83.6114,0.964869
83.648,0.964887
83.6846,0.964905
83.7212,0.964923
83.7578,0.964941
83.7944,0.964959
83.8311,0.964978
83.8677,0.964996
83.9044,0.965013
83.941,0.965031
83.9777,0.965049
84.0143,0.965067
84.051,0.965085
84.0877,0.965103
84.1244,0.965121
84.1611,0.965139
84.1978,0.965157
84.2345,0.965175
84.2712,0.965193
84.308,0.965211
84.3447,0.965228
84.3814,0.965246
84.4182,0.965264
84.455,0.965282
84.4917,0.9653
84.5285,0.965318
84.5653,0.965335
84.6021,0.965353
84.6389,0.965371
84.6757,0.965389
84.7125,0.965406
84.7494,0.965424
84.7862,0.965442
84.823,0.965459
84.8599,0.965477
84.8967,0.965495
84.9336,0.965512
84.9705,0.96553
85.0074,0.965548
85.0443,0.965565
85.0812,0.965583
85.1181,0.965601
85.155,0.965618
85.1919,0.965636
85.2288,0.965653
85.2658,0.965671
85.3027,0.965688
85.3397,0.965706
85.3766,0.965723
85.4136,0.965741
85.4506,0.965759
85.4876,0.965776
85.5246,0.965793
85.5616,0.965811
85.5986,0.965828
85.6356,0.965846
85.6726,0.965863
85.7097,0.965881
85.7467,0.965898
85.7838,0.965916
85.8208,0.965933
85.8579,0.96595
85.895,0.965968
85.932,0.965985
85.9691,0.966002
86.0062,0.96602
86.0433,0.966037
86.0805,0.966054
86.1176,0.966072
86.1547,0.966089
86.1919,0.966106
86.229,0.966123
86.2662,0.966141
86.3033,0.966158
86.3405,0.966175
86.3777,0.966192
86.4149,0.96621
86.4521,0.966227
86.4893,0.966244
86.5265,0.966261
86.5637,0.966278
86.6009,0.966295
86.6381,0.966313
86.6754,0.96633
86.7126,0.966347
86.7499,0.966364
86.7872,0.966381
86.8244,0.966398
86.8617,0.966415
86.899,0.966432
86.9363,0.966449
86.9736,0.966466
87.0109,0.966483
87.0483,0.9665
87.0856,0.966517
87.1229,0.966534
87.1603,0.966551
87.1976,0.966568
87.235,0.966585
87.2724,0.966602
87.3098,0.966619
87.3471,0.966636
87.3845,0.966653
87.4219,0.96667
87.4593,0.966687
87.4968,0.966704
87.5342,0.966721
87.5716,0.966738
87.6091,0.966754
87.6465,0.966771
87.684,0.966788
87.7215,0.966805
87.7589,0.966822
87.7964,0.966839
87.8339,0.966855
87.8714,0.966872
87.9089,0.966889
87.9464,0.966906
87.9839,0.966922
88.0215,0.966939
88.059,0.966956
88.0966,0.966973
88.1341,0.966989
88.1717,0.967006
88.2093,0.967023
88.2468,0.967039
88.2844,0.967056
88.322,0.967073
88.3596,0.967089
88.3972,0.967106
88.4349,0.967122
88.4725,0.967139
88.5101,0.967156
88.5478,0.967172
88.5854,0.967189
88.6231,0.967205
88.6607,0.967222
88.6984,0.967238
88.7361,0.967255
88.7738,0.967272
88.8115,0.967288
88.8492,0.967305
88.8869,0.967321
88.9246,0.967338
88.9624,0.967354
89.0001,0.96737
89.0379,0.967387
89.0756,0.967403
89.1134,0.96742
89.1511,0.967436
89.1889,0.967453
89.2267,0.967469
89.2645,0.967485
89.3023,0.967502
89.3401,0.967518
89.3779,0.967534
89.4158,0.967551
89.4536,0.967567
89.4914,0.967583
89.5293,0.9676
89.5672,0.967616
89.605,0.967632
89.6429,0.967649
89.6808,0.967665
89.7187,0.967681
89.7566,0.967697
89.7945,0.967714
89.8324,0.96773
89.8703,0.967746
89.9083,0.967762
89.9462,0.967778
89.9841,0.967795
90.0221,0.967811
90.0601,0.967827
90.098,0.967843
90.136,0.967859
90.174,0.967875
90.212,0.967892
90.25,0.967908
90.288,0.967924
90.326,0.96794
90.3641,0.967956
90.4021,0.967972
90.4401,0.967988
90.4782,0.968004
90.5162,0.96802
90.5543,0.968036
90.5924,0.968052
90.6305,0.968068
90.6686,0.968084
90.7067,0.9681
90.7448,0.968116
90.7829,0.968132
90.821,0.968148
90.8591,0.968164
90.8973,0.96818
90.9354,0.968196
90.9736,0.968212
91.0118,0.968228
91.0499,0.968244
91.0881,0.96826
91.1263,0.968275
91.1645,0.968291
91.2027,0.968307
91.2409,0.968323
91.2791,0.968339
91.3173,0.968355
91.3556,0.968371
91.3938,0.968386
91.4321,0.968402
91.4703,0.968418
91.5086,0.968434
91.5469,0.968449
91.5852,0.968465
91.6235,0.968481
91.6618,0.968497
91.7001,0.968512
91.7384,0.968528
91.7767,0.968544
91.815,0.96856
91.8534,0.968575
91.8917,0.968591
91.9301,0.968607
91.9684,0.968622
92.0068,0.968638
92.0452,0.968654
92.0836,0.968669
92.122,0.968685
92.1604,0.9687
92.1988,0.968716
92.2372,0.968732
92.2756,0.968747
92.3141,0.968763
92.3525,0.968778
92.391,0.968794
92.4294,0.968809
92.4679,0.968825
92.5064,0.96884
92.5449,0.968856
92.5834,0.968871
92.6219,0.968887
92.6604,0.968902
92.6989,0.968918
92.7374,0.968933
92.7759,0.968949
92.8145,0.968964
92.853,0.96898
92.8916,0.968995
92.9301,0.969011
92.9687,0.969026
93.0073,0.969041
93.0459,0.969057
93.0845,0.969072
93.1231,0.969087
93.1617,0.969103
93.2003,0.969118
93.2389,0.969133
93.2776,0.969149
93.3162,0.969164
93.3549,0.969179
93.3935,0.969195
93.4322,0.96921
93.4709,0.969225
93.5096,0.969241
93.5482,0.969256
93.5869,0.969271
93.6257,0.969286
93.6644,0.969301
93.7031,0.969317
93.7418,0.969332
93.7806,0.969347
93.8193,0.969362
93.8581,0.969377
93.8968,0.969393
93.9356,0.969408
93.9744,0.969423
94.0132,0.969438
94.052,0.969453
94.0908,0.969468
94.1296,0.969483
94.1684,0.969499
94.2072,0.969514
94.2461,0.969529
94.2849,0.969544
94.3238,0.969559
94.3626,0.969574
94.4015,0.969589
94.4404,0.969604
94.4793,0.969619
94.5181,0.969634
94.557,0.969649
94.596,0.969664
94.6349,0.969679
94.6738,0.969694
94.7127,0.969709
94.7517,0.969724
94.7906,0.969739
94.8296,0.969754
94.8685,0.969769
94.9075,0.969784
94.9465,0.969799
94.9855,0.969814
95.0245,0.969828
95.0635,0.969843
95.1025,0.969858
95.1415,0.969873
95.1805,0.969888
95.2196,0.969903
95.2586,0.969918
95.2977,0.969932
95.3367,0.969947
95.3758,0.969962
95.4149,0.969977
95.454,0.969992
95.493,0.970006
95.5321,0.970021
95.5713,0.970036
95.6104,0.970051
95.6495,0.970066
95.6886,0.97008
95.7278,0.970095
95.7669,0.97011
95.8061,0.970124
95.8452,0.970139
95.8844,0.970154
95.9236,0.970168
95.9628,0.970183
96.002,0.970198
96.0412,0.970212
96.0804,0.970227
96.1196,0.970242
96.1588,0.970256
96.1981,0.970271
96.2373,0.970286
96.2766,0.9703
96.3158,0.970315
96.3551,0.970329
96.3944,0.970344
96.4337,0.970359
96.4729,0.970373
96.5122,0.970388
96.5516,0.970402
96.5909,0.970417
96.6302,0.970431
96.6695,0.970446
96.7089,0.97046
96.7482,0.970475
96.7876,0.970489
96.8269,0.970504
96.8663,0.970518
96.9057,0.970533
96.9451,0.970547
96.9845,0.970561
97.0239,0.970576
97.0633,0.97059
97.1027,0.970605
97.1421,0.970619
97.1816,0.970633
97.221,0.970648
97.2605,0.970662
97.2999,0.970677
97.3394,0.970691
97.3789,0.970705
97.4184,0.97072
97.4579,0.970734
97.4974,0.970748
97.5369,0.970763
97.5764,0.970777
97.6159,0.970791
97.6554,0.970805
97.695,0.97082
97.7345,0.970834
97.7741,0.970848
97.8136,0.970863
97.8532,0.970877
97.8928,0.970891
97.9324,0.970905
97.972,0.970919
98.0116,0.970934
98.0512,0.970948
98.0908,0.970962
98.1304,0.970976
98.1701,0.97099
98.2097,0.971005
98.2494,0.971019
98.289,0.971033
98.3287,0.971047
98.3684,0.971061
98.4081,0.971075
98.4478,0.971089
98.4875,0.971103
98.5272,0.971118
98.5669,0.971132
98.6066,0.971146
98.6463,0.97116
98.6861,0.971174
98.7258,0.971188
98.7656,0.971202
98.8053,0.971216
98.8451,0.97123
98.8849,0.971244
98.9247,0.971258
98.9645,0.971272
99.0043,0.971286
99.0441,0.9713
99.0839,0.971314
99.1238,0.971328
99.1636,0.971342
99.2034,0.971356
99.2433,0.97137
99.2831,0.971384
99.323,0.971397
99.3629,0.971411
99.4028,0.971425
99.4427,0.971439
99.4826,0.971453
99.5225,0.971467
99.5624,0.971481
99.6023,0.971495
99.6422,0.971509
99.6822,0.971522
99.7221,0.971536
99.7621,0.97155
99.8021,0.971564
99.842,0.971578
99.882,0.971591
99.922,0.971605
99.962,0.971619
